"STABLE_ID","LABEL","DEFINITION","PARENT_STABLE_ID","PARENT_LABEL","CATEGORY"
http://purl.obolibrary.org/obo/EUPATH_0047740,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047731,Factors contributing to current use of Withdrawal,Participant
http://purl.obolibrary.org/obo/EUPATH_0047754,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047745,Factors contributing to current use of condoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0047776,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047767,Factors contributing to current use of oral contraceptives,Participant
http://purl.obolibrary.org/obo/EUPATH_0047790,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047781,Factors contributing to current use of injectables,Participant
http://purl.obolibrary.org/obo/EUPATH_0047804,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047795,Factors contributing to current use of implants,Participant
http://purl.obolibrary.org/obo/EUPATH_0047818,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047809,Factors contributing to current use of IUD,Participant
http://purl.obolibrary.org/obo/EUPATH_0047832,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047823,Factors contributing to current use of emergency contraceptive pill,Participant
http://purl.obolibrary.org/obo/EUPATH_0047846,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047837,Factors contributing to current use of sterilization,Participant
http://purl.obolibrary.org/obo/EUPATH_0047919,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047910,Factors contributing to recent use of LAM,Participant
http://purl.obolibrary.org/obo/EUPATH_0047948,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047939,Factors contributing to recent use of calendar or rhythm,Participant
http://purl.obolibrary.org/obo/EUPATH_0047977,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0047968,Factors contributing to recent use of withdrawal,Participant
http://purl.obolibrary.org/obo/EUPATH_0049613,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049604,Factors contributing to recent use of condoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0049642,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049633,Factors contributing to recent use of oral contraceptives,Participant
http://purl.obolibrary.org/obo/EUPATH_0049671,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049662,Factors contributing to recent use of injectables,Participant
http://purl.obolibrary.org/obo/EUPATH_0049700,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049691,Factors contributing to recent use of implants,Participant
http://purl.obolibrary.org/obo/EUPATH_0049729,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049720,Factors contributing to recent use of IUD,Participant
http://purl.obolibrary.org/obo/EUPATH_0049758,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049749,Factors contributing to recent use of emergency pill,Participant
http://purl.obolibrary.org/obo/EUPATH_0049772,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049763,Factors contributing to recent use of sterilization,Participant
http://purl.obolibrary.org/obo/EUPATH_0049801,Health provider influenced choice,,http://purl.obolibrary.org/obo/EUPATH_0049792,Factors contributing to recent use of other method,Participant
http://purl.obolibrary.org/obo/EUPATH_0047684,Health provider unfriendly,,http://purl.obolibrary.org/obo/EUPATH_0047662,Factors contributing to not using FP,Participant
http://purl.obolibrary.org/obo/EUPATH_0051419,Healthcare provider explained that postpartum FP method does not protect against HIV/STIs,"After you chose a postpartum family planning method, did the healthcare provider, explain that this method does not protect against HIV/STIs",http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0051420,Healthcare provider for ANC,What kind of health care provider was the MAIN provider who attended to you today during your antenatal care consultation?,http://purl.obolibrary.org/obo/EUPATH_0047002,Antenatal and postnatal care,Participant
http://purl.obolibrary.org/obo/EUPATH_0051422,Healthcare provider for FP method,,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0051421,Healthcare provider for delivery,Which type of healthcare provider delivered your baby?,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,Participant
http://purl.obolibrary.org/obo/EUPATH_0047643,Healthier mom,,http://purl.obolibrary.org/obo/EUPATH_0047642,Agreement with advantages to spacing pregnancies,Participant
http://purl.obolibrary.org/obo/EUPATH_0061388,Healthy cry from infant,Asked in regards to use of the birth checklist at delivery,http://purl.obolibrary.org/obo/EUPATH_0061766,Healthcare activities at delivery,Participant
http://purl.obolibrary.org/obo/EUPATH_0051107,Heard of COVID-19,Only answered by one person per household,http://purl.obolibrary.org/obo/EUPATH_0051106,COVID-19 knowledge,Participant
http://purl.obolibrary.org/obo/EUPATH_0047634,Heard people say FP methods are harmful,,http://purl.obolibrary.org/obo/EUPATH_0047633,Perceptions about family planning,Participant
http://purl.obolibrary.org/obo/EFO_0004326,Heart rate,Only collected for cases.,http://purl.obolibrary.org/obo/OGMS_0000083,Physical examination,Participant
http://purl.obolibrary.org/obo/EUPATH_0051424,Heating effects,,http://purl.obolibrary.org/obo/EUPATH_0051832,Side effects of FP method worried about,Participant
http://purl.obolibrary.org/obo/EUPATH_0051425,Heavier bleeding,,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,Participant
http://purl.obolibrary.org/obo/EUPATH_0051426,Heavier bleeding,,http://purl.obolibrary.org/obo/EUPATH_0051832,Side effects of FP method worried about,Participant
http://purl.obolibrary.org/obo/EUPATH_0061719,Heavy bleeding,"If the participant had bleeding, whether it wet her clothes, the bed, or the floor",http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0047214,Heavy bleeding,,http://purl.obolibrary.org/obo/EUPATH_0047014,Knowledge of postpartum warning signs,Participant
http://purl.obolibrary.org/obo/EUPATH_0015499,Heavy rain,,http://purl.obolibrary.org/obo/EUPATH_0015496,Barriers to physical access to care,Participant
http://purl.obolibrary.org/obo/EUPATH_0036415,Heel to ear,Gestational age was assessed after birth for children enrolled in the 2000 series,http://purl.obolibrary.org/obo/EUPATH_0036006,Gestational age assessment,Participant
http://purl.obolibrary.org/obo/EUPATH_0010075,Height,Height of participant in centimeters,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Participant
http://purl.obolibrary.org/obo/EUPATH_0010075,Height,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Participant
http://purl.obolibrary.org/obo/EUPATH_0031226,Height-for-age z-score below -6 or above 5 at follow-up,,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,Participant
http://purl.obolibrary.org/obo/EUPATH_0031227,Height-for-age z-score below -6 or above 6 at enrollment,,http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,Participant
http://purl.obolibrary.org/obo/EUPATH_0033409,Helminthiasis,A diagnosis at patient discharge that is an assertion that a patient has parasitic helminthiasis infectious disease.,http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,Participant
http://purl.obolibrary.org/obo/EUPATH_0047580,Help baby grow smarter,,http://purl.obolibrary.org/obo/EUPATH_0047579,Discussion with father of the baby,Participant
http://purl.obolibrary.org/obo/EUPATH_0047581,Help baby stay healthy,,http://purl.obolibrary.org/obo/EUPATH_0047579,Discussion with father of the baby,Participant
http://purl.obolibrary.org/obo/EUPATH_0047564,Help baby's brain grow,,http://purl.obolibrary.org/obo/EUPATH_0047562,Self-efficacy after delivery,Participant
http://purl.obolibrary.org/obo/EUPATH_0047625,Help needed,,http://purl.obolibrary.org/obo/EUPATH_0047622,Topics communicated with group members,Participant
http://purl.obolibrary.org/obo/EUPATH_0051427,Helpfulness of provider information in choosing method,"On a scale of 1 - 5 (1 being least helpful and 5 being most helpful), how helpful was the information your provider gave in helping you make a choice about your method?",http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Participant
http://purl.obolibrary.org/obo/EUPATH_0051428,Helpfulness of provider information in choosing method,,http://purl.obolibrary.org/obo/EUPATH_0051779,Rating of FP experience,Participant
http://purl.obolibrary.org/obo/HP_0003641,Hemoglobinuria,,http://purl.obolibrary.org/obo/EUPATH_0020184,Severe malaria signs,Participant
http://purl.obolibrary.org/obo/EUPATH_0042084,Hemorrhage after caesarean section,,http://purl.obolibrary.org/obo/HP_0001787,Delivery complications,Participant
http://purl.obolibrary.org/obo/EUPATH_0038241,Hemorrhagic disease of the newborn,Assessed once for infants admitted to NICU,http://purl.obolibrary.org/obo/EUPATH_0000638,Diagnosis at hospitalization,Participant
http://purl.obolibrary.org/obo/EUPATH_0038200,Hemorrhagic disease of the newborn,"Assessed once for infants at NICU discharge or death before 28 days, or at day 28 for those still in the NICU",http://purl.obolibrary.org/obo/EUPATH_0000321,Diagnosis at discharge,Participant
http://purl.obolibrary.org/obo/EUPATH_0038488,"Hemorrhagic disease of the newborn, disseminated intravascular coagulation",DIC. Assessed by clinician when the infant died,http://purl.obolibrary.org/obo/EUPATH_0038272,"Contributing cause of death, by clinician",Participant
http://purl.obolibrary.org/obo/EUPATH_0038468,"Hemorrhagic disease of the newborn, disseminated intravascular coagulation",DIC. Assessed by panel within 6 months of infant death,http://purl.obolibrary.org/obo/EUPATH_0038271,Contributing cause of death,Participant
http://purl.obolibrary.org/obo/EUPATH_0022110,Hepatitis,,http://purl.obolibrary.org/obo/EUPATH_0042161,Medical history,Participant
http://purl.obolibrary.org/obo/EUPATH_0011257,Hepatitis B vaccine doses count,Number of hepatitis B vaccinations received,http://purl.obolibrary.org/obo/EUPATH_0010947,Immunization and prevention,Participant
http://purl.obolibrary.org/obo/EUPATH_0064600,Hepatobiliary disorders,,http://purl.obolibrary.org/obo/EUPATH_0064544,Adverse event general description,Participant
http://purl.obolibrary.org/obo/EUPATH_0024097,Herbal or traditional medicine,,http://purl.obolibrary.org/obo/EUPATH_0024104,Antimalarial medications in past month,Participant
http://purl.obolibrary.org/obo/EUPATH_0048170,Hidden self-control task time,Time from when a treat was hidden in front of the child to when they took it. Self-control was defined as a child who waited for 2 minutes,http://purl.obolibrary.org/obo/EUPATH_0048255,Primary dichotomous outcomes,Participant
http://purl.obolibrary.org/obo/EUPATH_0047057,High blood pressure before pregnancy,Did you have high blood pressure before pregnancy?,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Participant
http://purl.obolibrary.org/obo/EUPATH_0038303,Highest direct bilirubin,Highest recorded total bilirubin during NICU stay,http://purl.obolibrary.org/obo/EUPATH_0028019,Aggregated lab tests,Participant
http://purl.obolibrary.org/obo/EUPATH_0038304,Highest total bilirubin,Highest recorded total bilirubin during NICU stay,http://purl.obolibrary.org/obo/EUPATH_0028019,Aggregated lab tests,Participant
http://purl.obolibrary.org/obo/EUPATH_0049247,Hold food down,Was the child able to hold down food after eating?,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Participant
http://purl.obolibrary.org/obo/EUPATH_0024194,Holiday,,http://purl.obolibrary.org/obo/EUPATH_0024198,Reason for travel,Participant
http://purl.obolibrary.org/obo/EUPATH_0050115,Home departure time,,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Participant
http://purl.obolibrary.org/obo/EUPATH_0015085,Home remedy or herbal medication,Child received traditional medicine to drink,http://purl.obolibrary.org/obo/EUPATH_0010378,Diarrhea treatment before visit,Participant
http://purl.obolibrary.org/obo/EUPATH_0015085,Home remedy or herbal medication,,http://purl.obolibrary.org/obo/EUPATH_0010378,Diarrhea treatment before visit,Participant
http://purl.obolibrary.org/obo/EUPATH_0015694,Home remedy or herbal medication,,http://purl.obolibrary.org/obo/EUPATH_0010378,Diarrhea treatment before visit,Participant
http://purl.obolibrary.org/obo/EUPATH_0015670,Homemade fluid,Child received homemade fluid,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,Participant
http://purl.obolibrary.org/obo/EUPATH_0015083,Homemade fluid,,http://purl.obolibrary.org/obo/EUPATH_0010378,Diarrhea treatment before visit,Participant
http://purl.obolibrary.org/obo/EUPATH_0015695,Homemade fluid,,http://purl.obolibrary.org/obo/EUPATH_0010378,Diarrhea treatment before visit,Participant
http://purl.obolibrary.org/obo/EUPATH_0015204,Homemade fluid,,http://purl.obolibrary.org/obo/EUPATH_0010389,Control participant medication at enrollment,Participant
http://purl.obolibrary.org/obo/EUPATH_0015156,Homemade fluid,,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,Participant
http://purl.obolibrary.org/obo/EUPATH_0015178,Homemade fluid,,http://purl.obolibrary.org/obo/EUPATH_0010391,Diarrhea treatment by prescription at home,Participant
http://purl.obolibrary.org/obo/EUPATH_0015670,Homemade fluid,,http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,Participant
http://purl.obolibrary.org/obo/EUPATH_0024107,Hospital,,http://purl.obolibrary.org/obo/EUPATH_0024114,Antimalarial medication source,Participant
http://purl.obolibrary.org/obo/EUPATH_0000319,Hospital admission date,Only collected for cases.,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,Participant
