?IRI	?label	?parentIRI	?parentLabel	?codebookDescription	?ontology_label	?definition	?ontology_parentIRI	?ontology_parentLabel
http://purl.obolibrary.org/obo/EUPATH_0015300	"Campylobacter (non-speciated), by bacteriology"	http://purl.obolibrary.org/obo/EUPATH_0011969	Campylobacter in stool	Bacteria Isolated: Campylobacter (non-speciated)	presence of Campylobacter unspecified in feces	"A Campylobacter in feces datum that specifies whether Campylobacter was detected, without specifying the taxon further."		
http://purl.obolibrary.org/obo/EUPATH_0032249	"Candida albicans, by culture"	http://purl.obolibrary.org/obo/EUPATH_0033295	Candida in blood	Candida Albicans blood culture positive				
http://purl.obolibrary.org/obo/EUPATH_0032250	"Candida, by culture"	http://purl.obolibrary.org/obo/EUPATH_0033295	Candida in blood	Candida Species blood culture positive				
http://purl.obolibrary.org/obo/EUPATH_0032478	"Candida albicans, by Gram stain"	http://purl.obolibrary.org/obo/EUPATH_0032181	Candida in induced sputum	Candida albicans induced sputum culture gram strain confirmed				
http://purl.obolibrary.org/obo/EUPATH_0032479	"Candida albicans, by culture"	http://purl.obolibrary.org/obo/EUPATH_0032181	Candida in induced sputum	Candida Albicans induced sputum culture positive				
http://purl.obolibrary.org/obo/EUPATH_0032480	"Candida krusei, by Gram stain"	http://purl.obolibrary.org/obo/EUPATH_0032181	Candida in induced sputum	Candida krusei induced sputum culture gram strain confirmed				
http://purl.obolibrary.org/obo/EUPATH_0032481	"Candida krusei, by culture"	http://purl.obolibrary.org/obo/EUPATH_0032181	Candida in induced sputum	Candida Krusei induced sputum culture positive				
http://purl.obolibrary.org/obo/EUPATH_0032482	"Candida, by Gram stain"	http://purl.obolibrary.org/obo/EUPATH_0032181	Candida in induced sputum	Candida species induced sputum culture gram strain confirmed				
http://purl.obolibrary.org/obo/EUPATH_0032483	"Candida, by culture"	http://purl.obolibrary.org/obo/EUPATH_0032181	Candida in induced sputum	Candida Species induced sputum culture positive				
http://purl.obolibrary.org/obo/EUPATH_0038503	"Candida albicans, by culture"	http://purl.obolibrary.org/obo/EUPATH_0038651	Candida in other sample					
http://purl.obolibrary.org/obo/EUPATH_0057610	Bacteria in cerebrospinal fluid	http://purl.obolibrary.org/obo/OBI_0003240	Cerebrospinal fluid microbiology test		presence of bacteria in cerebrospinal fluid	A cerebrospinal fluid microbiology datum that specifies whether bacteria were detected.		
http://purl.obolibrary.org/obo/EUPATH_0057622	Eukaryota in cerebrospinal fluid	http://purl.obolibrary.org/obo/OBI_0003240	Cerebrospinal fluid microbiology test		presence of eukaryote in cerebrospinal fluid	A cerebrospinal fluid microbiology datum that specifies whether a eukaryote was detected.		
http://purl.obolibrary.org/obo/EUPATH_0038439	Cerebrospinal fluid culture positive	http://purl.obolibrary.org/obo/OBI_0003240	Cerebrospinal fluid microbiology test	"If CSF culture performed, whether findings were normal"				
http://purl.obolibrary.org/obo/EUPATH_0038440	Cerebrospinal fluid microbiology test procedures	http://purl.obolibrary.org/obo/OBI_0003240	Cerebrospinal fluid microbiology test					
http://purl.obolibrary.org/obo/EUPATH_0038441	"Organism, by culture"	http://purl.obolibrary.org/obo/OBI_0003240	Cerebrospinal fluid microbiology test	"If CSF culture abnormal, specify"				
http://purl.obolibrary.org/obo/EUPATH_0038442	Cerebrospinal fluid culture performed	http://purl.obolibrary.org/obo/EUPATH_0038440	Cerebrospinal fluid microbiology test procedures	CSF culture performed				
http://purl.obolibrary.org/obo/EUPATH_0038443	Cerebrospinal fluid analysis interpretation	http://purl.obolibrary.org/obo/OBI_0003232	Cerebrospinal fluid test	"If CSF abnormal, specify"				
http://purl.obolibrary.org/obo/EUPATH_0038444	Cerebrospinal fluid analysis normal	http://purl.obolibrary.org/obo/OBI_0003232	Cerebrospinal fluid test	"If CSF performed, whether findings were normal"				
http://purl.obolibrary.org/obo/EUPATH_0038445	Cerebrospinal fluid tests performed	http://purl.obolibrary.org/obo/OBI_0003232	Cerebrospinal fluid test					
http://purl.obolibrary.org/obo/EUPATH_0038446	Cerebrospinal fluid analysis performed	http://purl.obolibrary.org/obo/EUPATH_0038445	Cerebrospinal fluid tests performed	CSF performed				
http://purl.obolibrary.org/obo/EUPATH_0021164	"Chikungunya, by any method"	http://purl.obolibrary.org/obo/EUPATH_0021132	Chikungunya in blood	"derived variable from \labtest\"" and corresponding \""results\"" variables"""	presence of Chikungunya virus in blood by unspecified assay	"A virus in blood datum that specifies whether Chikungunya virus was detected, by an unspecified assay."		
http://purl.obolibrary.org/obo/EUPATH_0021107	"Chikungunya, by SD Bioline IgM ELISA"	http://purl.obolibrary.org/obo/EUPATH_0021132	Chikungunya in blood	This ELISA assay from Alere (Abbott) tests for IgM against the chikungunya virus				
http://purl.obolibrary.org/obo/EUPATH_0021118	"Chikungunya, by Advantage Chikungunya IgM Card RDT"	http://purl.obolibrary.org/obo/EUPATH_0021132	Chikungunya in blood	This RDT from J. Mitra and Co. tests for IgM against the chikungunya virus				
http://purl.obolibrary.org/obo/EUPATH_0021119	"Chikungunya, by SD Bioline Chikungunya IgM RDT"	http://purl.obolibrary.org/obo/EUPATH_0021132	Chikungunya in blood	This RDT from Alere (Abbott) tests for IgM against the chikungunya virus				
http://purl.obolibrary.org/obo/EUPATH_0042279	Eukaryota in child blood	http://purl.obolibrary.org/obo/EUPATH_0042334	Child blood microbiology test					
http://purl.obolibrary.org/obo/EUPATH_0042392	Raw test result for child blood	http://purl.obolibrary.org/obo/EUPATH_0042334	Child blood microbiology test					
http://purl.obolibrary.org/obo/EUPATH_0042246	Alanine aminotransferase grade	http://purl.obolibrary.org/obo/EUPATH_0042245	Child blood test	ALT (IU/L) grade				
http://purl.obolibrary.org/obo/EUPATH_0042291	Hemoglobin grade	http://purl.obolibrary.org/obo/EUPATH_0042245	Child blood test	hemoglobin grade | urgent Hb grade				
http://purl.obolibrary.org/obo/EUPATH_0042292	Hemoglobin	http://purl.obolibrary.org/obo/EUPATH_0042245	Child blood test	Urgent Hb | hemoglobin result				
http://purl.obolibrary.org/obo/EUPATH_0042312	Neutrophils	http://purl.obolibrary.org/obo/EUPATH_0042245	Child blood test	Neutrophils result				
http://purl.obolibrary.org/obo/EUPATH_0042313	Neutrophils grade	http://purl.obolibrary.org/obo/EUPATH_0042245	Child blood test	neutropils grade				
http://purl.obolibrary.org/obo/EUPATH_0042323	Platelets	http://purl.obolibrary.org/obo/EUPATH_0042245	Child blood test	platelets				
http://purl.obolibrary.org/obo/EUPATH_0042324	Platelet grade	http://purl.obolibrary.org/obo/EUPATH_0042245	Child blood test	platelets grade				
http://purl.obolibrary.org/obo/EUPATH_0042349	White blood cells grade	http://purl.obolibrary.org/obo/EUPATH_0042245	Child blood test	WBC grade				
http://purl.obolibrary.org/obo/EUPATH_0042350	White blood cells	http://purl.obolibrary.org/obo/EUPATH_0042245	Child blood test	WBC result				
http://purl.obolibrary.org/obo/EUPATH_0010643	"Chilomastix mesnili, by microscopy"	http://purl.obolibrary.org/obo/EUPATH_0011970	Chilomastix in stool	C. mesnili detected?. . Source=Calculated. 1=yes;0=no	presence of Chilomastix mesnili in feces by microscopy assay	A eukaryota in feces datum that specifies whether Chilomastix mesnili was detected by microscopy assay.		
http://purl.obolibrary.org/obo/EUPATH_0032636	"Chlamydophila pneumoniae, by multiplexed qPCR"	http://purl.obolibrary.org/obo/EUPATH_0033312	Chlamydia in lung aspirate	C.pneu lung aspirate PCR positive	presence of Chlamydia pneumoniae in lung by multiplex real time polymerase chain reaction assay	A bacteria in lung datum that specifies whether Chlamydia pneumoniae was detected by multiplex real time polymerase chain reaction assay.		
http://purl.obolibrary.org/obo/EUPATH_0032736	"Chlamydophila pneumoniae, by multiplexed qPCR"	http://purl.obolibrary.org/obo/EUPATH_0033322	Chlamydia in nasopharyngeal/oropharyngeal swabs	C.pneu NP PCR positive	presence of Chlamydia pneumoniae in nasopharynx or oropharynx by multiplex real time polymerase chain reaction assay	A bacteria in nasopharyngeal or oropharyngeal swab datum that specifies whether Chlamydia pneumoniae was detected by multiplex real time polymerase chain reaction assay.		
http://purl.obolibrary.org/obo/EUPATH_0032279	"Chlamydophila pneumoniae, by multiplexed qPCR"	http://purl.obolibrary.org/obo/EUPATH_0032138	Chlamydophila in induced sputum	C.pneu induced sputum PCR positive	presence of Chlamydia pneumoniae in induced sputum by multiplex real time polymerase chain reaction assay	A bacteria in induced sputum datum that specifies whether Chlamydia pneumoniae was detected by multiplex real time polymerase chain reaction assay.		
http://purl.obolibrary.org/obo/EUPATH_0033074	"Chlamydophila pneumoniae, by multiplexed qPCR"	http://purl.obolibrary.org/obo/EUPATH_0033356	Chlamydophila in pleural fluid	C.pneu pleural fluid PCR positive	presence of Chlamydia pneumoniae in pleural fluid by multiplex real time polymerase chain reaction assay	A virus in pleural fluid datum that specifies whether Chlamydia pneumoniae was detected by multiplex real time polymerase chain reaction assay.		
http://purl.obolibrary.org/obo/EUPATH_0032281	"Citrobacter braakii, by bacteriology"	http://purl.obolibrary.org/obo/EUPATH_0032137	Citrobacter in induced sputum	Citrobacter Braakii induced sputum culture positive	presence of Citrobacter braakii in induced sputum	A Citrobacter braakii in induced sputum datum that specifies whether the organism was detected.		
http://purl.obolibrary.org/obo/EUPATH_0032283	"Citrobacter freundii, by bacteriology"	http://purl.obolibrary.org/obo/EUPATH_0032137	Citrobacter in induced sputum	Citrobacter Freundii induced sputum culture positive	presence of Citrobacter freundii in induced sputum	A Citrobacter freundii in induced sputum datum that specifies whether the organism was detected.		
http://purl.obolibrary.org/obo/EUPATH_0032280	"Citrobacter braakii, by Gram stain"	http://purl.obolibrary.org/obo/EUPATH_0032137	Citrobacter in induced sputum	CBRA ISCx Gram stain confirmed				
http://purl.obolibrary.org/obo/EUPATH_0032282	"Citrobacter freundii, by Gram stain"	http://purl.obolibrary.org/obo/EUPATH_0032137	Citrobacter in induced sputum	Citrobacter freundii induced sputum culture gram strain confirmed				
http://purl.obolibrary.org/obo/EUPATH_0015416	"Clostridium difficile toxin A/B-pos GDH Ag-neg, by immunoassay"	http://purl.obolibrary.org/obo/EUPATH_0015718	Clostridium in stool	"Clostridium difficile GDH negative, toxin positive"				
http://purl.obolibrary.org/obo/EUPATH_0015417	"Clostridium difficile GDH Ag-pos toxin A/B-neg, by immunoassay"	http://purl.obolibrary.org/obo/EUPATH_0015718	Clostridium in stool	"Clostridium difficile GDH positive, toxin negative"				
http://purl.obolibrary.org/obo/EUPATH_0015418	"Clostridium difficile toxin A/B-neg, by immunoassay"	http://purl.obolibrary.org/obo/EUPATH_0015718	Clostridium in stool	Clostridium difficile no toxin				
http://purl.obolibrary.org/obo/EUPATH_0015420	"Clostridium difficile toxin A/B-pos, by immunoassay"	http://purl.obolibrary.org/obo/EUPATH_0015718	Clostridium in stool	Clostridium difficile toxin				
http://purl.obolibrary.org/obo/EUPATH_0015438	"Clostridium difficile neg toxin A/B-pos, by immunoassay"	http://purl.obolibrary.org/obo/EUPATH_0015718	Clostridium in stool	No Clostridium difficile but toxin				
http://purl.obolibrary.org/obo/EUPATH_0032287	"Coliform bacilli, by bacteriology"	http://purl.obolibrary.org/obo/EUPATH_0032140	Coliform in induced sputum	Coliform Bacilli induced sputum culture positive	presence of Coliform bacilli in induced sputum	A bacteria in induced sputum datum that specifies whether Coliform bacilli was detected.		
http://purl.obolibrary.org/obo/EUPATH_0032286	"Coliform bacilli, by Gram stain"	http://purl.obolibrary.org/obo/EUPATH_0032140	Coliform in induced sputum	COLI ISCx Gram stain confirmed				
http://purl.obolibrary.org/obo/EUPATH_0010567	Completely tested diarrheal stool	http://purl.obolibrary.org/obo/EUPATH_0011765	Complete testing of diarrheal stool samples					
http://purl.obolibrary.org/obo/EUPATH_0010568	Completely tested diarrheal stool (excluding microscopy)	http://purl.obolibrary.org/obo/EUPATH_0011765	Complete testing of diarrheal stool samples					
http://purl.obolibrary.org/obo/EUPATH_0010569	Completely tested diarrheal stool (excluding microscopy and NRV)	http://purl.obolibrary.org/obo/EUPATH_0011765	Complete testing of diarrheal stool samples					
http://purl.obolibrary.org/obo/EUPATH_0010570	Completely tested diarrheal stool (excluding NRV)	http://purl.obolibrary.org/obo/EUPATH_0011765	Complete testing of diarrheal stool samples					
http://purl.obolibrary.org/obo/EUPATH_0010571	Completely tested monthly stool	http://purl.obolibrary.org/obo/EUPATH_0011852	Complete testing of monthly stool samples					
http://purl.obolibrary.org/obo/EUPATH_0010572	Completely tested monthly stool (excluding archived stools)	http://purl.obolibrary.org/obo/EUPATH_0011852	Complete testing of monthly stool samples					
http://purl.obolibrary.org/obo/EUPATH_0010573	Completely tested monthly stool (excluding time zero stools)	http://purl.obolibrary.org/obo/EUPATH_0011852	Complete testing of monthly stool samples					
http://purl.obolibrary.org/obo/EUPATH_0010574	"Completely tested monthly stool (excluding archived, time zero stools)"	http://purl.obolibrary.org/obo/EUPATH_0011852	Complete testing of monthly stool samples					
http://purl.obolibrary.org/obo/EUPATH_0010575	Completely tested monthly stool (excluding microscopy)	http://purl.obolibrary.org/obo/EUPATH_0011852	Complete testing of monthly stool samples					
http://purl.obolibrary.org/obo/EUPATH_0010576	"Completely tested monthly stool (excluding archived, time zero stools, ex microscopy)"	http://purl.obolibrary.org/obo/EUPATH_0011852	Complete testing of monthly stool samples					
http://purl.obolibrary.org/obo/EUPATH_0011765	Complete testing of diarrheal stool samples	http://purl.obolibrary.org/obo/EUPATH_0011766	Complete testing of stool samples					
http://purl.obolibrary.org/obo/EUPATH_0011852	Complete testing of monthly stool samples	http://purl.obolibrary.org/obo/EUPATH_0011766	Complete testing of stool samples					
http://purl.obolibrary.org/obo/EUPATH_0032291	"Corynebacterium, by bacteriology"	http://purl.obolibrary.org/obo/EUPATH_0032142	Corynebacterium in induced sputum	Corynebacterium Species induced sputum culture positive	presence of Corynebacterium in induced sputum	A Corynebacterium in induced sputum datum that specifies whether the organism was detected.		
http://purl.obolibrary.org/obo/EUPATH_0032290	"Corynebacterium, by Gram stain"	http://purl.obolibrary.org/obo/EUPATH_0032142	Corynebacterium in induced sputum	Corynebacterium species induced sputum culture gram strain confirmed				
http://purl.obolibrary.org/obo/EUPATH_0032293	"Cronobacter sakazakii (Enterobacter sakazakii), by bacteriology"	http://purl.obolibrary.org/obo/EUPATH_0032143	Cronobacter in induced sputum	Enterobacter Sakazakii induced sputum culture positive	presence of Cronobacter sakazakii in induced sputum	A Cronobacter sakazakii in induced sputum datum that specifies whether the organism was detected.		
http://purl.obolibrary.org/obo/EUPATH_0032292	"Cronobacter sakazakii (Enterobacter sakazakii), by Gram stain"	http://purl.obolibrary.org/obo/EUPATH_0032143	Cronobacter in induced sputum	Enterobacter sakazakii induced sputum culture gram strain confirmed				
http://purl.obolibrary.org/obo/EUPATH_0057519	"Cryptococcus, by multiple methods"	http://purl.obolibrary.org/obo/EUPATH_0057653	Cryptococcus in any sample	The patient was screened for Cryptococcus and was positive (yes) or negative (no) or not screened				
http://purl.obolibrary.org/obo/EUPATH_0057515	"Cryptococcus, by lateral flow assay"	http://purl.obolibrary.org/obo/EUPATH_0057616	Cryptococcus in blood	"Cryptococcal antigen lateral flow assay (CrAg) (LFA, IMMY, Norman, Oklahoma, USA) done with serum (blood) sample result"				
http://purl.obolibrary.org/obo/EUPATH_0057517	"Cryptococcus, by culture"	http://purl.obolibrary.org/obo/EUPATH_0057616	Cryptococcus in blood	Blood sample cultured to test for Cryptococcus				
http://purl.obolibrary.org/obo/EUPATH_0057516	"Cryptococcus, by lateral flow assay"	http://purl.obolibrary.org/obo/EUPATH_0057617	Cryptococcus in cerebrospinal fluid	"Cryptococcal antigen lateral flow assay (CrAg) (LFA, IMMY, Norman, Oklahoma, USA) done with CSF sample result"				
http://purl.obolibrary.org/obo/EUPATH_0057518	"Cryptococcus, by culture"	http://purl.obolibrary.org/obo/EUPATH_0057617	Cryptococcus in cerebrospinal fluid	CSF sample cultured to test for Cryptococcus				
http://purl.obolibrary.org/obo/EUPATH_0011000	"Cryptosporidium, by ELISA"	http://purl.obolibrary.org/obo/EUPATH_0011971	Cryptosporidium in stool	Calculated: Cryptosporidium | Was cryptosporidium detected by ELISA (collapsed)?. Use this variable for cryptosporidium for analysis. Indeterminate test result is coded as no.. Source=Calculated. 1=yes;0=no | Crypto QuiK CHEK Result	presence of Cryptosporidium in feces by enzyme-linked immunosorbent assay	A Cryptosporidium in feces by enzyme-linked immunosorbent assay datum that specifies whether the organism was detected.		
