colOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt
30,ext_lab_bv_bml_st::dpa,ext_lab_bv_bml_st,,,Assessed at 6 weeks.,Sample,,,Docosapentaenoic - n3,C22:5n3,variable,see lab test template
31,ext_lab_bv_bml_st::dha,ext_lab_bv_bml_st,,,Assessed at 6 weeks.,Sample,,,Docosahexaenoic,C22:6n3,variable,see lab test template
,ext_lab_bv_bml_st::vstnum,ext_lab_bv_bml_st,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
1,ext_lab_bv_calp::pid,ext_lab_bv_calp,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
4,ext_lab_bv_calp::spectype,ext_lab_bv_calp,EUPATH_0010869,Stool type,,Sample,,,Specimen type,,variable,
5,ext_lab_bv_calp::vstnum,ext_lab_bv_calp,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_calp::specdt,ext_lab_bv_calp,,Stool collection date,,Sample,Stool sample collection process,EUPATH_0010039,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_calp::calp,ext_lab_bv_calp,,,"Assessed at 12, 24, 40, and 104 weeks.",Sample,,,Calprotectin result ug/g, '-9 = Missing,variable,see lab test template
1,ext_lab_bv_cmv::pid,ext_lab_bv_cmv,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_cmv::vstnum,ext_lab_bv_cmv,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_cmv::specdt,ext_lab_bv_cmv,EUPATH_0033147,Blood sample collection date,,Observation,,,Date of Specimen Collection dd/mm/yy,,variable,
21,ext_lab_bv_cmv::cmvreslt,ext_lab_bv_cmv,,,Assessed at 40 weeks.,,,,CMV Results,"1=Positive, 0=Negative",value,see non-raw template
1,ext_lab_bv_cmvrt::pid,ext_lab_bv_cmvrt,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
4,ext_lab_bv_cmvrt::spectype,ext_lab_bv_cmvrt,EUPATH_0010869,Stool type,,Sample,,,Specimen type,,variable,
5,ext_lab_bv_cmvrt::vstnum,ext_lab_bv_cmvrt,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_cmvrt::specdt,ext_lab_bv_cmvrt,,Stool collection date,,Sample,Stool sample collection process,EUPATH_0010039,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_cmvrt::cmv_ct,ext_lab_bv_cmvrt,,,Value >0 and <= 35 considered CMV positive. Assessed at 6 and 10 weeks. ,,,,Positive result defined by validated cutoff of ct 35. Ct. Value >0 and < or = 35 considered  CMV +, -999.99 = H16Sample not Tested for CMV,variable,see raw template
1,ext_lab_bv_crem-prkca::pid,ext_lab_bv_crem-prkca,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_lab_bv_crem-prkca::crem,ext_lab_bv_crem-prkca,,CREM genotype,The genotype for the top Entamoeba histolytica-associated SNP in CREM (rs2148483_A). This is in an additive format for the minor (risk) allele.,Participant,Participant genotype,EUPATH_0000306,rs2148483_A.  The genotype for the top Entamoeba histolytica -associated SNP in CREM. This is in an additive format for the minor (risk) allele.,"0=GG, 1=AG, 2=AA, NA=missing.",variable,
3,ext_lab_bv_crem-prkca::prkca,ext_lab_bv_crem-prkca,,PRKCA genotype,The genotype for the top cryptosporidium-associated SNP in PRKCA (rs58296998_T). This is in an additive format for the minor (risk) allele.,Participant,Participant genotype,EUPATH_0000306,rs58296998_T. The genotype for the top cryptosporidium-associated SNP in PRKCA. This is in an additive format for the minor (risk) allele.,"0=CC, 1=CT, 2=TT, NA=missing.",variable,
1,ext_lab_bv_crp::pid,ext_lab_bv_crp,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_crp::vstnum,ext_lab_bv_crp,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_crp::specdt,ext_lab_bv_crp,EUPATH_0033147,Blood sample collection date,,Observation,,,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_crp::crp,ext_lab_bv_crp,,,"Assessed at 6, 18, 40, 53, and 104 weeks.",Sample,,,CRP mg/L,-9 = Missing',variable,see lab test template
1,ext_lab_bv_ctt::pid,ext_lab_bv_ctt,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_ctt::vstnum,ext_lab_bv_ctt,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_ctt::specdt,ext_lab_bv_ctt,EUPATH_0033147,Blood sample collection date,,Observation,,,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_ctt::ctt,ext_lab_bv_ctt,,"Tetanus toxoid IgG titer (IU/mL), by ELISA result",,Sample,Raw antibody titer test result,EUPATH_0011472,Tetanus IgG IU/ml, -9=Missing',variable,
1,ext_lab_bv_ctu::pid,ext_lab_bv_ctu,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_ctu::vstnum,ext_lab_bv_ctu,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_ctu::specdt,ext_lab_bv_ctu,EUPATH_0033147,Blood sample collection date,,Observation,,,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_ctu::il1b,ext_lab_bv_ctu,,,,Sample,,,IL-1b Conc (pg/ml),-9.999 = Missing',variable,see lab test template
11,ext_lab_bv_ctu::il4,ext_lab_bv_ctu,,,,Sample,,,IL-4 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
12,ext_lab_bv_ctu::il5,ext_lab_bv_ctu,,,,Sample,,,IL-5 Conc (pg/ml),-9.999 = Missing',variable,see lab test template
13,ext_lab_bv_ctu::il6,ext_lab_bv_ctu,,,,Sample,,,IL-6 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
14,ext_lab_bv_ctu::il7,ext_lab_bv_ctu,,,,Sample,,,IL-7 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
15,ext_lab_bv_ctu::il8,ext_lab_bv_ctu,,,,Sample,,,IL-8 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
16,ext_lab_bv_ctu::il10,ext_lab_bv_ctu,,,,Sample,,,IL-10 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
17,ext_lab_bv_ctu::ifng,ext_lab_bv_ctu,,,,Sample,,,IFNG Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
18,ext_lab_bv_ctu::mip1b,ext_lab_bv_ctu,,,,Sample,,,MIP1b Conc (pg/ml),-9.999 = Missing',variable,see lab test template
19,ext_lab_bv_ctu::tnfa,ext_lab_bv_ctu,,,,Sample,,,TNFAConc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
1,ext_lab_bv_cytbm::pid,ext_lab_bv_cytbm,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_cytbm::vstnum,ext_lab_bv_cytbm,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_cytbm::specdt,ext_lab_bv_cytbm,,Maternal breast milk sample collection date,,Sample,Maternal breast milk sample collection process,,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_cytbm::il1b,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-1b Conc (pg/ml),-9.999 = Missing',variable,see lab test template
11,ext_lab_bv_cytbm::il2,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-2 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
12,ext_lab_bv_cytbm::il4,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-4 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
13,ext_lab_bv_cytbm::il5,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-5 Conc (pg/ml),-9.999 = Missing',variable,see lab test template
14,ext_lab_bv_cytbm::il6,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-6 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
15,ext_lab_bv_cytbm::il7,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-7 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
16,ext_lab_bv_cytbm::il8,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-8 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
17,ext_lab_bv_cytbm::il10,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-10 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
18,ext_lab_bv_cytbm::il12p70,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-12p70 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
19,ext_lab_bv_cytbm::il13,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-13 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
20,ext_lab_bv_cytbm::il17a,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-17A Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
21,ext_lab_bv_cytbm::gcsf,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,G-CSF Conc  (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
22,ext_lab_bv_cytbm::gmcsf,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,GM-CSF Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
23,ext_lab_bv_cytbm::ifng,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IFNG Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
24,ext_lab_bv_cytbm::mcp1,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,MCP-1(MCAF) Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
25,ext_lab_bv_cytbm::mip1b,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,MIP1b Conc (pg/ml),-9.999 = Missing',variable,see lab test template
26,ext_lab_bv_cytbm::tnfa,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,TNFAConc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
27,ext_lab_bv_cytbm::il1ra,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-1ra Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
28,ext_lab_bv_cytbm::il9,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-9 Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
29,ext_lab_bv_cytbm::il15,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IL-15 Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
30,ext_lab_bv_cytbm::fgf,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,Basic FGF Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
31,ext_lab_bv_cytbm::eotaxin,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,Eotaxin Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
32,ext_lab_bv_cytbm::ip10,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,IP-10 Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
33,ext_lab_bv_cytbm::mip1a,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,MIP-1<U+03B1> Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
34,ext_lab_bv_cytbm::pdgfbb,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,PDGF-BB Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
35,ext_lab_bv_cytbm::rantes,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,Rantes Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
36,ext_lab_bv_cytbm::vegf,ext_lab_bv_cytbm,,,Assessed at 6 weeks.,Sample,,,VEGF Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
1,ext_lab_bv_cytcp::pid,ext_lab_bv_cytcp,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_cytcp::vstnum,ext_lab_bv_cytcp,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_cytcp::specdt,ext_lab_bv_cytcp,EUPATH_0033147,Blood sample collection date,,Observation,,,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_cytcp::il1b,ext_lab_bv_cytcp,,,"Assessed at 18, 40, and 104 weeks.",Sample,,,IL-1b Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
11,ext_lab_bv_cytcp::il2,ext_lab_bv_cytcp,,,Assessed at 104 weeks.,Sample,,,IL-2 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
12,ext_lab_bv_cytcp::il4,ext_lab_bv_cytcp,,,"Assessed at 18, 40, and 104 weeks.",Sample,,,IL-4 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
13,ext_lab_bv_cytcp::il5,ext_lab_bv_cytcp,,,"Assessed at 18, 40, and 104 weeks.",Sample,,,IL-5 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
14,ext_lab_bv_cytcp::il6,ext_lab_bv_cytcp,,,"Assessed at 18, 40, and 104 weeks.",Sample,,,IL-6 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
15,ext_lab_bv_cytcp::il7,ext_lab_bv_cytcp,,,"Assessed at 18, 40, and 104 weeks.",Sample,,,IL-7 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
16,ext_lab_bv_cytcp::il8,ext_lab_bv_cytcp,,,"Assessed at 18, 40, and 104 weeks.",Sample,,,IL-8 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
17,ext_lab_bv_cytcp::il10,ext_lab_bv_cytcp,,,"Assessed at 18, 40, and 104 weeks.",Sample,,,IL-10 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
18,ext_lab_bv_cytcp::il12p70,ext_lab_bv_cytcp,,,Assessed at 104 weeks.,Sample,,,IL-12p70 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
19,ext_lab_bv_cytcp::il13,ext_lab_bv_cytcp,,,Assessed at 104 weeks.,Sample,,,IL-13 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
20,ext_lab_bv_cytcp::il17a,ext_lab_bv_cytcp,,,Assessed at 104 weeks.,Sample,,,IL-17A Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
21,ext_lab_bv_cytcp::gcsf,ext_lab_bv_cytcp,,,Assessed at 104 weeks.,Sample,,,G-CSF Conc  (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
22,ext_lab_bv_cytcp::gmcsf,ext_lab_bv_cytcp,,,Assessed at 104 weeks.,Sample,,,GM-CSF Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
23,ext_lab_bv_cytcp::ifng,ext_lab_bv_cytcp,,,"Assessed at 18, 40, and 104 weeks.",Sample,,,IFNG Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
24,ext_lab_bv_cytcp::mcp1,ext_lab_bv_cytcp,,,Assessed at 104 weeks.,Sample,,,MCP-1(MCAF) Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
25,ext_lab_bv_cytcp::mip1b,ext_lab_bv_cytcp,,,"Assessed at 18, 40, and 104 weeks.",Sample,,,MIP1b Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
26,ext_lab_bv_cytcp::tnfa,ext_lab_bv_cytcp,,,"Assessed at 18, 40, and 104 weeks.",Sample,,,TNFAConc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
1,ext_lab_bv_cytmp::pid,ext_lab_bv_cytmp,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
5,ext_lab_bv_cytmp::vstnum,ext_lab_bv_cytmp,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_cytmp::specdt,ext_lab_bv_cytmp,,Maternal blood collection date,,Sample,Maternal blood sample collection process,,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_cytmp::il1b,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,IL-1b Conc (pg/ml),#NAME?,variable,see lab test template
11,ext_lab_bv_cytmp::il2,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,IL-2 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
12,ext_lab_bv_cytmp::il4,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,IL-4 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
13,ext_lab_bv_cytmp::il5,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,IL-5 Conc (pg/ml),#NAME?,variable,see lab test template
14,ext_lab_bv_cytmp::il6,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,IL-6 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
15,ext_lab_bv_cytmp::il7,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,IL-7 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
16,ext_lab_bv_cytmp::il8,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,IL-8 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
17,ext_lab_bv_cytmp::il10,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,IL-10 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
18,ext_lab_bv_cytmp::il12p70,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,IL-12p70 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
19,ext_lab_bv_cytmp::il13,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,IL-13 Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
20,ext_lab_bv_cytmp::il17a,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,IL-17A Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
21,ext_lab_bv_cytmp::gcsf,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,G-CSF Conc  (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
22,ext_lab_bv_cytmp::gmcsf,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,GM-CSF Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
23,ext_lab_bv_cytmp::ifng,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,IFNG Conc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
24,ext_lab_bv_cytmp::mcp1,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,MCP-1(MCAF) Conc (pg/mL),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
25,ext_lab_bv_cytmp::mip1b,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,MIP1b Conc (pg/ml),#NAME?,variable,see lab test template
26,ext_lab_bv_cytmp::tnfa,ext_lab_bv_cytmp,,,Assessed at 6 weeks.,Sample,,,TNFAConc (pg/ml),0.00= below detectable limit; -9=missing or not done,variable,see lab test template
1,ext_lab_bv_dsgene::pid,ext_lab_bv_dsgene,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
4,ext_lab_bv_dsgene::spectype,ext_lab_bv_dsgene,EUPATH_0010869,Stool type,,Sample,,,Specimen type,,variable,
5,ext_lab_bv_dsgene::vstnum,ext_lab_bv_dsgene,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
8,ext_lab_bv_dsgene::specdt,ext_lab_bv_dsgene,,Stool collection date,,Sample,Stool sample collection process,EUPATH_0010039,Date of Specimen Collection dd/mm/yy,,variable,
10,ext_lab_bv_dsgene::rotag,ext_lab_bv_dsgene,,,"Diarrheal samples positive for rotavirus by both ELISA and TAC assays or just TAC were genotyped using two real time RT-PCR panels; Panel G- G1, G2, G9, G12, NSP3; Panel P-P4, P6, P8, P10, P11. 158 samples were positive by both ELISA and TAC, and 105 samples were positive by only TAC.",,,,G Type Gene Sequence for Rotavirus positive strain using a RT-PCR,"1 = G type 1, 2 = G type 2, 9 = G type 9, 12 = G type 12, 3 = Mixed, 0 = unable to type (-9 = missing data)",variable,see raw template
