variable,dataFile,codebookDescription,suggested_IRI,suggested_label,parent_in_ontology,parent_IRI,score,,
dayseek,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E32: Health care utilization. On what day of the child's diarrhea did you seek care t the sentinel hospital/health center. Skip if q31_sentinel=2/3/99. Only complete for children who had diarrhea in the last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0010161,2nd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,23.046822,,
dayseek,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E32: Health care utilization. On what day of the child's diarrhea did you seek care t the sentinel hospital/health center. Skip if q31_sentinel=2/3/99. Only complete for children who had diarrhea in the last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0010167,3rd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,23.046822,,
dayseek,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E32: Health care utilization. On what day of the child's diarrhea did you seek care t the sentinel hospital/health center. Skip if q31_sentinel=2/3/99. Only complete for children who had diarrhea in the last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0010353,Outcome leaving hospital or health center,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000308,23.046822,,
dayseek,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E32: Health care utilization. On what day of the child's diarrhea did you seek care t the sentinel hospital/health center. Skip if q31_sentinel=2/3/99. Only complete for children who had diarrhea in the last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0010390,Diarrhea treatment given in health center,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,21.796923,,
dayseek,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E32: Health care utilization. On what day of the child's diarrhea did you seek care t the sentinel hospital/health center. Skip if q31_sentinel=2/3/99. Only complete for children who had diarrhea in the last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0022030,Traveled in the 2 weeks before most recent malaria episode,Clinical history,http://purl.obolibrary.org/obo/OGMS_0000015,21.59042,,
dayseek,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",E32: Health care utilization. On what day of the child's diarrhea did you seek care t the sentinel hospital/health center. Skip if q31_sentinel=2/3/99. Only complete for children who had diarrhea in the last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0015247,Health facility for diarrhea,Visited health facility,http://purl.obolibrary.org/obo/EUPATH_0010395,21.45658,,
dayslost_care,gems1_huas_data.sas7bdat,"F46: Health care expenses. How much time have you spent taking care of the child when otherwise you would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0010277,Income days lost while seeking care,"Caretaker income lost, enrollment",http://purl.obolibrary.org/obo/EUPATH_0010010,30.948338,,
dayslost_care,gems1_huas_data.sas7bdat,"F46: Health care expenses. How much time have you spent taking care of the child when otherwise you would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0010278,Other caregivers income days lost while seeking care,"Caretaker income lost, enrollment",http://purl.obolibrary.org/obo/EUPATH_0010010,30.102074,,
dayslost_care,gems1_huas_data.sas7bdat,"F46: Health care expenses. How much time have you spent taking care of the child when otherwise you would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0010008,Current care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,28.9549,,
dayslost_care,gems1_huas_data.sas7bdat,"F46: Health care expenses. How much time have you spent taking care of the child when otherwise you would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0010006,Previously sought care expenses,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,26.052664,,
dayslost_care,gems1_huas_data.sas7bdat,"F46: Health care expenses. How much time have you spent taking care of the child when otherwise you would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0010260,Previously sought care other expenses (amount),Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,24.723642,,
dayslost_care,gems1_huas_data.sas7bdat,"F46: Health care expenses. How much time have you spent taking care of the child when otherwise you would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0010013,Previous diarrheal care,Immediate clinical history,http://purl.obolibrary.org/obo/EUPATH_0021098,24.236208,,
dayslost_care,gems1_huas_data.sas7bdat,"F46: Health care expenses. How much time have you spent taking care of the child when otherwise you would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0010380,Previously sought care,Previous diarrheal care,http://purl.obolibrary.org/obo/EUPATH_0010013,24.236208,,
dayslost_care,gems1_huas_data.sas7bdat,"F46: Health care expenses. How much time have you spent taking care of the child when otherwise you would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0015092,Seek outside care,Previously sought care,http://purl.obolibrary.org/obo/EUPATH_0010380,24.236208,,
dayslost_care,gems1_huas_data.sas7bdat,"F46: Health care expenses. How much time have you spent taking care of the child when otherwise you would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0000594,Mother or child,Human or Animal,http://purl.obolibrary.org/obo/EUPATH_0000612,23.422615,,
dayslost_care,gems1_huas_data.sas7bdat,"F46: Health care expenses. How much time have you spent taking care of the child when otherwise you would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0010273,Lost earnings due to care,"Caretaker income lost, enrollment",http://purl.obolibrary.org/obo/EUPATH_0010010,23.365381,,
dayslost_othrcre,gems1_huas_data.sas7bdat,"F47: Health care expenses. How much time have other caregivers spent taking care of the child when otherwise they would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0010278,Other caregivers income days lost while seeking care,"Caretaker income lost, enrollment",http://purl.obolibrary.org/obo/EUPATH_0010010,34.09941,,
dayslost_othrcre,gems1_huas_data.sas7bdat,"F47: Health care expenses. How much time have other caregivers spent taking care of the child when otherwise they would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0010277,Income days lost while seeking care,"Caretaker income lost, enrollment",http://purl.obolibrary.org/obo/EUPATH_0010010,26.406986,,
dayslost_othrcre,gems1_huas_data.sas7bdat,"F47: Health care expenses. How much time have other caregivers spent taking care of the child when otherwise they would have been doing productive unpaid activities (e.g. housework, taking care of other children, farming, studying, or attending school). Only complete part F if the answer to E29 is \yes\"". 1/2 morning or afternoon=0.25 days; morning or afternoon=0.5days; nything less than half a morning or afternoon=0 days""",http://purl.obolibrary.org/obo/EUPATH_0010173,Other hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,24.114704,,
