Country,Case source is DataSet13,0,K
pnc_q34c,34c. We agree on what form(s) of family planning wed like to use (including none)  Tunakubaliana kuhusu aina ya mbinu za upangaji uzazi ambayo tungependa kutumia (ikiwemo kutokutumia yoyote),1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q35a,35a. I was able to ask questions and they were answered in a way I understood  Niliweza kuuliza maswali na yalijibiwa kwa namna ambayo nilielewa,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q35b,35b. I learned important information about how to keep myself and my baby healthy   Nilijifunza habari muhimu kuhusu namna ya kujiweka mimi na mtoto wangu kuwa wenye Afya nzuri,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q35c,35c. I never left visits with questions or confused about some things  Sikutoka ziarani nikiwa na maswali au na wasiwasi kuhusu mambo mengine,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q35d,35d. The provider always showed me respect and acted in respectful ways  Mhudumu alinionyesha heshima na alijibeba kwa njia ya heshima,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q35e,35e. If I have another child I would be happy to receive care similar to what I received during this last year   Iwapo nitakuwa na mtoto mwingine  ningefurahia kupokea malezi kama yale niliyoyapokea huu mwaka uliopita,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q35f,35f. I would recommend to a friend to go to the same place for care for their child and/or themselves  Ningempendekezea rafiki kuendea malezi ya wanao na/au yao binafsi katika eneo sawa,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q35g,35g. I always had enough time with the provider  Nilikuwa na muda wa kutosha na mhudumu kila mara,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q35h,35h. I am very satisfied with the care my baby and I have received since birth  Niliridhika sana na malezi ambayo mimi na mtoto wangu tumepokea tangu kuzaliwa kwa mtoto wangu,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q36,36. Imagine you were to have another baby.  If you could choose  would you prefer individual one on one care in the year after birth or would you prefer group visits where you and your baby receive your care with other women who have babies the same age?,1,Individual care - Malezi ya binafsi
,,2,Group care - Malezi ya kikundi
,,3,Unsure; doesnt matter which one; no preference - Sina uhakika;Haijalishi ni ipi;sina mapendeleo
,,,
pnc_q37a,37a. I was comfortable receiving care in a group   Nilikuwa huru kupokea malezi katika kikundi,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q37b,37b. I felt like I was part of the group  Nilihisi  kuwa nilikuwa mmoja wa wanakikundi,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q37c,37c. I was comfortable talking and sharing thoughts with the group  Nilikuwa huru kuzungumza na kupeana maoni kwenye kikundi,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q37d,37d. I was comfortable asking questions in the group  Nilikuwa huru kuuliza maswali kwenye kikundi,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q37e,37e. I learned a lot from other women in the group  Nilijifunza mengi kutoka kwa wanawake wengine kwenye kikundi,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q37f,37f. Participating in the group changed the way I think about parenting  Kushiriki katika kikundi kulibadilisha namna nafikiria kuhusu malezi ya watoto,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q37g,37g. Participating in the group changed the way I think about family planning  Kushiriki katika kikundi kulibadilisha namna nafikiria kuhusu upangaji uzazi,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q37h,37h. Being part of the group helped make parenting less stressful   Kuwa miongoni mwa kikundi kulisaidia kupunguza  mafadhaiko mengi  katika kazi ya kulea mwana,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q38a,38a. During pregnancy  Wakati wa ujauzito,1,Yes - Ndio
,,2,No - La
,,,
pnc_q38b,38b. After pregnancy  Baada ya ujauzito,1,Yes - Ndio
,,2,No - La
,,,
pnc_q38c,38c. Did you phone or send a text message  or both  Ulimpigia au ulimtumia ujumbe mfupi  au yote?,1,Phone - Nilimpigia simu
,,2,Text - Nilimtumia ujumbe mfupi
,,3,Both - Nilifanya yote mawili
,,,
pnc_q39,39. Did you ever share a ride with another pregnant woman you knew to an ANC visit or to the clinic in the year since your baby was born?  Uliwahi kupanda mbinu ya usafiri pamoja na mwanamke mwingine mjamzito ambaye ulikuwa unamfahamu kuenda katika ziada y,1,Yes - Ndio
,,2,No - La
,,,
pnc_q40,40. After being enrolled in this study  did you ever attend any group ANC or Healthy Mother Healthy Baby meetings at the facility?    Baada ya kusajiliwa katika utafiti huu  uliwahi kuhudhuria ANC ya kikundi au mikutano ya mama mwenye Afya mtoto mwenye Afy,1,Yes - Ndio
,,2,No - La
,,,
pnc_q41,41. Did that group have a name  Je  Kikundi hicho kilikuwa na jina,1,Yes  has a name - Ndio kina jina
,,2,No  does not have a name - La  hakina jina
,,,
pnc_q42,42. Either when you were pregnant or in the past year  how often did you communicate with women in your group outside of meeting time?  Aidha wakati ulikuwa mjamzito au ndani ya mwaka uliopita  ni mara ngapi uliwasiliana na wanawake wa kikundi chako nje ya,1,Never - La hasha
,,2,Rarely/not very often - Mara chache sana
,,3,Sometimes/occasionally - Wakati mwingine/muda kwa muda
,,4,Regularly/on a monthly basis - Wakati mwingine/mara moja kwa mwezi
,,5,Regularly/on a weekly basis - Mara nyingi/mara moja kwa wiki
,,6,More frequently/almost daily - Sana /karibu kila siku
,,,
pnc_q43___1,43. Which of the following did you use to communicate with other women in your group?   Ni nini kati ya yafuatayo uliyotumia kuwasiliana na wanawake wengine katika kikundi chako?  (choice=Phone - Simu),0,Unchecked
,,1,Checked
,,,
pnc_q43___2,43. Which of the following did you use to communicate with other women in your group?   Ni nini kati ya yafuatayo uliyotumia kuwasiliana na wanawake wengine katika kikundi chako?  (choice=Text - Ujumbe mfupi),0,Unchecked
,,1,Checked
,,,
pnc_q43___3,43. Which of the following did you use to communicate with other women in your group?   Ni nini kati ya yafuatayo uliyotumia kuwasiliana na wanawake wengine katika kikundi chako?  (choice=WhatsApp),0,Unchecked
,,1,Checked
,,,
pnc_q43___4,43. Which of the following did you use to communicate with other women in your group?   Ni nini kati ya yafuatayo uliyotumia kuwasiliana na wanawake wengine katika kikundi chako?  (choice=Another social media app - Kwenye mtandao mwingine wa kijamii ),0,Unchecked
,,1,Checked
,,,
pnc_q43___5,43. Which of the following did you use to communicate with other women in your group?   Ni nini kati ya yafuatayo uliyotumia kuwasiliana na wanawake wengine katika kikundi chako?  (choice=Social gatherings - Mikutano ya kijamii),0,Unchecked
,,1,Checked
,,,
pnc_q43___6,43. Which of the following did you use to communicate with other women in your group?   Ni nini kati ya yafuatayo uliyotumia kuwasiliana na wanawake wengine katika kikundi chako?  (choice=Any other ways - Njia nyingine),0,Unchecked
,,1,Checked
,,,
pnc_q44___1,44. Which of the following things did you communicate about  Ni mambo gani mlizungumzia kati ya yafuatayo  (choice=Upcoming meetings  for example to remind each other of the meeting  see if they were planning to attend  or set up a shared ride - Mikutano i,0,Unchecked
,,1,Checked
,,,
pnc_q44___2,44. Which of the following things did you communicate about  Ni mambo gani mlizungumzia kati ya yafuatayo  (choice=A problem you or others in the group were having - Tatizo aidha wewe au wenzako walikuwa nalo),0,Unchecked
,,1,Checked
,,,
pnc_q44___3,44. Which of the following things did you communicate about  Ni mambo gani mlizungumzia kati ya yafuatayo  (choice=Help that you or others in the group needed - Peana msaada ambao wewe au wengine katika kikundi mlihitaji),0,Unchecked
,,1,Checked
,,,
pnc_q44___4,44. Which of the following things did you communicate about  Ni mambo gani mlizungumzia kati ya yafuatayo  (choice=Advice/information related to pregnancy - Ushauri/habari ihusianayo na ujauzito),0,Unchecked
,,1,Checked
,,,
pnc_q44___5,44. Which of the following things did you communicate about  Ni mambo gani mlizungumzia kati ya yafuatayo  (choice=Advice/information related to family planning - Ushauri/habari ihusianayo na upangaji uzazi),0,Unchecked
,,1,Checked
,,,
pnc_q44___6,44. Which of the following things did you communicate about  Ni mambo gani mlizungumzia kati ya yafuatayo  (choice=Advice/information related to parenting - Ushauri/habari ihusianayo na uzazi),0,Unchecked
,,1,Checked
,,,
pnc_q44___7,44. Which of the following things did you communicate about  Ni mambo gani mlizungumzia kati ya yafuatayo  (choice=Advice/information related to infant/child care practices or health - Ushauri/habari ihusianayo na afya/malezi ya watoto au  watoto wachanga),0,Unchecked
,,1,Checked
,,,
pnc_q44___8,44. Which of the following things did you communicate about  Ni mambo gani mlizungumzia kati ya yafuatayo  (choice=Other - Nyingine ),0,Unchecked
,,1,Checked
,,,
pnc_q45,45. Do you think a woman would reach out to other members of the group if she had a problem or needed help?  Unadhani mwanamke anaweza kujisikia huru kuzungumza na wanawake wenzake katika kikundi iwapo ana tatizo au anahitaji usaidizi?,1,Yes - Ndio
,,2,No - La
,,3,Unsure - Sina Uhakika
,,,
pnc_q45a,45a. If yes  do you know of specific examples when this has happened  Unafahamu mifano mahususi ya lini haya yalifanyika?,1,Yes - Ndio
,,2,No - La
,,3,Unsure - Sina Uhakika
,,,
pnc_q46a,46a. I have heard people say things about family planning methods being harmful or dangerous   Nimeskia watu wakisema kuwa mbinu za upangaji uzazi ni hatari au zina madhara,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q46b,46b. In the last year  I have had questions or concerns about the safety of family planning methods  Kwenye mwaka uliopita  nimekuwa na maswali au wasiwasi kuhusu usalama wa mbinu za upangaji uzazi,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q46c,46c. In the last year  I have discussed concerns or questions I had about the safety of family planning methods with a provider   Kwenye mwaka uliopita nimejadili na mhudumu kuhusu wasiwasi au maswali niliyokuwa nayo kuhusu usalama wa mbinu za upangaji uza,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q46d,46d. In the last year  I have discussed concerns or questions I had about the safety of family planning methods with other women   Kwenye mwaka uliopita  nimejadili na wanawake wengine kuhusu wasiwasi au maswali niliyokuwa nayo kuhusu usalama wa mbinu za u,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q46e,46e. In the last year  conversations with women whove had positive experiences with family planning methods have influenced my thinking about family planning  Kwenye mwaka uliopita  majadiliano na wanawake wengine ambao wamepitia mema na mbinu za upangaji,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q46f,46f. In the last year  I have received or gathered all the information I need to make a decision about if and how to space my next pregnancy  Kwenye mwaka uliopita  nimepokea au kukusanya habari zote nilizozihitaji kufanya maamuzi iwapo nitataka kupata mim,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q46g,46g. In interactions with health care providers in the last year  I was given the opportunity to ask questions about family planning methods  Katika kukutana and kuwasiliana kwangu na wahudumu wa Afya kwenye mwaka uliopita  nilipewa nafasi ya kuuliza maswa,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q46h,46h. In interactions with health care providers in the last year  all of my questions about family planning were answered in a way I understood  Katika kukutana na kuwasiliana kwangu na wahudumu wa Afya kwenye mwaka uliopita  maswali yangu yote kuhusu upan,1,Not at all true - Sio kweli hata kidogo
,,2,Slightly true - Ni Kweli kwa kiwango kidogo sana
,,3,Somewhat true - Yana ukweli fulani
,,4,Mostly true - Karibu yote ni kweli
,,5,Completely true - Ni kweli kabisa
,,,
pnc_q47a,47a. Mom will be healthier/ less likely to have problems  Mama atakuwa mwenye afya/ uwezekano mchache wa kupatwa na matatizo,1,Agree - Nakubali
,,2,Disagree - Sikubali
,,3,Neither agree nor disagree - Sina maoni
,,,
pnc_q47b,47b. Current Baby will be healthier/ less likely to have problems  Mtoto wa hivi sasa atakuwa mwenyeAfya/ uwezekano mchache wa kupatwa na matatizo,1,Agree - Nakubali
,,2,Disagree - Sikubali
,,3,Neither agree nor disagree - Sina maoni
,,,
pnc_q47c,47c. Next baby will be healthier/less likely to have problem   Mtoto atakayefuata atakuwa mwenye Afya/ uwezekano mchache wa kupatwa na matatizo,1,Agree - Nakubali
,,2,Disagree - Sikubali
,,3,Neither agree nor disagree - Sina maoni
,,,
pnc_q47d,47d. Easier to feed and/or take care of other children   Ni Rahisi kulisha/au kulea watoto wengine,1,Agree - Nakubali
,,2,Disagree - Sikubali
,,3,Neither agree nor disagree - Sina maoni
,,,
pnc_q47e,47e. Saves money  Inaokoa pesa,1,Agree - Nakubali
,,2,Disagree - Sikubali
,,3,Neither agree nor disagree - Sina maoni
,,,
pnc_q48,48. After delivering a baby  for the best health of the mother and baby  how long should a woman wait until getting pregnant again?  Baada ya kujifungua mtoto  kwa Afya nzuri ya mama na mtoto  ni muda upi mwanamke anastahili kusubiri kabla ya kupata ujauzi,,
,,,
pnc_q49,49. After the birth of a child  can a woman become pregnant before her menstrual period has returned?   Baada ya kuzaliwa kwa mtoto  mwanamke anaweza kupata ujauzito kabla hedhi yake kurejea?,1,Yes - Ndio
,,2,No - La
,,3,Dont know/Unsure - Sijui/Sina Uhakika
,,,
pnc_q50a,50a. Habiba only gives her baby breastmilk but her mother in law also gives the baby water and thin porridge sometimes.  To prevent pregnancy  should Habiba choose a different family planning method?   Habiba anamnyonyesha mwanawe kama njia ya kipekee laki,1,Yes - Ndio
,,2,No - La
,,3,Not sure/Dont know - Sina Uhakika/Sijui
,,,
pnc_q50b,50b. Can she continue to use LAM as a family planning method after she sees her first menses/monthly bleeding?    Anaweza kuendelea kutumia LAM kama mbinu ya upangaji uzazi baada ya kupokea hedhi yake ya kwanza,1,Yes - Ndio
,,2,No - La
,,3,Not sure/Dont know - Sina Uhakika/Sijui
,,,
pnc_q50c,50c. What is the oldest her baby can be before LAM is no longer a good option for Habiba?   Mtoto wake anastahili kufikia umri gani ndipo kabla njia ya kupanga uzazi ya LAM haitamfaa Habiba?,,
,,,
pnc_q51,51. During pregnancy  did you form a plan to deliver at a facility and start a contraceptive before leaving  for example  getting an IUD or implant after delivery and before leaving the facility?  Wakati wa ujauzito  ulitengeneza mpango wa kujifungulia kat,1,Yes - Ndio
