"variable","dataFile","codebookDescription","suggested_IRI","suggested_label","parent_in_ontology","parent_IRI","score"
"f4a_trip_week","vida_enrl.csv","On average, how many trips do you and members from your Household has make to fetch water each week? (If no trips are made, complete as \"00\".)","http://purl.obolibrary.org/obo/EUPATH_0010265","Amount paid for transportation by other household members","Transportation to clinic","http://purl.obolibrary.org/obo/EUPATH_0010012","10.389288"
"f4a_trip_week","vida_enrl.csv","On average, how many trips do you and members from your Household has make to fetch water each week? (If no trips are made, complete as \"00\".)","http://purl.obolibrary.org/obo/EUPATH_0022038","River traveled on most recent trip","Travel details","http://purl.obolibrary.org/obo/EUPATH_0000340","9.504046"
"f4a_trip_week","vida_enrl.csv","On average, how many trips do you and members from your Household has make to fetch water each week? (If no trips are made, complete as \"00\".)","http://purl.obolibrary.org/obo/EUPATH_0022040","Community visited on most recent trip","Travel details","http://purl.obolibrary.org/obo/EUPATH_0000340","9.504046"
"f4a_trip_week","vida_enrl.csv","On average, how many trips do you and members from your Household has make to fetch water each week? (If no trips are made, complete as \"00\".)","http://purl.obolibrary.org/obo/EUPATH_0000726","Time to retrieve drinking water","Household water","http://purl.obolibrary.org/obo/EUPATH_0000731","9.473485"
"f4a_water_avail","vida_enrl.csv","In the last two weeks, how often has water been available from this main source?","http://purl.obolibrary.org/obo/EUPATH_0010099","Main drinking water source","Household water","http://purl.obolibrary.org/obo/EUPATH_0000731","17.80661"
"f4a_water_avail","vida_enrl.csv","In the last two weeks, how often has water been available from this main source?","http://purl.obolibrary.org/obo/EUPATH_0024095","Symptoms in past two weeks","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","14.545798"
"f4a_water_avail","vida_enrl.csv","In the last two weeks, how often has water been available from this main source?","http://purl.obolibrary.org/obo/EUPATH_0000730","Water availability","Household water","http://purl.obolibrary.org/obo/EUPATH_0000731","13.375362"
"f4a_water_avail","vida_enrl.csv","In the last two weeks, how often has water been available from this main source?","http://purl.obolibrary.org/obo/EUPATH_0010135","Water trips daily","Household water","http://purl.obolibrary.org/obo/EUPATH_0000731","12.119544"
"f4a_water_avail","vida_enrl.csv","In the last two weeks, how often has water been available from this main source?","http://purl.obolibrary.org/obo/EUPATH_0010137","Water trips weekly","Household water","http://purl.obolibrary.org/obo/EUPATH_0000731","12.119544"
"f4a_water_avail","vida_enrl.csv","In the last two weeks, how often has water been available from this main source?","http://purl.obolibrary.org/obo/EUPATH_0010151","Given untreated water","Feeding; Feeding summary","http://purl.obolibrary.org/obo/EUPATH_0000678","12.119544"
"f4a_water_avail","vida_enrl.csv","In the last two weeks, how often has water been available from this main source?","http://purl.obolibrary.org/obo/EUPATH_0015049","Other water source","Drinking water source","http://purl.obolibrary.org/obo/ENVO_00003064","12.119544"
"f4a_water_avail","vida_enrl.csv","In the last two weeks, how often has water been available from this main source?","http://purl.obolibrary.org/obo/EUPATH_0010108","Drinking water treatment","Household water","http://purl.obolibrary.org/obo/EUPATH_0000731","11.704088"
"f4a_water_avail","vida_enrl.csv","In the last two weeks, how often has water been available from this main source?","http://purl.obolibrary.org/obo/EUPATH_0000731","Household water","Household","http://purl.obolibrary.org/obo/PCO_0000024","11.379017"
"f4a_water_avail","vida_enrl.csv","In the last two weeks, how often has water been available from this main source?","http://purl.obolibrary.org/obo/EUPATH_0011671","Plain water","Liquids for consumption","http://purl.obolibrary.org/obo/FOODON_03412974","11.379017"
"f4a_store_water","vida_enrl.csv","In the last two weeks, did you give the child stored water for drinking?","http://purl.obolibrary.org/obo/EUPATH_0010141","Given stored water for drinking","Feeding; Feeding summary","http://purl.obolibrary.org/obo/EUPATH_0000678","20.36665"
"f4a_store_water","vida_enrl.csv","In the last two weeks, did you give the child stored water for drinking?","http://purl.obolibrary.org/obo/EUPATH_0024095","Symptoms in past two weeks","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","14.545798"
"f4a_store_water","vida_enrl.csv","In the last two weeks, did you give the child stored water for drinking?","http://purl.obolibrary.org/obo/EUPATH_0015433","Last day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","14.179888"
"f4a_store_water","vida_enrl.csv","In the last two weeks, did you give the child stored water for drinking?","http://purl.obolibrary.org/obo/EUPATH_0000730","Water availability","Household water","http://purl.obolibrary.org/obo/EUPATH_0000731","13.375362"
"f4a_store_water","vida_enrl.csv","In the last two weeks, did you give the child stored water for drinking?","http://purl.obolibrary.org/obo/EUPATH_0000441","Sprayed in the last 12 months","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","13.211181"
"f4a_store_water","vida_enrl.csv","In the last two weeks, did you give the child stored water for drinking?","http://purl.obolibrary.org/obo/EUPATH_0010356","Symptoms in the last 7 days","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","13.211181"
"f4a_store_water","vida_enrl.csv","In the last two weeks, did you give the child stored water for drinking?","http://purl.obolibrary.org/obo/EUPATH_0015104","Asking for donations outside the household","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","13.082832"
"f4a_store_water","vida_enrl.csv","In the last two weeks, did you give the child stored water for drinking?","http://purl.obolibrary.org/obo/EUPATH_0015112","Asking for donations outside the household","Money source for hospitalization or clinical visit expenses","http://purl.obolibrary.org/obo/EUPATH_0010011","13.082832"
"f4a_store_water","vida_enrl.csv","In the last two weeks, did you give the child stored water for drinking?","http://purl.obolibrary.org/obo/EUPATH_0010135","Water trips daily","Household water","http://purl.obolibrary.org/obo/EUPATH_0000731","12.119544"
"f4a_store_water","vida_enrl.csv","In the last two weeks, did you give the child stored water for drinking?","http://purl.obolibrary.org/obo/EUPATH_0010137","Water trips weekly","Household water","http://purl.obolibrary.org/obo/EUPATH_0000731","12.119544"
"f4a_main_waste","vida_enrl.csv","What kind of facility does your Household has most commonly use to dispose of human fecal waste? (Show pictures to confirm the identity of the facility used.)","http://purl.obolibrary.org/obo/EUPATH_0015011","None of the above","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","22.05366"
"f4a_main_waste","vida_enrl.csv","What kind of facility does your Household has most commonly use to dispose of human fecal waste? (Show pictures to confirm the identity of the facility used.)","http://purl.obolibrary.org/obo/EUPATH_0010236","Households sharing human waste disposal facility","Socioeconomic factors","http://purl.obolibrary.org/obo/EUPATH_0000304","21.311989"
"f4a_main_waste","vida_enrl.csv","What kind of facility does your Household has most commonly use to dispose of human fecal waste? (Show pictures to confirm the identity of the facility used.)","http://purl.obolibrary.org/obo/EUPATH_0024181","Education level of head of household","Household","http://purl.obolibrary.org/obo/PCO_0000024","17.1798"
"f4a_main_waste","vida_enrl.csv","What kind of facility does your Household has most commonly use to dispose of human fecal waste? (Show pictures to confirm the identity of the facility used.)","http://purl.obolibrary.org/obo/EUPATH_0024180","Head of household employed","Household","http://purl.obolibrary.org/obo/PCO_0000024","15.697452"
"f4a_main_waste","vida_enrl.csv","What kind of facility does your Household has most commonly use to dispose of human fecal waste? (Show pictures to confirm the identity of the facility used.)","http://purl.obolibrary.org/obo/EUPATH_0000335","Human waste facilities","Waste disposal","http://purl.obolibrary.org/obo/EUPATH_0000596","15.693227"
"f4a_main_waste","vida_enrl.csv","What kind of facility does your Household has most commonly use to dispose of human fecal waste? (Show pictures to confirm the identity of the facility used.)","http://purl.obolibrary.org/obo/EUPATH_0015068","Loss of consciousness","Symptoms since illness began","http://purl.obolibrary.org/obo/EUPATH_0010357","14.999496"
"f4a_main_waste","vida_enrl.csv","What kind of facility does your Household has most commonly use to dispose of human fecal waste? (Show pictures to confirm the identity of the facility used.)","http://purl.obolibrary.org/obo/EUPATH_0011744","Household toilet facility type","Waste disposal","http://purl.obolibrary.org/obo/EUPATH_0000596","14.764073"
"f4a_main_waste","vida_enrl.csv","What kind of facility does your Household has most commonly use to dispose of human fecal waste? (Show pictures to confirm the identity of the facility used.)","http://purl.obolibrary.org/obo/EUPATH_0011142","No food of any kind last month","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","14.404227"
"f4a_main_waste","vida_enrl.csv","What kind of facility does your Household has most commonly use to dispose of human fecal waste? (Show pictures to confirm the identity of the facility used.)","http://purl.obolibrary.org/obo/EUPATH_0024174","Not at home at the time of spraying","Reason for refusing IRS","http://purl.obolibrary.org/obo/EUPATH_0024179","14.351528"
"f4a_main_waste","vida_enrl.csv","What kind of facility does your Household has most commonly use to dispose of human fecal waste? (Show pictures to confirm the identity of the facility used.)","http://purl.obolibrary.org/obo/EUPATH_0015104","Asking for donations outside the household","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","14.065464"
"f4a_waste_spec","vida_enrl.csv","Other facility, specify","http://purl.obolibrary.org/obo/EUPATH_0024204","Other: specify","Overnight lodgings","http://purl.obolibrary.org/obo/EUPATH_0024205","13.391844"
"f4a_waste_spec","vida_enrl.csv","Other facility, specify","http://purl.obolibrary.org/obo/EUPATH_0024010","Other work; Other (specify)","Reason for moving","http://purl.obolibrary.org/obo/EUPATH_0024012","12.057463"
"f4a_waste_spec","vida_enrl.csv","Other facility, specify","http://purl.obolibrary.org/obo/EUPATH_0010236","Households sharing human waste disposal facility","Socioeconomic factors","http://purl.obolibrary.org/obo/EUPATH_0000304","11.654167"
"f4a_waste_spec","vida_enrl.csv","Other facility, specify","http://purl.obolibrary.org/obo/EUPATH_0000722","Child waste disposal","Waste disposal","http://purl.obolibrary.org/obo/EUPATH_0000596","8.808749"
"f4a_waste_spec","vida_enrl.csv","Other facility, specify","http://purl.obolibrary.org/obo/EUPATH_0015251","Health facility for other","Visited health facility","http://purl.obolibrary.org/obo/EUPATH_0010395","8.689232"
"f4a_waste_spec","vida_enrl.csv","Other facility, specify","http://purl.obolibrary.org/obo/EUPATH_0021099","Visited other health facility","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","8.689232"
"f4a_waste_spec","vida_enrl.csv","Other facility, specify","http://purl.obolibrary.org/obo/EUPATH_0021100","Other health facility name","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","8.689232"
"f4a_waste_spec","vida_enrl.csv","Other facility, specify","http://purl.obolibrary.org/obo/EUPATH_0000335","Human waste facilities","Waste disposal","http://purl.obolibrary.org/obo/EUPATH_0000596","8.465368"
"f4a_waste_spec","vida_enrl.csv","Other facility, specify","http://purl.obolibrary.org/obo/EUPATH_0000596","Waste disposal","Dwelling facilities","http://purl.obolibrary.org/obo/EUPATH_0000302","8.1245"
"f4a_waste_spec","vida_enrl.csv","Other facility, specify","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","7.4446325"
"f4a_share_fac","vida_enrl.csv","How many Household has (other than your own) share this facility?(Respond with a number; code \"00\" for none.)","http://purl.obolibrary.org/obo/EUPATH_0000179","Boat with a motor","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","10.954765"
"f4a_share_fac","vida_enrl.csv","How many Household has (other than your own) share this facility?(Respond with a number; code \"00\" for none.)","http://purl.obolibrary.org/obo/EUPATH_0010265","Amount paid for transportation by other household members","Transportation to clinic","http://purl.obolibrary.org/obo/EUPATH_0010012","10.790878"
"f4a_share_fac","vida_enrl.csv","How many Household has (other than your own) share this facility?(Respond with a number; code \"00\" for none.)","http://purl.obolibrary.org/obo/EUPATH_0015104","Asking for donations outside the household","Money source for expenses before visit","http://purl.obolibrary.org/obo/EUPATH_0010379","9.445936"
"f4a_share_fac","vida_enrl.csv","How many Household has (other than your own) share this facility?(Respond with a number; code \"00\" for none.)","http://purl.obolibrary.org/obo/EUPATH_0015112","Asking for donations outside the household","Money source for hospitalization or clinical visit expenses","http://purl.obolibrary.org/obo/EUPATH_0010011","9.445936"
"f4a_share_fac","vida_enrl.csv","How many Household has (other than your own) share this facility?(Respond with a number; code \"00\" for none.)","http://purl.obolibrary.org/obo/EUPATH_0011612","Household toilet or latrine has concrete floor","Waste disposal","http://purl.obolibrary.org/obo/EUPATH_0000596","9.040621"
