"variable","dataFile","codebookDescription","suggested_IRI","suggested_label","parent_in_ontology","parent_IRI","score"
"f4a_rot2_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010177","Amount offered to eat during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot2_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010239","Describe stool since the illness began","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot2_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010241","Amount offered to drink during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot2_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010243","Pharmacy, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot2_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010244","Pharmacy, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot2_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010245","Traditional healer, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot2_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010246","Traditional healer, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot2_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot2_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot2_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot2_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010177","Amount offered to eat during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot2_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010239","Describe stool since the illness began","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot2_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010241","Amount offered to drink during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot2_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010243","Pharmacy, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot2_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010244","Pharmacy, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot2_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010245","Traditional healer, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot2_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010246","Traditional healer, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot2_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot2_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot2_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot2_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010177","Amount offered to eat during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot2_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010239","Describe stool since the illness began","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot2_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010241","Amount offered to drink during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot2_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010243","Pharmacy, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot2_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010244","Pharmacy, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot2_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010245","Traditional healer, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot2_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010246","Traditional healer, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot3","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot3","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot3","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010177","Amount offered to eat during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot3","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010239","Describe stool since the illness began","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot3","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010241","Amount offered to drink during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot3","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010243","Pharmacy, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010244","Pharmacy, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010245","Traditional healer, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010246","Traditional healer, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0004991","Observation date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","5.342202"
"f4a_rot3_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0004991","Observation date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","5.342202"
"f4a_rot3_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0004991","Observation date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","5.342202"
"f4a_rot3_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000091","Visit date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","5.1895905"
"f4a_rot3_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000150","Death date","Death information","http://purl.obolibrary.org/obo/EUPATH_0000671","5.1895905"
"f4a_rot3_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000151","Enrollment date","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","5.1895905"
"f4a_rot3_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0005007","Withdrawl date","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","5.1895905"
"f4a_rot3_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010319","Rehydration date","Rehydration therapy","http://purl.obolibrary.org/obo/EUPATH_0010024","5.1895905"
"f4a_rot3_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0011213","Vaccination date","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.1895905"
"f4a_rot3_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0011220","Deworming date","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","5.1895905"
"f4a_rot3_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot3_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot3_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot3_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010177","Amount offered to eat during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot3_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010239","Describe stool since the illness began","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot3_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010241","Amount offered to drink during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot3_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010243","Pharmacy, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010244","Pharmacy, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010245","Traditional healer, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3_hc","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010246","Traditional healer, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot3_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot3_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot3_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010177","Amount offered to eat during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot3_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010239","Describe stool since the illness began","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot3_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010241","Amount offered to drink during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot3_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010243","Pharmacy, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010244","Pharmacy, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010245","Traditional healer, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3_dk","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010246","Traditional healer, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot3_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot3_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_rot3_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010177","Amount offered to eat during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot3_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010239","Describe stool since the illness began","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot3_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010241","Amount offered to drink during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_rot3_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010243","Pharmacy, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010244","Pharmacy, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010245","Traditional healer, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_rot3_hcid","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010246","Traditional healer, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_opv1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_opv1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_opv1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015090","Other treatment","Diarrhea treatment before visit","http://purl.obolibrary.org/obo/EUPATH_0010378","2.9268913"
"f4a_opv1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010177","Amount offered to eat during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_opv1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010239","Describe stool since the illness began","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_opv1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010241","Amount offered to drink during diarrheal episode","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","2.7095633"
"f4a_opv1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010243","Pharmacy, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_opv1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010244","Pharmacy, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_opv1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010245","Traditional healer, medical expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_opv1","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010246","Traditional healer, transport expenses","Previously sought care expenses","http://purl.obolibrary.org/obo/EUPATH_0010006","2.7095633"
"f4a_opv1_date","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0004991","Observation date","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","5.342202"
