IRI,label,variable,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,colOrder,notesForOnt
http://purl.obolibrary.org/obo/EUPATH_0051309,Dizziness,interview1::int_1_q24___14,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051394,FP side effects mentioned by provider,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,214,
http://purl.obolibrary.org/obo/EUPATH_0051310,Dizziness,interview2::int_2_q8___14,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,54,
http://purl.obolibrary.org/obo/EUPATH_0051311,Doctor,interview1::int_1_q8___1,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051423,Healthcare provider who discussed FP at delivery visit,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,54,
http://purl.obolibrary.org/obo/EUPATH_0051312,Doing anything to avoid getting pregnant,interview1::int_1_q16c,interview1,Do you plan to do anything ELSE to avoid or delay getting pregnant?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Do you plan to do anything ELSE to avoid or delay getting pregnant?,"0=No, 1=Yes, 88=Don't know/Don't remember",variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,138,new term
http://purl.obolibrary.org/obo/EUPATH_0051312,Doing anything to avoid getting pregnant,interview0::int_0_q47a,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Were you doing anything to avoid getting pregnant at the time you became pregnant?,"0=No, 1=Yes, 88=Don't know/Don't remember, 99=Refused to answer",variable,yes,,,PPFP Choices KenyaPP,,,,,,,,,214,new term
http://purl.obolibrary.org/obo/EUPATH_0051313,Don't know,interview0::int_0_q47b___88,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051585,Method being used at time of pregnancy,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,230,
http://purl.obolibrary.org/obo/EUPATH_0051314,Don't know/Don't remember,interview2::int_2_q4a___88,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047689,Current contraceptive method(s),,,value,,,,PPFP Choices KenyaPP,,,,,,,,,17,
http://purl.obolibrary.org/obo/EUPATH_0051315,Don't know/Don't remember,interview0::int_0_q25___88,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051368,FP method discussed by ANC provider,"During this antenatal care visit, what family planning methods did the healthcare provider or providers discuss with you? Don't know/Don't remember",,value,,,,PPFP Choices KenyaPP,,,,,,,,,63,
http://purl.obolibrary.org/obo/EUPATH_0051316,Don't know/Don't remember,interview0::int_0_q34d___88,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051370,FP method planned after breastfeeding,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,112,
http://purl.obolibrary.org/obo/EUPATH_0051317,Don't know/Don't remember,interview1::pre_int_q7___88,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051371,FP method planned after delivery,What method had you decided to use?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,30,
http://purl.obolibrary.org/obo/EUPATH_0051318,Don't know/Don't remember,interview0::int_0_q34___88,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051372,FP method planned to initiate at childbirth facility,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,91,
http://purl.obolibrary.org/obo/EUPATH_0051319,Don't know/Don't remember,interview1::int_1_q21a___88,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051373,FP method planned to use,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,195,
http://purl.obolibrary.org/obo/EUPATH_0051320,Don't know/Don't remember,interview1::int_1_q12___88,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051374,FP method received after giving birth,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,95,
http://purl.obolibrary.org/obo/EUPATH_0051321,Don't know/Don't remember,interview3_othervisits::fp88,interview3_othervisits,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051375,FP method received at health care visit,,,value,yes,,,PPFP Choices KenyaPP,,,,,,,,,32,
http://purl.obolibrary.org/obo/EUPATH_0051322,Don't know/Don't remember,interview2::int_2_q18a1___88,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051379,FP method started after leaving delivery facility,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,122,
http://purl.obolibrary.org/obo/EUPATH_0051323,Don't know/Don't remember,interview1::int_1_q9___88,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051387,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,75,
http://purl.obolibrary.org/obo/EUPATH_0051324,Don't know/Don't remember,interview0::int_0_q44___88,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051388,FP methods ever used,What are all the methods you have ever used in your lifetime?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,163,
http://purl.obolibrary.org/obo/EUPATH_0051325,Don't know/Don't remember,interview1::int_1_q24___88,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051394,FP side effects mentioned by provider,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,227,
http://purl.obolibrary.org/obo/EUPATH_0051326,Don't know/Don't remember,interview1::int_1_q8___88,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051423,Healthcare provider who discussed FP at delivery visit,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,60,
http://purl.obolibrary.org/obo/EUPATH_0051327,Don't know/Don't remember,interview0::int_0_q45___88,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051533,Last FP method used before pregnancy,"What was the very last method you used before this pregnancy, even if you had stopped using it before getting pregnant?",,value,,,,PPFP Choices KenyaPP,,,,,,,,,177,
http://purl.obolibrary.org/obo/EUPATH_0051328,Don't know/Don't remember,interview0::int_0_q55___88,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051576,Medical conditions during pregnancy,What medical conditions were you told that you have?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,247,
http://purl.obolibrary.org/obo/EUPATH_0051329,Don't know/Don't remember,interview2::int_2_q32___88,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051585,Method being used at time of pregnancy,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,205,
http://purl.obolibrary.org/obo/EUPATH_0051330,Don't know/Don't remember,interview1::int_1_q15___88,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051587,Method intended to use after LAM,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,119,
http://purl.obolibrary.org/obo/EUPATH_0051331,Don't know/Don't remember,interview0::int_0_35d___88,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051729,Plan for avoiding pregnancy after giving birth,What are you planning to do?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,141,
http://purl.obolibrary.org/obo/EUPATH_0051332,Don't know/Don't remember,interview2::int_2_q15b___88,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047867,Reason for discontinuing recent FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,92,
http://purl.obolibrary.org/obo/EUPATH_0051332,Don't know/Don't remember,interview2::int_2_q21___88,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047867,Reason for discontinuing recent FP method,Why did you stop using this method?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,153,
http://purl.obolibrary.org/obo/EUPATH_0051332,Don't know/Don't remember,interview3_otherfp::fp88,interview3_otherfp,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047867,Reason for discontinuing recent FP method,,,value,yes,,,PPFP Choices KenyaPP,,,,,,,,,25,new term
http://purl.obolibrary.org/obo/EUPATH_0051332,Don't know/Don't remember,interview0::int_0_q46d___88,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047867,Reason for discontinuing recent FP method,What are the reasons you stopped using this method?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,203,
http://purl.obolibrary.org/obo/EUPATH_0051333,Don't know/Don't remember,interview2::int_2_q17___88,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051785,Reason for not receiving FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,108,
http://purl.obolibrary.org/obo/EUPATH_0051333,Don't know/Don't remember,interview1::int_1_q18___88,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051785,Reason for not receiving FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,178,
http://purl.obolibrary.org/obo/EUPATH_0051334,Don't know/Don't remember,interview1::int_1_q17___88,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051786,Reason for not receiving FP method chosen during ANC,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,160,
http://purl.obolibrary.org/obo/EUPATH_0051335,Don't know/Don't remember,interview3::int_3_q8___88,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,52,
http://purl.obolibrary.org/obo/EUPATH_0051335,Don't know/Don't remember,interview2::int_2_q8___88,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051831,Side effects experienced with FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,67,
http://purl.obolibrary.org/obo/EUPATH_0051336,Don't know/Don't remember,interview3::int_3_q9___88,interview3,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051832,Side effects of FP method worried about ,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,86,
http://purl.obolibrary.org/obo/EUPATH_0051337,Don't know/Don't remember,interview1::int_1_q16a___88,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051899,Who made final decision about FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,127,
http://purl.obolibrary.org/obo/EUPATH_0051337,Don't know/Don't remember,interview0::int_0_q46a___88,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051899,Who made final decision about FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,185,
http://purl.obolibrary.org/obo/EUPATH_0051338,Don't know/Don't remember,interview1::int_1_q16b___88,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051900,Who made final decision to not use FP method,Who made the final decision about you not using a method?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,135,
http://purl.obolibrary.org/obo/EUPATH_0051338,Don't know/Don't remember,interview0::int_0_q46e___88,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051900,Who made final decision to not use FP method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,212,
http://purl.obolibrary.org/obo/EUPATH_0051339,Done anything to manage FP side effects,interview2::int_2_q10a,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Have you done anything to manage the side effects?,"0=No, 1=Yes, 88=Don't know/Don't remember, 99=Refused to answer",variable,,,,PPFP Choices KenyaPP,,,,,,,,,71,
http://purl.obolibrary.org/obo/EUPATH_0051340,Don�t know yet,interview1::int_1_q16d___88,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051729,Plan for avoiding pregnancy after giving birth,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,142,
http://purl.obolibrary.org/obo/EUPATH_0051341,Effectiveness of FP method,,,"Do you think that the following FP method is always/almost always effective, usually effective, or sometimes effective?",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051341,Effectiveness of FP method,,,"Do you think that the following FP method is always/almost always effective, usually effective, or sometimes effective?",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,yes,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0051342,Emergency contraception,interview0::int_0_q25___11,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051368,FP method discussed by ANC provider,"During this antenatal care visit, what family planning methods did the healthcare provider or providers discuss with you? Emergency contraception",,value,,,,PPFP Choices KenyaPP,,,,,,,,,61,
http://purl.obolibrary.org/obo/EUPATH_0051343,Emergency contraception,interview0::int_0_q34d___11,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051370,FP method planned after breastfeeding,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,110,
http://purl.obolibrary.org/obo/EUPATH_0051344,Emergency contraception,interview1::pre_int_q7___11,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051371,FP method planned after delivery,What method had you decided to use?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,28,
http://purl.obolibrary.org/obo/EUPATH_0051345,Emergency contraception,interview0::int_0_q34___11,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051372,FP method planned to initiate at childbirth facility,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,88,
http://purl.obolibrary.org/obo/EUPATH_0051346,Emergency contraception,interview1::int_1_q21a___11,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051373,FP method planned to use,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,193,
http://purl.obolibrary.org/obo/EUPATH_0051347,Emergency contraception,interview1::int_1_q12___11,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051374,FP method received after giving birth,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,93,
http://purl.obolibrary.org/obo/EUPATH_0051348,Emergency contraception,interview3_othervisits::fp12,interview3_othervisits,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051375,FP method received at health care visit,,,value,yes,,,PPFP Choices KenyaPP,,,,,,,,,29,
http://purl.obolibrary.org/obo/EUPATH_0051349,Emergency contraception,interview2::int_2_q18a1___11,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051379,FP method started after leaving delivery facility,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,121,
http://purl.obolibrary.org/obo/EUPATH_0051350,Emergency contraception,interview1::int_1_q9___11,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051387,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,73,
http://purl.obolibrary.org/obo/EUPATH_0051351,Emergency contraception,interview0::int_0_q44___11,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051388,FP methods ever used,What are all the methods you have ever used in your lifetime?,,value,,,,PPFP Choices KenyaPP,,,,,,,,,161,
http://purl.obolibrary.org/obo/EUPATH_0051352,Emergency contraception,interview3_imm_visits::fp12,interview3_imm_visits,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051390,FP methods received at infant immunization visit,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,21,
http://purl.obolibrary.org/obo/EUPATH_0051353,Emergency contraception,interview0::int_0_q45___11,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051533,Last FP method used before pregnancy,"What was the very last method you used before this pregnancy, even if you had stopped using it before getting pregnant?",,value,,,,PPFP Choices KenyaPP,,,,,,,,,175,
http://purl.obolibrary.org/obo/EUPATH_0051354,Emergency contraception,interview2::int_2_q32___11,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051585,Method being used at time of pregnancy,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,204,
http://purl.obolibrary.org/obo/EUPATH_0051354,Emergency contraception,interview0::int_0_q47b___11,interview0,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051585,Method being used at time of pregnancy,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,225,
http://purl.obolibrary.org/obo/EUPATH_0051355,Emergency contraception,interview1::int_1_q15___11,interview1,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051587,Method intended to use after LAM,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,117,
http://purl.obolibrary.org/obo/EUPATH_0051356,Emergency contraception,interview2::int_2_q23a___11,interview2,,Participant,http://purl.obolibrary.org/obo/EUPATH_0051592,Method started after second method,,,value,,,,PPFP Choices KenyaPP,,,,,,,,,167,
http://purl.obolibrary.org/obo/EUPATH_0051357,Ever had multiple pregnancy,interview0::int_0_q56,interview0,Have you ever been pregnant with more than one baby at the same time?,Participant,http://purl.obolibrary.org/obo/EUPATH_0042004,Pregnancy,Have you ever been pregnant with more than one baby at the same time?,,variable,,,,PPFP Choices KenyaPP,,,,,,,,,249,new term
