colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
40,interview1::pre_int_q11_hours,interview1,,Transit time to health facility,,Household,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,How long did it take you to get to this health facility today? (hours),,variable,,yes,,,PPFP Choices KenyaPP,,,,,,,,
41,interview1::int_1_q2,interview1,http://purl.obolibrary.org/obo/NCIT_C124435,Gestational age at delivery,,Participant,,,How many weeks pregnant were you with this pregnancy before you gave birth to this baby?,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
42,interview1::int_1_q2b,interview1,,Plan to breastfeed,Do you plan to breastfeed your baby?,,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,Do you plan to breastfeed your baby?,"0=No, 1=Yes, 88=Don't know/Don't remember, 99=Refused to answer",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
43,interview1::int_1_q3,interview1,,Healthcare provider for delivery,Which type of healthcare provider delivered your baby?,Participant,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,Which type of healthcare provider delivered your baby,"1=Doctor, 2=Obgyn, 3=Nurse, 4=Midwife
5=Clinical Officer, 77=Other, 88=Don't know/Don't remember",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
44,interview1::int_1_q3other,interview1,,Other healthcare provider for delivery,Other person who delivered your baby,Participant,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,Other person who delivered your baby,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
45,interview1::int_1_q4,interview1,,Delivery care without being seen by other people,"Was your delivery care provided without you and your healthcare provider being seen by other people, for example behind a screen?",Participant,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,"Was your delivery care provided without you and your healthcare provider being seen by other people, for example behind a screen?","0=No, 1=Yes, 88=Don't know/Don't remember",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
46,interview1::int_1_q5,interview1,,Delivery care without being heard by other people,Was your delivery care provided without you and your healthcare provider(s) being heard by other people,Participant,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,Was your delivery care provided without you and your healthcare provider(s) being heard by other people,"0=No, 1=Yes, 88=Don't know/Don't remember",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Healthcare provider discussed during childbirth stay,Did any health care provider with whom you interacted during this childbirth stay discuss the following since you arrived at this facility for your delivery?,Participant,http://purl.obolibrary.org/obo/EUPATH_0042001,Labor and delivery,,,multifilter,"new multifilter term under ""Labor and delivery""",,,,,,,,,,,,
47,interview1::int_1_q6a,interview1,,Maternal care,,Participant,,Healthcare provider discussed during childbirth stay,,"0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
48,interview1::int_1_q6b,interview1,,Newborn care,,Participant,,Healthcare provider discussed during childbirth stay,,"0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
49,interview1::int_1_q6c,interview1,,Medical reasons to seek care for baby,,Participant,,Healthcare provider discussed during childbirth stay,,"0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
50,interview1::int_1_q6d,interview1,,Immunizations for baby,,Participant,,Healthcare provider discussed during childbirth stay,,"0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
51,interview1::int_1_q6e,interview1,,Medical reasons to seek care for self,,Participant,,Healthcare provider discussed during childbirth stay,,"0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
52,interview1::int_1_q6f,interview1,,Postpartum FP,,Participant,,Healthcare provider discussed during childbirth stay,,"0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
53,interview1::int_1_q7,interview1,,Specific FP method,,Participant,,Healthcare provider discussed during childbirth stay,,"0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Healthcare provider who discussed FP at delivery visit,Which provider(s) have talked to you about family planning?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,new multifilter term ,,,,,,,,,,,,
54,interview1::int_1_q8___1,interview1,,Doctor,,Participant,,Healthcare provider who discussed FP at delivery visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
55,interview1::int_1_q8___2,interview1,,Obgyn,,Participant,,Healthcare provider who discussed FP at delivery visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
56,interview1::int_1_q8___3,interview1,,Nurse,,Participant,,Healthcare provider who discussed FP at delivery visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
57,interview1::int_1_q8___4,interview1,,Midwife,,Participant,,Healthcare provider who discussed FP at delivery visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
58,interview1::int_1_q8___5,interview1,,Clinical officer,,Participant,,Healthcare provider who discussed FP at delivery visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
59,interview1::int_1_q8___77,interview1,,Other,,Participant,,Healthcare provider who discussed FP at delivery visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
60,interview1::int_1_q8___88,interview1,,Don't know/don't remember,,Participant,,Healthcare provider who discussed FP at delivery visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
61,interview1::int_1_q8___99,interview1,,Refused to answer,,Participant,,Healthcare provider who discussed FP at delivery visit,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
62,interview1::int_1_q8other,interview1,,Other healthcare provider who discussed FP at delivery visit,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other providers,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,new multifilter term ,,,,,,,,,,,,
63,interview1::int_1_q9___1,interview1,,Combined pill,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
64,interview1::int_1_q9___2,interview1,,Progestin only pill,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
65,interview1::int_1_q9___3,interview1,,Male condom,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
66,interview1::int_1_q9___4,interview1,,Female condom,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
67,interview1::int_1_q9___5,interview1,,IUD,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
68,interview1::int_1_q9___6,interview1,,Injectables,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
69,interview1::int_1_q9___7,interview1,,Implant,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
70,interview1::int_1_q9___8,interview1,,Breastfeeding/LAM,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
71,interview1::int_1_q9___9,interview1,,Male sterilization,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
72,interview1::int_1_q9___10,interview1,,Female sterilization,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
73,interview1::int_1_q9___11,interview1,,Emergency contraception,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
74,interview1::int_1_q9___77,interview1,,Other,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
75,interview1::int_1_q9___88,interview1,,Don't know/don't remember,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
76,interview1::int_1_q9___99,interview1,,Refused to answer,,Participant,,FP methods considered after delivery,What methods have you considered with your health care provider after your delivery?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
77,interview1::int_1_q9other,interview1,,Other FP method considered after delivery,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other method,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
78,interview1::int_1_q10a,interview1,,Received FP method or referral since giving birth,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Have you received a Family Planning method or a referral since you gave birth to this baby?,"0=No, 1=Yes, received method, 2=Yes, received referral, 3=Yes, was asked to return to this facility at a later date to receive the method",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
79,interview1::int_1_q10b,interview1,,FP method referred for,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,What method were you referred for or asked to return to this facility at a later date to receive?,"1=Combined pill, 2=Progestine only pill, 3=Male condom, 4=Female condom, 5=IUD, 6=Injectables, 7=Implant, 8=Breastfeeding/LAM, 9 =Male sterilization, 10=Female sterilization, 
11=Emergency contraception, 12=Avoid sex, 13=Use a traditional method, 77=Other, 88=Don't know/Don't remember, 99=Refused to Answer",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
80,interview1::int_1_q10bother,interview1,,Other FP method referred for ,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other methods,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
81,interview1::int_1_q11,interview1,,Healthcare provider for FP method,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Who provided you with the family planning method?,"1=Doctor, 2=Obgyn, 3=Nurse, 4=Midwife
5=Clinical Officer, 77=Other, 88=Don't know/Don't remember",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,FP method received after giving birth,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,new multifilter term ,,,,,,,,,,,,
83,interview1::int_1_q12___1,interview1,,Combined pill,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
84,interview1::int_1_q12___2,interview1,,Progestin only pill,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
85,interview1::int_1_q12___3,interview1,,Male condom,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
86,interview1::int_1_q12___4,interview1,,Female condom,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
87,interview1::int_1_q12___5,interview1,,IUD,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
88,interview1::int_1_q12___6,interview1,,Injectables,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
89,interview1::int_1_q12___7,interview1,,Implant,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
90,interview1::int_1_q12___8,interview1,,Breastfeeding/LAM,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
91,interview1::int_1_q12___9,interview1,,Male sterilization,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
92,interview1::int_1_q12___10,interview1,,Female sterilization,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
93,interview1::int_1_q12___11,interview1,,Emergency contraception,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
94,interview1::int_1_q12___77,interview1,,Other,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
95,interview1::int_1_q12___88,interview1,,Don't know/don't remember,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
96,interview1::int_1_q12___99,interview1,,Refused to answer,,Participant,,FP method received after giving birth,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,How to use breastfeeding to prevent pregnancy,Can you tell me what you mean when you say you use Breastfeeding/LAM? Please tell me how LAM must be performed to prevent pregnancy.,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,new multifilter term ,yes,,,,,,,,,,,
98,interview1::int_1_q13___0,interview1,,Breastfeeding ,,Participant,,How to use breastfeeding to prevent pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
99,interview1::int_1_q13___1,interview1,,Infant is <6 months old,,Participant,,How to use breastfeeding to prevent pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
100,interview1::int_1_q13___2,interview1,,Menses not returned,,Participant,,How to use breastfeeding to prevent pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
101,interview1::int_1_q13___3,interview1,,Exclusively breastfeeding,,Participant,,How to use breastfeeding to prevent pregnancy,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
