IRI,label,clinEpi_label,definition,category,parentIRI,parentLabel,termType,unitLabel,unitIRI,replaces
http://purl.obolibrary.org/obo/VEuGEO_0013123,Guiyang,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0031111,Gujranwala,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021438,Gulbarga,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0015655,Guldborgsund,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0045162,Gulf (United States),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0043847,Gulu (Gulu),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006320,Gulyantsi,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029232,Guma (Nigeria),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025169,Gunsan,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021151,Gunung Kidul,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0037747,Gur'evskiy rayon (Kaliningrad),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018305,Gurage,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021348,Gurgaon,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0049810,Guruve,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0049833,Gutu,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0002730,Guánica,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039757,Guédiawaye,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013406,Guémon,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0020238,Gvozd,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025120,Gyeongju,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025121,Gyeongsan,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0012926,Gäu,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0040915,Gävle,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0049154,Gò Công Đông,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013396,Gôh,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0043191,Göksun,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0041143,Göteborg,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0005710,Güssing,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030305,Haarlem,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006208,Habiganj,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0001622,HaDarom,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025187,Haenam,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0017962,Hagaz,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0043694,Hai,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013131,Hainan (Hainan),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0020556,Hajdúböszörmény,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021945,Hajiabad,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033350,Hajnówka,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030245,Halderberge,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0020923,Halmahera Selatan,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0040926,Halmstad,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025585,Hambantota (Hambantota),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013414,Hambol,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0015341,Hamburg (Hamburg),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0045163,Hamilton (Florida (United States)),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0024766,Hamisi,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018557,Hampshire (United Kingdom),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0031492,Hamtic,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025093,Hanam,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0043709,Hanang,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0046250,Hancock (Mississippi (United States)),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0043809,Handeni,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025735,Hanguranketha,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013377,Hangzhou,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021831,Haora,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021771,Hapur,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0041315,Haraze Al Biar,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030451,Hardinxveld-Giessendam,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021818,Hardwar,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006253,Harmanli,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0047451,Harris (Texas (United States)),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0045280,Hart (Georgia (United States)),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0005780,Hartberg-Fürstenfeld,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0042849,Hasankeyf,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006254,Haskovo (Haskovo),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021439,Hassan,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0042128,Hat Yai,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025626,Hatharaliyadda,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013437,Haut Nyong,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018392,Haut-Rhin,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013408,Haut-Sassandra,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025950,Haute matsiatra,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013426,Haute Sanaga,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018388,Haute-Corse,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0015327,Havelland,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0045367,Hawaii (Hawaii),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0046760,Haywood (North Carolina),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021408,Hazaribagh,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0041125,Heby,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0040904,Hedemora,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030182,Helden,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030452,Hellevoetsluis,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0046761,Henderson (North Carolina),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0047295,Henry (Tennessee),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0002215,Herceg Novi,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0027306,Hermosillo,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0034010,Hernandarias,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0045166,Hernando,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006479,Herzegovina-Neretva,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013290,Heze,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0049505,Hidaybu,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025517,Hildummulla,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0046444,Hill (Montana (United States)),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030454,Hillegom,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0005343,Hinchinbrook,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025741,Hingurakgoda,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0036074,Hinova,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0027937,Hinthada,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0045169,Holmes (Florida (United States)),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0044205,Holoprystans'kyi,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0024525,Homa Bay Town,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0028354,Homoine,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0045368,Honolulu,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030152,Hoogezand-Sappemeer,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0042802,Hopa,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0005344,Hope Vale,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0012983,Horgen,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0005733,Horn,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018273,Horo Guduru,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025492,Horowpothana,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0041226,Hosea,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021489,Hoshangabad,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006130,Houet,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0044858,Houston (Alabama),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0047297,Houston (Tennessee),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0046028,Howard (Maryland (United States)),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0048786,Hoàn Kiếm,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0027952,Hpa-an,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0041990,Hua Hin,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0042270,Huai Khot,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
