colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
160,otis_op3_oxytocin_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op3_oxytocin_no_skills,BetterBirth,otis_op3_oxytocin_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
161,otis_op3_oxytocin_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op3_oxytocin_no_motive,BetterBirth,otis_op3_oxytocin_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
162,otis_op3_oxytocin_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op3_oxytocin_no_opp,BetterBirth,otis_op3_oxytocin_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
163,otis_op4_bleeding,lt_raw_otis_visit,keep,,,Did birth attendant check Mother<U+2019>s bleeding?,1,,,,NA,lt_raw_otis_visit::otis_op4_bleeding,BetterBirth,otis_op4_bleeding,int,1,NA,NA,0 to 2,3,0,duplicated variable
164,otis_op4_bleeding_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op4_bleeding_no_skills,BetterBirth,otis_op4_bleeding_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
165,otis_op4_bleeding_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op4_bleeding_no_motive,BetterBirth,otis_op4_bleeding_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
166,otis_op4_bleeding_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op4_bleeding_no_opp,BetterBirth,otis_op4_bleeding_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
167,otis_op4_mother_temp,lt_raw_otis_visit,keep,,,Did birth attendant take Mother<U+2019>s temperature?,1,,,,NA,lt_raw_otis_visit::otis_op4_mother_temp,BetterBirth,otis_op4_mother_temp,int,1,NA,NA,0 to 2,3,0,duplicated variable
168,otis_op4_mother_temp_value,lt_raw_otis_visit,keep,,,Temperature Recorded (F),0,,,,NA,lt_raw_otis_visit::otis_op4_mother_temp_value,BetterBirth,otis_op4_mother_temp_value,dbl,98.6,NA,NA,94 to 102.2,59,0,duplicated variable
169,otis_op4_mother_temp_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op4_mother_temp_no_supplies,BetterBirth,otis_op4_mother_temp_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
170,otis_op4_mother_temp_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op4_mother_temp_no_skills,BetterBirth,otis_op4_mother_temp_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
171,otis_op4_mother_temp_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op4_mother_temp_no_motive,BetterBirth,otis_op4_mother_temp_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
172,otis_op4_mother_temp_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op4_mother_temp_no_opp,BetterBirth,otis_op4_mother_temp_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
173,otis_op4_mother_bp,lt_raw_otis_visit,keep,,,Did birth attendant take Mother's blood pressure?,1,,,,NA,lt_raw_otis_visit::otis_op4_mother_bp,BetterBirth,otis_op4_mother_bp,int,1,NA,NA,0 to 2,3,0,duplicated variable
174,otis_op4_mother_bp_systolic,lt_raw_otis_visit,keep,,,Systolic,0,,,,NA,lt_raw_otis_visit::otis_op4_mother_bp_systolic,BetterBirth,otis_op4_mother_bp_systolic,int,110,NA,NA,87 to 170,46,0,duplicated variable
175,otis_op4_mother_bp_diastolic,lt_raw_otis_visit,keep,,,Diastolic,0,,,,NA,lt_raw_otis_visit::otis_op4_mother_bp_diastolic,BetterBirth,otis_op4_mother_bp_diastolic,int,80,NA,NA,44 to 102,38,0,duplicated variable
176,otis_op4_mother_bp_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op4_mother_bp_no_supplies,BetterBirth,otis_op4_mother_bp_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
177,otis_op4_mother_bp_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op4_mother_bp_no_skills,BetterBirth,otis_op4_mother_bp_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
178,otis_op4_mother_bp_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op4_mother_bp_no_motive,BetterBirth,otis_op4_mother_bp_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
179,otis_op4_mother_bp_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op4_mother_bp_no_opp,BetterBirth,otis_op4_mother_bp_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
180,otis_op4_baby_temp,lt_raw_otis_visit,keep,,,Did birth attendant take baby's temperature?,1,,,,NA,lt_raw_otis_visit::otis_op4_baby_temp,BetterBirth,otis_op4_baby_temp,int,1,NA,NA,0 to 2,3,0,duplicated variable
181,otis_op4_baby_temp_value,lt_raw_otis_visit,keep,,,Temperature Recorded (F),0,,,,NA,lt_raw_otis_visit::otis_op4_baby_temp_value,BetterBirth,otis_op4_baby_temp_value,dbl,96.6,NA,NA,94 to 103,63,0,duplicated variable
182,otis_op4_baby_temp_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op4_baby_temp_no_supplies,BetterBirth,otis_op4_baby_temp_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
183,otis_op4_baby_temp_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op4_baby_temp_no_skills,BetterBirth,otis_op4_baby_temp_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
184,otis_op4_baby_temp_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op4_baby_temp_no_motive,BetterBirth,otis_op4_baby_temp_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
185,otis_op4_baby_temp_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op4_baby_temp_no_opp,BetterBirth,otis_op4_baby_temp_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
186,otis_op4_baby_weight,lt_raw_otis_visit,keep,,,Did birth attendant take Baby<U+2019>s weight?,1,,,,NA,lt_raw_otis_visit::otis_op4_baby_weight,BetterBirth,otis_op4_baby_weight,int,1,NA,NA,0 to 2,3,0,duplicated variable
187,otis_op4_baby_weight_value,lt_raw_otis_visit,keep,,,Weight Recorded (gm),0,,,,NA,lt_raw_otis_visit::otis_op4_baby_weight_value,BetterBirth,otis_op4_baby_weight_value,int,2500,NA,NA,1000 to 4500,40,0,duplicated variable
188,otis_op4_baby_weight_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op4_baby_weight_no_supplies,BetterBirth,otis_op4_baby_weight_no_supplies,int,NA,NA,NA,0 to 0,1,0,duplicated variable
189,otis_op4_baby_weight_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op4_baby_weight_no_skills,BetterBirth,otis_op4_baby_weight_no_skills,int,NA,NA,NA,0 to 0,1,0,duplicated variable
190,otis_op4_baby_weight_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op4_baby_weight_no_motive,BetterBirth,otis_op4_baby_weight_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
191,otis_op4_baby_weight_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op4_baby_weight_no_opp,BetterBirth,otis_op4_baby_weight_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
192,otis_op4_bf,lt_raw_otis_visit,keep,,,Was breastfeeding started within an hour of birth?,1,,,,NA,lt_raw_otis_visit::otis_op4_bf,BetterBirth,otis_op4_bf,int,1,NA,NA,0 to 2,3,0,duplicated variable
193,otis_op4_b_feeding_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op4_b_feeding_no_skills,BetterBirth,otis_op4_b_feeding_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
194,otis_op4_b_feeding_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op4_b_feeding_no_motive,BetterBirth,otis_op4_b_feeding_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
195,otis_op4_b_feeding_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op4_b_feeding_no_opp,BetterBirth,otis_op4_b_feeding_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
196,otis_op4_danger_signs_mother,lt_raw_otis_visit,keep,,,Did birth attendant explain danger signs to mother?,1,,,,NA,lt_raw_otis_visit::otis_op4_danger_signs_mother,BetterBirth,otis_op4_danger_signs_mother,int,2,NA,NA,0 to 2,3,0,duplicated variable
197,otis_op4_signs_mother_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op4_signs_mother_no_skills,BetterBirth,otis_op4_signs_mother_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
198,otis_op4_signs_mother_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op4_signs_mother_no_motive,BetterBirth,otis_op4_signs_mother_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
199,otis_op4_signs_mother_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op4_signs_mother_no_opp,BetterBirth,otis_op4_signs_mother_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
200,otis_op4_danger_signs_bc,lt_raw_otis_visit,keep,,,Did birth attendant explain danger signs to birth companion?,1,,,,NA,lt_raw_otis_visit::otis_op4_danger_signs_bc,BetterBirth,otis_op4_danger_signs_bc,int,2,NA,NA,0 to 2,3,0,duplicated variable
201,otis_op4_signs_bc_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op4_signs_bc_no_skills,BetterBirth,otis_op4_signs_bc_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
202,otis_op4_signs_bc_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op4_signs_bc_no_motive,BetterBirth,otis_op4_signs_bc_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
203,otis_op4_signs_bc_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op4_signs_bc_no_opp,BetterBirth,otis_op4_signs_bc_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
204,otis_op4_skin_to_skin,lt_raw_otis_visit,keep,,,Was Baby Skin-to-Skin at one hour?,1,,,,NA,lt_raw_otis_visit::otis_op4_skin_to_skin,BetterBirth,otis_op4_skin_to_skin,int,0,NA,NA,0 to 2,3,0,duplicated variable
205,otis_op4_skin2skin_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op4_skin2skin_no_skills,BetterBirth,otis_op4_skin2skin_no_skills,int,1,NA,NA,0 to 1,2,0,duplicated variable
206,otis_op4_skin2skin_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op4_skin2skin_no_motive,BetterBirth,otis_op4_skin2skin_no_motive,int,0,NA,NA,0 to 1,2,0,duplicated variable
207,otis_op4_skin2skin_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op4_skin2skin_no_opp,BetterBirth,otis_op4_skin2skin_no_opp,int,0,NA,NA,0 to 1,2,0,duplicated variable
208,otis_op4_checklist,lt_raw_otis_visit,keep,,,Did birth attendant use the SCC soon after birth?,1,,,,NA,lt_raw_otis_visit::otis_op4_checklist,BetterBirth,otis_op4_checklist,int,1,NA,NA,0 to 2,3,0,duplicated variable
209,otis_op4_checklist_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op4_checklist_no_supplies,BetterBirth,otis_op4_checklist_no_supplies,int,NA,NA,NA,0 to 0,1,0,duplicated variable
210,otis_op4_checklist_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op4_checklist_no_skills,BetterBirth,otis_op4_checklist_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
211,otis_op4_checklist_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op4_checklist_no_motive,BetterBirth,otis_op4_checklist_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
212,otis_op4_checklist_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op4_checklist_no_opp,BetterBirth,otis_op4_checklist_no_opp,int,NA,NA,NA,0 to 0,1,0,duplicated variable
213,otis_op5_bleeding,lt_raw_otis_visit,keep,,,Did birth attendant check Mother<U+2019>s bleeding?,1,,,,NA,lt_raw_otis_visit::otis_op5_bleeding,BetterBirth,otis_op5_bleeding,int,NA,NA,NA,0 to 2,3,0,duplicated variable
214,otis_op5_bleeding_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op5_bleeding_no_skills,BetterBirth,otis_op5_bleeding_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
215,otis_op5_bleeding_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op5_bleeding_no_motive,BetterBirth,otis_op5_bleeding_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
216,otis_op5_bleeding_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op5_bleeding_no_opp,BetterBirth,otis_op5_bleeding_no_opp,int,NA,NA,NA,0 to 0,1,0,duplicated variable
217,otis_op5_mother_temp,lt_raw_otis_visit,keep,,,Did birth attendant take Mother<U+2019>s temperature?,1,,,,NA,lt_raw_otis_visit::otis_op5_mother_temp,BetterBirth,otis_op5_mother_temp,int,NA,NA,NA,0 to 2,3,0,duplicated variable
218,otis_op5_mother_temp_value,lt_raw_otis_visit,keep,,,Temperature Recorded (F),0,,,,NA,lt_raw_otis_visit::otis_op5_mother_temp_value,BetterBirth,otis_op5_mother_temp_value,dbl,NA,NA,NA,94 to 103,60,0,duplicated variable
219,otis_op5_mother_temp_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op5_mother_temp_no_supplies,BetterBirth,otis_op5_mother_temp_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
220,otis_op5_mother_temp_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op5_mother_temp_no_skills,BetterBirth,otis_op5_mother_temp_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
221,otis_op5_mother_temp_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op5_mother_temp_no_motive,BetterBirth,otis_op5_mother_temp_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
222,otis_op5_mother_temp_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op5_mother_temp_no_opp,BetterBirth,otis_op5_mother_temp_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
223,otis_op5_baby_temp,lt_raw_otis_visit,keep,,,Did birth attendant take baby's temperature?,1,,,,NA,lt_raw_otis_visit::otis_op5_baby_temp,BetterBirth,otis_op5_baby_temp,int,NA,NA,NA,0 to 2,3,0,duplicated variable
224,otis_op5_baby_temp_value,lt_raw_otis_visit,keep,,,Temperature Recorded (F),0,,,,NA,lt_raw_otis_visit::otis_op5_baby_temp_value,BetterBirth,otis_op5_baby_temp_value,dbl,NA,NA,NA,94 to 102,59,0,duplicated variable
225,otis_op5_baby_temp_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op5_baby_temp_no_supplies,BetterBirth,otis_op5_baby_temp_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
226,otis_op5_baby_temp_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op5_baby_temp_no_skills,BetterBirth,otis_op5_baby_temp_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
227,otis_op5_baby_temp_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op5_baby_temp_no_motive,BetterBirth,otis_op5_baby_temp_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
228,otis_op5_baby_temp_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op5_baby_temp_no_opp,BetterBirth,otis_op5_baby_temp_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
229,otis_op5_breathing,lt_raw_otis_visit,keep,,,Did birth attendant observe Baby<U+2019>s breathing?,1,,,,NA,lt_raw_otis_visit::otis_op5_breathing,BetterBirth,otis_op5_breathing,int,NA,NA,NA,0 to 2,3,0,duplicated variable
230,otis_op5_breathing_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op5_breathing_no_skills,BetterBirth,otis_op5_breathing_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
231,otis_op5_breathing_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op5_breathing_no_motive,BetterBirth,otis_op5_breathing_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
232,otis_op5_breathing_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op5_breathing_no_opp,BetterBirth,otis_op5_breathing_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
233,otis_op5_feeding,lt_raw_otis_visit,keep,,,Did birth attendant check Baby<U+2019>s feeding?,1,,,,NA,lt_raw_otis_visit::otis_op5_feeding,BetterBirth,otis_op5_feeding,int,NA,NA,NA,0 to 2,3,0,duplicated variable
234,otis_op5_feeding_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op5_feeding_no_skills,BetterBirth,otis_op5_feeding_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
235,otis_op5_feeding_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op5_feeding_no_motive,BetterBirth,otis_op5_feeding_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
236,otis_op5_feeding_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op5_feeding_no_opp,BetterBirth,otis_op5_feeding_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
237,otis_op5_bcg,lt_raw_otis_visit,keep,,,Did baby receive BCG?,1,,,,NA,lt_raw_otis_visit::otis_op5_bcg,BetterBirth,otis_op5_bcg,int,NA,NA,NA,0 to 1,2,0,duplicated variable
238,otis_op5_bcg_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op5_bcg_no_supplies,BetterBirth,otis_op5_bcg_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
239,otis_op5_bcg_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op5_bcg_no_skills,BetterBirth,otis_op5_bcg_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
240,otis_op5_bcg_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op5_bcg_no_motive,BetterBirth,otis_op5_bcg_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
241,otis_op5_bcg_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op5_bcg_no_opp,BetterBirth,otis_op5_bcg_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
242,otis_op5_opv,lt_raw_otis_visit,keep,,,Did baby receive polio vaccine?,1,,,,NA,lt_raw_otis_visit::otis_op5_opv,BetterBirth,otis_op5_opv,int,NA,NA,NA,0 to 1,2,0,duplicated variable
243,otis_op5_opv_no_supplies,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Supplies,0,,,,NA,lt_raw_otis_visit::otis_op5_opv_no_supplies,BetterBirth,otis_op5_opv_no_supplies,int,NA,NA,NA,0 to 1,2,0,duplicated variable
244,otis_op5_opv_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op5_opv_no_skills,BetterBirth,otis_op5_opv_no_skills,int,NA,NA,NA,0 to 0,1,0,duplicated variable
245,otis_op5_opv_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op5_opv_no_motive,BetterBirth,otis_op5_opv_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
246,otis_op5_opv_no_opp,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Opportunity,0,,,,NA,lt_raw_otis_visit::otis_op5_opv_no_opp,BetterBirth,otis_op5_opv_no_opp,int,NA,NA,NA,0 to 1,2,0,duplicated variable
247,otis_op5_planning,lt_raw_otis_visit,keep,,,Did healthcare worker discuss family planning options to Mother?,1,,,,NA,lt_raw_otis_visit::otis_op5_planning,BetterBirth,otis_op5_planning,int,NA,NA,NA,0 to 2,3,0,duplicated variable
248,otis_op5_planning_no_skills,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Ability,0,,,,NA,lt_raw_otis_visit::otis_op5_planning_no_skills,BetterBirth,otis_op5_planning_no_skills,int,NA,NA,NA,0 to 1,2,0,duplicated variable
249,otis_op5_planning_no_motive,lt_raw_otis_visit,keep,,,Reason for 'No'. Check all that apply. -> Motivation,0,,,,NA,lt_raw_otis_visit::otis_op5_planning_no_motive,BetterBirth,otis_op5_planning_no_motive,int,NA,NA,NA,0 to 1,2,0,duplicated variable
