IRI	label	display label
http://purl.obolibrary.org/obo/EUPATH_0033425	diagnosis of malaria at hospitalization	Malaria
http://purl.obolibrary.org/obo/EUPATH_0033423	diagnosis of measles at hospitalization	Measles
http://purl.obolibrary.org/obo/EUPATH_0033427	diagnosis of meningitis at hospitalization	Meningitis
http://purl.obolibrary.org/obo/EUPATH_0033388	diagnosis of neonatal asphyxia at discharge	Birth asphyxia
http://purl.obolibrary.org/obo/EUPATH_0033383	diagnosis of neonatal sepsis at discharge	Neonatal sepsis
http://purl.obolibrary.org/obo/EUPATH_0015136	diagnosis of nutritional deficiency disease at discharge	Malnutrition
http://purl.obolibrary.org/obo/EUPATH_0033385	diagnosis of osteomyelitis at discharge	Osteomyelitis
http://purl.obolibrary.org/obo/EUPATH_0033387	diagnosis of otitis media at discharge	Otitis media
http://purl.obolibrary.org/obo/EUPATH_0033409	diagnosis of parasitic helminthiasis infectious disease at discharge	Helminthiasis
http://purl.obolibrary.org/obo/EUPATH_0033395	diagnosis of physical disorder at discharge	Congenital abnormality
http://purl.obolibrary.org/obo/EUPATH_0033399	diagnosis of pleural empyema at discharge	Empyema thoracis
http://purl.obolibrary.org/obo/EUPATH_0033389	diagnosis of pneumocystosis at discharge	Pneumocystis pneumonia
http://purl.obolibrary.org/obo/EUPATH_0025045	diagnosis of pneumonia	Pneumonia
http://purl.obolibrary.org/obo/EUPATH_0033376	diagnosis of pneumonia at discharge	Pneumonia
http://purl.obolibrary.org/obo/EUPATH_0015132	diagnosis of pneumonia of lower repiratory tract disease at discharge	Pneumonia or lower respiratory infection
http://purl.obolibrary.org/obo/EUPATH_0033391	diagnosis of pneumothorax at discharge	Pneumothorax
http://purl.obolibrary.org/obo/EUPATH_0033398	diagnosis of protein-energy malnutrition at discharge	Protein malnutrition
http://purl.obolibrary.org/obo/EUPATH_0033400	diagnosis of pulmonary tuberculosis at discharge	Pulmonary tuberculosis
http://purl.obolibrary.org/obo/EUPATH_0033415	diagnosis of pulmonary tuberculosis at hospitalization	Pulmonary tuberculosis
http://purl.obolibrary.org/obo/EUPATH_0021221	diagnosis of scrub typhus at discharge	Scrub typhus
http://purl.obolibrary.org/obo/EUPATH_0033380	diagnosis of seizure at discharge	Afebrile seizure
http://purl.obolibrary.org/obo/EUPATH_0033405	diagnosis of seizure precipitated by febrile infection at discharge	Febrile convulsion
http://purl.obolibrary.org/obo/EUPATH_0033402	diagnosis of septic arthritis at discharge	Septic arthritis
http://purl.obolibrary.org/obo/EUPATH_0033418	diagnosis of severe anemia at hospitalization	Severe anemia
http://purl.obolibrary.org/obo/EUPATH_0000043	diagnosis of severe malaria	Severe malaria
http://purl.obolibrary.org/obo/EUPATH_0033406	diagnosis of sickle cell anemia at discharge	Sickle cell anemia
http://purl.obolibrary.org/obo/EUPATH_0000090	diagnosis of symptomatic malaria	Malaria diagnosis
http://purl.obolibrary.org/obo/EUPATH_0015137	diagnosis of typhoid fever at discharge	Typhoid
http://purl.obolibrary.org/obo/EUPATH_0025046	diagnosis of upper respiratory tract disease	Upper respiratory tract infection
http://purl.obolibrary.org/obo/EUPATH_0033414	diagnosis of upper respiratory tract disease at discharge	Upper respiratory tract infection
http://purl.obolibrary.org/obo/EUPATH_0033412	diagnosis of urinary system disease at discharge	Urinary tract infection
http://purl.obolibrary.org/obo/EUPATH_0021229	diagnosis of viral hepatitis at discharge	Viral hepatitis
http://purl.obolibrary.org/obo/EUPATH_0010393	diagnosis previous to two month follow-up	Previous diagnosis noted at 60 day follow-up visit
http://purl.obolibrary.org/obo/OGMS_0000104	diagnostic process	
http://purl.obolibrary.org/obo/OBI_0600052	dialysis	
http://purl.obolibrary.org/obo/UBERON_0001103	diaphragm	
http://purl.obolibrary.org/obo/DOID_13250	diarrhea	
http://purl.obolibrary.org/obo/HP_0002014	Diarrhea	Diarrhea
http://purl.obolibrary.org/obo/EUPATH_0010238	diarrheal episode time measurement datum	Diarrheal episode duration
http://purl.obolibrary.org/obo/EUPATH_0010013	diarrheal treatment immediate history	Previous diarrheal care
http://purl.obolibrary.org/obo/CMO_0000005	diastolic blood pressure	
http://purl.obolibrary.org/obo/DRON_00021569	Diazepam Oral Tablet	Diazepam tablet
http://purl.obolibrary.org/obo/CHEBI_34690	dichlorvos	
http://purl.obolibrary.org/obo/DRON_00021596	Dicyclomine Oral Solution	Dicycloverine hydrochloride
http://purl.obolibrary.org/obo/NCBITaxon_9265	Didelphidae	
http://purl.obolibrary.org/obo/NCBITaxon_9266	Didelphis	
http://purl.obolibrary.org/obo/CHEBI_34696	dieldrin	
http://www.ebi.ac.uk/efo/EFO_0002755	diet	
http://purl.obolibrary.org/obo/OBI_0002489	differential medium assay	
http://purl.obolibrary.org/obo/CHEBI_34703	diflubenzuron	
http://purl.obolibrary.org/obo/UBERON_0013765	digestive system element	
http://purl.obolibrary.org/obo/OBI_0002504	digestive system fluid or secretion specimen	
http://purl.obolibrary.org/obo/UBERON_0006925	digestive system gland	
http://purl.obolibrary.org/obo/UBERON_0006911	digestive system secreted substance	
http://purl.obolibrary.org/obo/UBERON_0009854	digestive tract diverticulum	
http://purl.obolibrary.org/obo/CHEBI_18276	dihydrogen	
http://purl.obolibrary.org/obo/NCBITaxon_451864	Dikarya	
http://purl.obolibrary.org/obo/UO_0000186	dimensionless unit	
http://purl.obolibrary.org/obo/CHEBI_34714	dimethoate	
http://purl.obolibrary.org/obo/OBI_0002927	dipper for arthropod immatures	
http://purl.obolibrary.org/obo/OBI_0002705	direct insecticide resistance bioassay	
http://purl.obolibrary.org/obo/OBI_0002707	direct insecticide resistance diagnostic assay	
http://purl.obolibrary.org/obo/IAO_0000033	directive information entity	
http://purl.obolibrary.org/obo/NCBITaxon_409350	dirus species complex	
http://purl.obolibrary.org/obo/DOID_4	disease	
http://purl.obolibrary.org/obo/DOID_0050117	disease by infectious agent	
http://purl.obolibrary.org/obo/OGMS_0000063	disease course	
http://purl.obolibrary.org/obo/DOID_7	disease of anatomical entity	
http://www.ebi.ac.uk/efo/EFO_0009663	disease of genitourinary system	Genitourinary condition
http://purl.obolibrary.org/obo/DOID_0014667	disease of metabolism	
http://purl.obolibrary.org/obo/BFO_0000016	disposition	
http://purl.obolibrary.org/obo/OBI_1110093	disposition to infect an organism	
http://purl.obolibrary.org/obo/EUPATH_0000407	district of India	District in India
http://purl.obolibrary.org/obo/EUPATH_0026006	district of Thailand	District in Thailand
http://purl.obolibrary.org/obo/EUPATH_0044179	district of Uganda	District in Uganda
http://purl.obolibrary.org/obo/SYMP_0000610	dizziness	Dizziness
http://purl.obolibrary.org/obo/OBI_0002734	DNA based blood meal finger printing assay	
http://purl.obolibrary.org/obo/OBI_0001051	DNA extract	
http://purl.obolibrary.org/obo/OBI_0000257	DNA extraction	
http://purl.obolibrary.org/obo/EUPATH_0000747	DNA extraction date	
http://purl.obolibrary.org/obo/OBI_0002694	DNA fingerprinting assay	
http://purl.obolibrary.org/obo/GO_0034061	DNA polymerase activity	
http://purl.obolibrary.org/obo/GO_0042575	DNA polymerase complex	
http://purl.obolibrary.org/obo/OBI_0600055	DNA restriction enzyme digestion	
http://purl.obolibrary.org/obo/OBI_0001573	DNA sequence data	
http://purl.obolibrary.org/obo/OBI_0400103	DNA sequencer	
http://purl.obolibrary.org/obo/OBI_0000626	DNA sequencing assay	
http://purl.obolibrary.org/obo/NCBITaxon_1806171	Dobrotworskyius	
http://purl.obolibrary.org/obo/CHEBI_36005	docosahexaenoic acid	
http://purl.obolibrary.org/obo/CHEBI_28941	docosanoic acid	
http://purl.obolibrary.org/obo/CHEBI_61205	docosatetraenoic acid	
http://purl.obolibrary.org/obo/IAO_0000310	document	
http://purl.obolibrary.org/obo/IAO_0000445	document in preparation for publication	
http://purl.obolibrary.org/obo/IAO_0000572	documenting	
http://purl.obolibrary.org/obo/CHEBI_30805	dodecanoic acid	
http://purl.obolibrary.org/obo/EUPATH_0000343	domesticated animal in a human dwelling	Animals on property
http://purl.obolibrary.org/obo/DRON_00021709	Domperidone Oral Solution	Omidon syrup
http://purl.obolibrary.org/obo/DRON_00018567	Dornase Alfa	
http://purl.obolibrary.org/obo/UBERON_0001137	dorsum	
http://purl.obolibrary.org/obo/UO_0000307	dose unit	
http://purl.obolibrary.org/obo/OBI_0000338	drawing a conclusion based on data	
http://purl.obolibrary.org/obo/ENVO_00003064	drinking water	Drinking water source
http://purl.obolibrary.org/obo/EUPATH_0015050	drinking water derived from bore hole water	Bore hole
http://purl.obolibrary.org/obo/EUPATH_0015046	drinking water derived from rainwater	Rainwater
http://purl.obolibrary.org/obo/EUPATH_0000256	drinking water from pipe into dwelling	Piped into dwelling
http://purl.obolibrary.org/obo/EUPATH_0000257	drinking water from pipe into yard	Piped into yard
http://purl.obolibrary.org/obo/ENVO_00000449	drinking water reservoir	
http://purl.obolibrary.org/obo/CHEBI_23888	drug	
http://purl.obolibrary.org/obo/DRON_00000026	drug capsule	
http://purl.obolibrary.org/obo/DRON_00000017	drug cream	
http://purl.obolibrary.org/obo/DRON_00000018	drug lotion	
http://purl.obolibrary.org/obo/DRON_00000005	drug product	
http://purl.obolibrary.org/obo/DRON_00000020	drug solution	
http://purl.obolibrary.org/obo/DRON_00000021	drug suspension	
http://purl.obolibrary.org/obo/DRON_00000022	drug tablet	
http://purl.obolibrary.org/obo/EUPATH_0000586	drug usage information	
http://purl.obolibrary.org/obo/SYMP_0000260	dry mouth	
http://purl.obolibrary.org/obo/NCBITaxon_8422	Dryophytes cinereus	
http://purl.obolibrary.org/obo/EUPATH_0000154	duration of abdominal pain	Abdominal pain duration
http://purl.obolibrary.org/obo/EUPATH_0000155	duration of anorexia	Anorexia duration
http://purl.obolibrary.org/obo/EUPATH_0000414	duration of being febrile	Fever duration
http://purl.obolibrary.org/obo/EUPATH_0000156	duration of cough	Cough duration
http://purl.obolibrary.org/obo/EUPATH_0022048	duration of current main occupation	Time at occupation
http://purl.obolibrary.org/obo/EUPATH_0022049	duration of current secondary occupation	Time at occupation 2
http://purl.obolibrary.org/obo/EUPATH_0000157	duration of diarrhea	Diarrhea duration
http://purl.obolibrary.org/obo/EUPATH_0000158	duration of fatigue	Fatigue duration
http://purl.obolibrary.org/obo/EUPATH_0022037	duration of fourth most recent trip	Fourth most recent trip duration
http://purl.obolibrary.org/obo/EUPATH_0000159	duration of headache	Headache duration
http://purl.obolibrary.org/obo/EUPATH_0000160	duration of jaundice	Jaundice duration
http://purl.obolibrary.org/obo/EUPATH_0000161	duration of joint pains	Joint pains duration
http://purl.obolibrary.org/obo/EUPATH_0022034	duration of most recent trip	Most recent trip duration
http://purl.obolibrary.org/obo/EUPATH_0000162	duration of muscle aches	Muscle aches duration
http://purl.obolibrary.org/obo/EUPATH_0022035	duration of second most recent trip	Second most recent trip duration
http://purl.obolibrary.org/obo/EUPATH_0000163	duration of seizures	Seizures duration
http://purl.obolibrary.org/obo/EUPATH_0000164	duration of subjective fever	Subjective fever duration
http://purl.obolibrary.org/obo/EUPATH_0022036	duration of third most recent trip	Third most recent trip duration
http://purl.obolibrary.org/obo/EUPATH_0000165	duration of vomiting	Vomiting duration
http://purl.obolibrary.org/obo/EUPATH_0043064	duration time of insecticide exposure	
http://purl.obolibrary.org/obo/ENVO_00002008	dust	
http://purl.obolibrary.org/obo/EUPATH_0000494	dwelling identifier	
http://purl.obolibrary.org/obo/EUPATH_0022269	dwelling lot area measurement datum	Total area
http://purl.obolibrary.org/obo/DOID_12384	dysentery	
http://purl.obolibrary.org/obo/HP_0002015	Dysphagia	Dysphagia
http://purl.obolibrary.org/obo/HP_0002094	Dyspnea	Shortness of breath
http://purl.obolibrary.org/obo/HP_0100518	Dysuria	Dysuria
http://purl.obolibrary.org/obo/HP_0030766	Ear pain	Ear pain
http://purl.obolibrary.org/obo/EUPATH_0000614	ear thickness	
http://purl.obolibrary.org/obo/NCBITaxon_11021	Eastern equine encephalitis virus	
http://purl.obolibrary.org/obo/OBI_0003066	easting coordinate measurement datum	
http://purl.obolibrary.org/obo/ENVO_01000825	eaves	Eaves
http://purl.obolibrary.org/obo/NCBITaxon_1206794	Ecdysozoa	
http://purl.obolibrary.org/obo/ENVO_01001110	ecosystem	
http://purl.obolibrary.org/obo/UBERON_0010371	ecto-epithelium	
http://purl.obolibrary.org/obo/UBERON_0004121	ectoderm-derived structure	
http://purl.obolibrary.org/obo/HP_0000969	Edema	
http://purl.obolibrary.org/obo/NCIT_C131844	Edinburgh Postnatal Depression Scale	Edinburgh postnatal depression scale
http://purl.obolibrary.org/obo/IAO_8000002	editors ontology module	
http://purl.obolibrary.org/obo/OBI_0003051	egg specimen collection process	
http://purl.obolibrary.org/obo/NCBITaxon_5799	Eimeriidae	
http://purl.obolibrary.org/obo/NCBITaxon_423054	Eimeriorina	
http://purl.obolibrary.org/obo/IAO_8000020	EL++ ontology module	
http://purl.obolibrary.org/obo/CHEBI_27997	elaidic acid	
http://purl.obolibrary.org/obo/ENVO_01000572	electric lamp	
http://purl.obolibrary.org/obo/OBI_0000384	electricity supply function	
http://purl.obolibrary.org/obo/OBI_0600053	electrophoresis	
http://purl.obolibrary.org/obo/OBI_0001053	electrophoresis system	
http://purl.obolibrary.org/obo/ENVO_00000176	elevation	
http://purl.obolibrary.org/obo/OBI_0500026	eligibility criterion	
http://purl.obolibrary.org/obo/IAO_0000429	email address	
http://purl.obolibrary.org/obo/OBI_0001887	email address of Bioinformatics Resource Center contact person	
http://purl.obolibrary.org/obo/OBI_0001894	email address of sequencing facility contact person	
http://purl.obolibrary.org/obo/OBI_0001890	email address of specimen collector	
http://purl.obolibrary.org/obo/OBI_0001903	email address of specimen provider principal investigator	
http://purl.obolibrary.org/obo/NCBITaxon_2509481	Embecovirus	
http://purl.obolibrary.org/obo/EUPATH_0000342	employment information	Employment
http://purl.obolibrary.org/obo/OMRSE_00000146	employment process	
http://purl.obolibrary.org/obo/APOLLO_SV_00000570	employment status data item	Employment status
http://purl.obolibrary.org/obo/OBI_0002928	encephalitis virus surveillance trap	
http://purl.obolibrary.org/obo/NCBITaxon_58839	Encephalitozoon intestinalis	
http://purl.obolibrary.org/obo/EUPATH_0000749	end of observation period	
http://purl.obolibrary.org/obo/UBERON_0005911	endo-epithelium	
http://purl.obolibrary.org/obo/UBERON_0002513	endochondral bone	
http://purl.obolibrary.org/obo/UBERON_0010363	endochondral element	
http://purl.obolibrary.org/obo/UBERON_0002368	endocrine gland	
http://purl.obolibrary.org/obo/DOID_28	endocrine system disease	Endocrine condition
http://purl.obolibrary.org/obo/UBERON_0004119	endoderm-derived structure	
http://purl.obolibrary.org/obo/NCBITaxon_110788	Endolimax nana	
http://purl.obolibrary.org/obo/IDO_0000552	endotoxin	
http://purl.obolibrary.org/obo/OBI_0003233	endotracheal aspirate assay	
http://purl.obolibrary.org/obo/OBI_0003254	endotracheal aspirate assay datum	
http://purl.obolibrary.org/obo/OBI_0002972	endotracheal aspirate specimen	Endotracheal tube aspirate sample
http://purl.obolibrary.org/obo/OBI_0003241	endotracheal tube aspirate microbiology assay	
http://purl.obolibrary.org/obo/OBI_0003255	endotracheal tube aspirate microbiology datum	
http://purl.obolibrary.org/obo/OBI_0002971	endotracheal tube specimen	
http://purl.obolibrary.org/obo/HP_0011801	Enlargement of parotid gland	
http://purl.obolibrary.org/obo/NCBITaxon_5758	Entamoeba	
http://purl.obolibrary.org/obo/NCBITaxon_110766	Entamoeba coli	
http://purl.obolibrary.org/obo/NCBITaxon_5759	Entamoeba histolytica	
http://purl.obolibrary.org/obo/NCBITaxon_33084	Entamoebidae	
http://purl.obolibrary.org/obo/NCBITaxon_547	Enterobacter	
http://purl.obolibrary.org/obo/NCBITaxon_61645	Enterobacter asburiae	
http://purl.obolibrary.org/obo/NCBITaxon_550	Enterobacter cloacae	
http://purl.obolibrary.org/obo/NCBITaxon_354276	Enterobacter cloacae complex	
http://purl.obolibrary.org/obo/NCBITaxon_91347	Enterobacterales	
http://purl.obolibrary.org/obo/NCBITaxon_543	Enterobacteriaceae	
http://purl.obolibrary.org/obo/NCBITaxon_51028	Enterobius vermicularis	
http://purl.obolibrary.org/obo/NCBITaxon_1350	Enterococcus	
http://purl.obolibrary.org/obo/NCBITaxon_1351	Enterococcus faecalis	
http://purl.obolibrary.org/obo/NCBITaxon_1352	Enterococcus faecium	
http://purl.obolibrary.org/obo/NCBITaxon_31281	Enterocytozoon bieneusi	
http://purl.obolibrary.org/obo/NCBITaxon_12059	Enterovirus	
http://purl.obolibrary.org/obo/NCBITaxon_138950	Enterovirus C	
http://purl.obolibrary.org/obo/BFO_0000001	entity	
http://purl.obolibrary.org/obo/OBI_0003077	entomological data item	
http://purl.obolibrary.org/obo/EUPATH_0010032	environment associated with human dwelling	Dwelling environment
http://purl.obolibrary.org/obo/OBI_0000401	environment control function	
http://purl.obolibrary.org/obo/EUPATH_0000587	environment information	
http://purl.obolibrary.org/obo/ENVO_00010483	environmental material	
http://purl.obolibrary.org/obo/EUPATH_0000602	environmental pets or farm animals information	
http://purl.obolibrary.org/obo/ENVO_01000254	environmental system	
http://purl.obolibrary.org/obo/ENVO_01000408	environmental zone	
http://purl.obolibrary.org/obo/OBI_0600058	enzymatic amplification	
http://purl.obolibrary.org/obo/OBI_0000231	enzymatic cleavage	
http://purl.obolibrary.org/obo/OBI_0000427	enzyme	
http://purl.obolibrary.org/obo/OBI_0000661	enzyme-linked immunosorbent assay	
http://purl.obolibrary.org/obo/PR_000002139	eotaxin	
http://purl.obolibrary.org/obo/PR_000002038	eotaxin-like cytokine	
