ID	Name	EuPathDBLabel	Definition	EupathDefinition	Synonyms	URI
GAZ_00000558	Turkey		A Eurasian country that stretches across the Anatolian peninsula in western Asia and Thrace (Rumelia) in the Balkan region of southeastern Europe. Turkey borders eight countries: Bulgaria to the northwest; Greece to the west, Georgia to the northeast; Armenia, Azerbaijan (the exclave of Nakhichevan), and Iran to the east; and Iraq and Syria to the southeast. The Mediterranean Sea and Cyprus are to the south; the Aegean Sea and Archipelago are to the west; and the Black Sea is to the north. Separating Anatolia and Thrace are the Sea of Marmara and the Turkish Straits (the Bosporus and the Dardanelles), which are commonly reckoned to delineate the border between Asia and Europe, thereby making Turkey transcontinental. The territory of Turkey is subdivided into 81 provinces for administrative purposes. The provinces are organized into 7 regions for census purposes; however, they do not represent an administrative structure. Each province is divided into districts, for a total of 923 districts.			http://purl.obolibrary.org/obo/GAZ_00000558
GAZ_00000560	Sudan		A country in North Africa. It is bordered by Egypt to the north, the Red Sea to the northeast, Eritrea and Ethiopia to the east, Kenya and Uganda to the southeast, Democratic Republic of the Congo and the Central African Republic to the southwest, Chad to the west and Libya to the northwest. Sudan is divided into twenty-six states (wilayat, singular wilayah) which in turn are subdivided into 133 districts.			http://purl.obolibrary.org/obo/GAZ_00000560
GAZ_00000562	Tunisia		A country situated on the Mediterranean coast of North Africa. It is bordered by Algeria to the west and Libya to the southeast. Tunisia is subdivided into 24 governorates, divided into 262 "delegations" or "districts" (mutamadiyat), and further subdivided into municipalities (shaykhats).			http://purl.obolibrary.org/obo/GAZ_00000562
GAZ_00000567	Ethiopia		A country situated in the Horn of Africa that has been landlocked since the independence of its northern neighbor Eritrea in 1993. Apart from Eritrea to the north, Ethiopia is bordered by Sudan to the west, Kenya to the south, Djibouti to the northeast, and Somalia to the east. Since 1996 Ethiopia has had a tiered government system consisting of a federal government overseeing ethnically-based regional states, zones, districts (woredas), and neighborhoods (kebele). It is divided into nine ethnically-based administrative states (kililoch, singular kilil) and subdivided into sixty-eight zones and two chartered cities (astedader akababiwoch, singular astedader akababi): Addis Ababa and Dire Dawa. It is further subdivided into 550 woredas and six special woredas.			http://purl.obolibrary.org/obo/GAZ_00000567
GAZ_00000584	Mali		A landlocked country in northern Africa. It borders Algeria on the north, Niger on the east, Burkina Faso and the Cote d'Ivoire on the south, Guinea on the south-west, and Senegal and Mauritania on the west. Mali is divided into 8 regions (regions) and 1 district, and subdivided into 49 cercles, totalling 288 arrondissements.			http://purl.obolibrary.org/obo/GAZ_00000584
GAZ_00000591	Kingdom of Spain		A country located in southwestern Europe on the Iberian Peninsula, plus the Balearic Islands in the Mediterranean, the Canary Islands in the Atlantic Ocean off the African coast, and two autonomous cities in North Africa that border Morocco. Spain is politically organized into 17 Autonomous Communities (comunidades autonomas) and 2 autonomous cities (ciudades autonomas) - Ceuta and Melilla. Administratively Spain also comprises fifty provinces. Seven autonomous communities are composed of only one province: Asturias, Balearic Islands, Cantabria, La Rioja, Madrid, Murcia, and Navarre. Historically, some provinces are also divided into comarcas (roughly equivalent to a US "county" or an English district). The lowest administrative division of Spain is the municipality (municipio).			http://purl.obolibrary.org/obo/GAZ_00000591
GAZ_00000843	Iceland		A country in northern Europe, comprising the island of Iceland and its outlying islands in the North Atlantic Ocean between the rest of Europe and Greenland.			http://purl.obolibrary.org/obo/GAZ_00000843
GAZ_00000904	Benin		A country in Western Africa. It borders Togo to the west, Nigeria to the east and Burkina Faso and Niger to the north; its short coastline to the south leads to the Bight of Benin. Its capital is Porto Novo, but the seat of government is Cotonou. Benin is divided into 12 departments and subdivided into 77 communes.			http://purl.obolibrary.org/obo/GAZ_00000904
GAZ_00000905	Burkina Faso		A landlocked nation in West Africa. It is surrounded by six countries: Mali to the north, Niger to the east, Benin to the south east, Togo and Ghana to the south, and Cote d'Ivoire to the south west. Burkina Faso is divided into thirteen regions, forty-five provinces, and 301 departments (communes).			http://purl.obolibrary.org/obo/GAZ_00000905
GAZ_00000906	Cote d'Ivoire		A country in West Africa. It borders Liberia and Guinea to the west, Mali and Burkina Faso to the north, Ghana to the east, and the Gulf of Guinea to the south. Cote d'Ivoire is divided into nineteen regions (regions). The regions are further divided into 58 departments.			http://purl.obolibrary.org/obo/GAZ_00000906
GAZ_00000907	Gambia		A country in Western Africa. It is the smallest country on the African continental mainland and is bordered to the north, east, and south by Senegal, and has a small coast on the Atlantic Ocean in the west. Flowing through the centre of the country and discharging to the Atlantic Ocean is the Gambia River. The Gambia is divided into five divisions and one city (Banjul). The divisions are further subdivided into 37 districts.			http://purl.obolibrary.org/obo/GAZ_00000907
GAZ_00000908	Ghana		A country in West Africa. It borders Cote d'Ivoire to the west, Burkina Faso to the north, Togo to the east, and the Gulf of Guinea to the south. Ghana is a divided into 10 regions, subdivided into a total of 138 districts.			http://purl.obolibrary.org/obo/GAZ_00000908
GAZ_00000910	Guinea-Bissau		A country in western Africa, and one of the smallest nations in continental Africa. It is bordered by Senegal to the north, and Guinea to the south and east, with the Atlantic Ocean to its west. Formerly the Portuguese colony of Portuguese Guinea, upon independence, the name of its capital, Bissau, was added to the country's name in order to prevent confusion between itself and the Republic of Guinea.			http://purl.obolibrary.org/obo/GAZ_00000910
GAZ_00000912	Nigeria		A federal constitutional republic comprising thirty-six states and one Federal Capital Territory. The country is located in West Africa and shares land borders with the Republic of Benin in the west, Chad and Cameroon in the east, and Niger in the north. Its coast lies on the Gulf of Guinea, part of the Atlantic Ocean, in the south. The capital city is Abuja. Nigeria is divided into thirty-six states and one Federal Capital Territory, which are further sub-divided into 774 Local Government Areas (LGAs).			http://purl.obolibrary.org/obo/GAZ_00000912
GAZ_00000913	Senegal		A country south of the Senegal River in western Africa. Senegal is bounded by the Atlantic Ocean to the west, Mauritania to the north, Mali to the east, and Guinea and Guinea-Bissau to the south. The Gambia lies almost entirely within Senegal, surrounded on the north, east and south; from its western coast Gambia's territory follows the Gambia River more than 300 km inland. Dakar is the capital city of Senegal, located on the Cape Verde Peninsula on the country's Atlantic coast. Senegal is subdivided into 11 regions and further subdivided into 34 Departements, 103 Arrondissements (neither of which have administrative function) and by Collectivites Locales.			http://purl.obolibrary.org/obo/GAZ_00000913
GAZ_00001086	Democratic Republic of the Congo		A country of central Africa. It borders the Central African Republic and Sudan on the north, Uganda, Rwanda, and Burundi on the east, Zambia and Angola on the south, the Republic of the Congo on the west, and is separated from Tanzania by Lake Tanganyika on the east. The country enjoys access to the ocean through a 40 km stretch of Atlantic coastline at Muanda and the roughly 9 km wide mouth of the Congo river which opens into the Gulf of Guinea. Congo Kinshasa is now divided into 11 Provinces, to be redistributed into 25 Provinces from 2.2009. Each Province is divided into Zones.			http://purl.obolibrary.org/obo/GAZ_00001086
GAZ_00001088	Republic of Congo		A country in Central Africa. It is bordered by Gabon, Cameroon, the Central African Republic, the Democratic Republic of the Congo, the Angolan exclave province of Cabinda, and the Gulf of Guinea. The Republic of the Congo is divided into 10 regions (regions) and one commune, the capital Brazzaville. The regions are subdivided into forty-six districts.			http://purl.obolibrary.org/obo/GAZ_00001088
GAZ_00001090	Burundi		A small country in the Great Lakes region of Africa. It is bordered by Rwanda on the north, Tanzania on the south and east, and the Democratic Republic of the Congo on the west. Although the country is landlocked, much of its western border is adjacent to Lake Tanganyika. Burundi is divided into 17 provinces, 117 communes, and 2,638 collines.			http://purl.obolibrary.org/obo/GAZ_00001090
GAZ_00001091	Equatorial Guinea		A country in Central Africa. It is one of the smallest countries in continental Africa, and comprises two regions: Rio Muni, continental region including several offshore islands; and Insular Region containing Annobon island in the South Atlantic Ocean, and Bioko island (formerly Fernando Po) that contains the capital, Malabo. Equatorial Guinea is divided into seven provinces which are divided into districts.			http://purl.obolibrary.org/obo/GAZ_00001091
GAZ_00001092	Gabon		A country in west central Africa sharing borders with Equatorial Guinea, Cameroon, Republic of the Congo and the Gulf of Guinea. The capital and largest city is Libreville. Gabon is divided into 9 provinces and further divided into 37 departments.			http://purl.obolibrary.org/obo/GAZ_00001092
GAZ_00001093	Cameroon		A country of central and western Africa. It borders Nigeria to the west; Chad to the northeast; the Central African Republic to the east; and Equatorial Guinea, Gabon, and the Republic of the Congo to the south. Cameroon's coastline lies on the Bight of Bonny, part of the Gulf of Guinea and the Atlantic Ocean. The Republic of Cameroon is divided into ten provinces and 58 divisions or departments. The divisions are further sub-divided into sub-divisions (arrondissements) and districts.			http://purl.obolibrary.org/obo/GAZ_00001093
