colOrder,overallOrder,displayOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar
523,523,,headdur,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000159,Headache duration (days),,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Headache Duration,,variable,,,,headdur|BC-3 mothers all visits database FINAL
194,194,,vomdur,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000165,Vomiting duration (days),Vomiting Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Vomiting Duration,,variable,,,,vomdur|BC-3 enrollment database FINAL
517,517,,vomdur,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000165,Vomiting duration (days),,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Vomiting Duration,,variable,,,,vomdur|BC-3 mothers all visits database FINAL
1104,1104,,vomdur,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000165,Vomiting duration (days),,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Vomiting Duration,,variable,,,,vomdur|BC-3 childs all visit database FINAL
184,184,,feverdur,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000414,Fever duration (days),Fever Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Fever Duration,,variable,,,,feverdur|BC-3 enrollment database FINAL
507,507,,feverdur,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000414,Fever duration (days),Fever Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Fever Duration,,variable,,,,feverdur|BC-3 mothers all visits database FINAL
1096,1096,,feverdur,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000414,Fever duration (days),,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Fever Duration,,variable,,,,feverdur|BC-3 childs all visit database FINAL
,,,,,http://purl.obolibrary.org/obo/EUPATH_0020184,Severe malaria signs,,,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,,,,,,,
,,,,,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,,,,,,,
186,186,,chilldur,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0025018,Chill duration (days),Chill Duration,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Chill Duration,,variable,,,,chilldur|BC-3 enrollment database FINAL
509,509,,chilldur,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0025018,Chills duration (days),Chill Duration,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Chill Duration,,variable,,,,chilldur|BC-3 mothers all visits database FINAL
1098,1098,,chilldur,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0025018,Chills duration (days),Chill Duration,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Chill Duration,,variable,,,,chilldur|BC-3 childs all visit database FINAL
191,191,,nausgrade,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/HP_0002018,Nausea grade,"Nausea Grade: Rank on a scale of 0-4, absent = 0, mild, = 1, moderate = 2, severe = 3 life-threatening = 4, N/A = unable to assess",Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,"Nausea Grade: Rank on a scale of 0-4, absent = 0, mild, = 1, moderate = 2, severe = 3 life-threatening = 4, N/A = unable to assess","0 = absent,
1 = mild,
2 = moderate,
3 = severe,
4 = life threatening,
9 = unable to assess",variable,,,,nausgrade|BC-3 enrollment database FINAL
514,514,,nausgrade,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/HP_0002018,Nausea grade,Severity of nausea exerienced reported in an ordinal category,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,"Nausea Grade: Rank on a scale of 0-4, absent = 0, mild, = 1, moderate = 2, severe = 3 life-threatening = 4, N/A = unable to assess","0 = absent,
1 = mild,
2 = moderate,
3 = severe,
4 = life threatening,
9 = unable to assess",variable,,,,nausgrade|BC-3 mothers all visits database FINAL
1180,1180,,convul,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/SYMP_0000596,Convulsions,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,1-2 convulsions over 24 hour period,1=checked,variable,,,,convul|BC-3 childs all visit database FINAL
,,,,,,Complicated malaria signs,,,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,,,,,,,
,,,numaland,BC3_Household_Survey_Data,http://purl.obolibrary.org/obo/EUPATH_0000026,Acres,,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,how many acres of agricultural land do members of this household own?,,variable,,,,
,,,wealthcat,BC3_Household_Survey_Data,http://purl.obolibrary.org/obo/EUPATH_0000143,"Household wealth index, categorical",,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,Wealth index categories,"1=poorest,2=middle,3=least poor",variable,,,,
,,,numalandcat,BC3_Household_Survey_Data,http://purl.obolibrary.org/obo/EUPATH_0020221,Acres categorization,,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,how many acres of agricultural land do members of this household own?,"0=None, 1=<=2, 2= 3 or more",variable,,,,
,,,srslnum,BC3_Household_Survey_Data,http://purl.obolibrary.org/obo/EUPATH_0042026,People sleeping in same room (count),Number of people who normally sleep in the same room as the study participant,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,"usually, how many people sleep in the same room as the study participant (exclud",,variable,,,,
,,,srslnum5,BC3_Household_Survey_Data,http://purl.obolibrary.org/obo/EUPATH_0042027,Children under 5 sleeping in same room (count),Number of children under 5 years old who normally sleep in the same room as the study participant,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,how many of those people are under 5 years old (excluding the study participant),,variable,,,,
,,,slareas,BC3_Household_Survey_Data,http://purl.obolibrary.org/obo/EUPATH_0042028,Sleeping places in same room (count),Number of sleeping places in the room the study participant sleeps in,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,how many sleeping areas are in the room where the study participant sleeps?,,variable,,,,
,,,saslnum,BC3_Household_Survey_Data,http://purl.obolibrary.org/obo/EUPATH_0042029,People sleeping in same bed (count),Number of people who normally sleep in the same bed as the study participant,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,how many people sleep in the same bed/sleeping area as the study participant und,,variable,,,,
,,,saslnum5,BC3_Household_Survey_Data,http://purl.obolibrary.org/obo/EUPATH_0042030,Children under 5 sleeping in same bed (count),Number of children under 5 years old who normally sleep in the same bed as the study participant,Household,Socioeconomic factors,http://purl.obolibrary.org/obo/EUPATH_0000304,how many of those people are under 5 years old (excluding the study participant),,variable,,,,
,,,,,http://purl.obolibrary.org/obo/EUPATH_0011876,Test result summary,,,Stool microbiology test,http://purl.obolibrary.org/obo/EUPATH_0000724,,,,,,,
1166,1166,,stool,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0010873,Stool sample collected in target window,,Observation,stool sample collection process,http://purl.obolibrary.org/obo/EUPATH_0010039,Stool collected at 4 and 52 weeks,"0=Not Indicated,
1=Collected,
2=Forgot to collect,
3=Declined",variable,,,,stool|BC-3 childs all visit database FINAL
11,11,,surgery,BC-3 childs hospitalizations FINAL,http://purl.obolibrary.org/obo/OAE_0000067,Surgery,Specified Whether Surgery was done,Observation,Surgical ,http://purl.obolibrary.org/obo/EUPATH_0042005,Surgery,"0=No,
1=Yes",variable,,,,surgery|BC-3 childs hospitalizations FINAL
12,12,,surgdesc,BC-3 childs hospitalizations FINAL,http://purl.obolibrary.org/obo/OAE_0000067,Surgery description,Specified Which Surgery was done,Observation,Surgical ,http://purl.obolibrary.org/obo/EUPATH_0042005,surgery describe,text,variable,DROP,,,surgdesc|BC-3 childs hospitalizations FINAL
1188,1188,,rdist,BC-3 childs all visit database FINAL,http://purl.bioontology.org/ontology/MEDDRA/10009119,Respiratory distress,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Respiratory distress,1=checked,variable,,,,rdist|BC-3 childs all visit database FINAL
1208,1208,,febrile,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000100,Febrile,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Whether child was febrile,"0=No,
1=Yes",variable,,,,febrile|BC-3 childs all visit database FINAL
433,433,,febrile,BC-3 childs expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000100,Febrile,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Whether child was febrile,,variable,,Different values than Fever,,febrile|BC-3 childs expanded database FINAL
1095,1095,,fever,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000100,Febrile,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Fever,"0=No,
1=Yes",variable,,,,fever|BC-3 childs all visit database FINAL
183,183,,fever,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000100,Fever,Whether participant has a fever or not,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Fever,"0 = No,
1=Yes",variable,,Double-check definition?,,fever|BC-3 enrollment database FINAL
336,336,,fever,BC-3 mothers expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000100,Fever,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Fever,"0 = No,1 = Yes",variable,,Double-check definition?,,fever|BC-3 mothers expanded database FINAL
432,432,,fever,BC-3 childs expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000100,Subjective fever,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Fever,"0=No,1=Yes",variable,,,,fever|BC-3 childs expanded database FINAL
1183,1183,,letha,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0015475,Lethargy,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Lethargy,1=checked,variable,,,,letha|BC-3 childs all visit database FINAL
1182,1182,,vomite,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020202,Vomiting everything,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Vomiting everything,1=checked,variable,,,,vomite|BC-3 childs all visit database FINAL
357,357,,vom1,BC-3 mothers expanded database FINAL,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Whether participant vomited day 1 dose,"0=No,1=Vomit once,2=Vomit twice",variable,,"How do 1,2,3 differ? Is this collected under Clinical assessment parameter: vomiting?",,vom1|BC-3 mothers expanded database FINAL
358,358,,vom2,BC-3 mothers expanded database FINAL,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Whether participant vomited day 2 dose,"0=No,1=Yes",variable,,"How do 1,2,3 differ? Is this collected under Clinical assessment parameter: vomiting?",,vom2|BC-3 mothers expanded database FINAL
359,359,,vom3,BC-3 mothers expanded database FINAL,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Whether participant vomited day 3 dose,"0=No,1=Yes",variable,,"How do 1,2,3 differ? Is this collected under Clinical assessment parameter: vomiting?",,vom3|BC-3 mothers expanded database FINAL
203,203,,abdpaingrade,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,Abdominal Grade,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Abdominal Grade,"0 = absent,
1 = mild,
2 = moderate,
3 = severe,
4 = life threatening,
9 = unable to assess",variable,,,,abdpaingrade|BC-3 enrollment database FINAL
526,526,,abdpaingrade,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,Abdominal Grade,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Abdominal Grade,"0 = absent,
1 = mild,
2 = moderate,
3 = severe,
4 = life threatening,
9 = unable to assess",variable,,,,abdpaingrade|BC-3 mothers all visits database FINAL
189,189,,anorexgrade,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/SYMP_0000523,Anorexia,Anorexia Grade,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Anorexia Grade,"0 = absent,
1 = mild,
2 = moderate,
3 = severe,
4 = life threatening,
9 = unable to assess",variable,,,,anorexgrade|BC-3 enrollment database FINAL
992,992,,coughAE,Individual level database FINAL,http://purl.obolibrary.org/obo/SYMP_0000614,Cough,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,(sum) coughAE,,variable,,What does sum mean? Please define.,,coughAE|Individual level database FINAL
1170,1170,,pardens1,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0010901,Parasite species count,,Observation,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,parasite density1,,variable,,"??'Asexual Plasmodium parasite density, by microscopy' <http://purl.obolibrary.org/obo/EUPATH_0000092>",,pardens1|BC-3 childs all visit database FINAL
1171,1171,,pardens2,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0010901,Parasite species count,,Observation,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,parasite density2,,variable,,"??'Asexual Plasmodium parasite density, by microscopy' <http://purl.obolibrary.org/obo/EUPATH_0000092>",,pardens2|BC-3 childs all visit database FINAL
1172,1172,,pardens3,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0010901,Parasite species count,,Observation,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,parasite density3,,variable,,"??'Asexual Plasmodium parasite density, by microscopy' <http://purl.obolibrary.org/obo/EUPATH_0000092>",,pardens3|BC-3 childs all visit database FINAL
1169,1169,,parsdens,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0010901,Parasite species count,,Observation,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,parasite density (/ul),,variable,,"??'Asexual Plasmodium parasite density, by microscopy' <http://purl.obolibrary.org/obo/EUPATH_0000092>",,parsdens|BC-3 childs all visit database FINAL
446,446,,parsdens,BC-3 childs expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0010901,Parasite species count,,Observation,Test result summary,http://purl.obolibrary.org/obo/EUPATH_0011876,parasite density (/ul),,variable,,"'Asexual Plasmodium parasite density, by microscopy' <http://purl.obolibrary.org/obo/EUPATH_0000092>",,parsdens|BC-3 childs expanded database FINAL
372,372,,treatment,BC-3 mothers expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000740,Malaria treatment,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Antimalarial treatment,"0=No malaria,1=Uncomplicated(AL),2=Complicated malaria(Quinine),3=AL treatment failure,4=Quinine/artesunate treatment failure",variable,,,,treatment|BC-3 mothers expanded database FINAL
252,252,,nmed1,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Medication Code,,variable,,Repeated measure,,nmed1|BC-3 enrollment database FINAL
606,606,,nmed1,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication1,,variable,,Repeated measure,,nmed1|BC-3 mothers all visits database FINAL
867,867,,nmed1,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Medication at discharge1,,variable,,Repeated measure,,nmed1|BC-3 mothers delivery database FINAL
1197,1197,,nmed1,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication1,,variable,,Medication vs. treatment? Check,,nmed1|BC-3 childs all visit database FINAL
460,460,,nmed1,BC-3 childs expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication1,,variable,,,,nmed1|BC-3 childs expanded database FINAL
253,253,,nmed2,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 2,The 2nd medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Medication Code,,variable,,Repeated measure,,nmed2|BC-3 enrollment database FINAL
607,607,,nmed2,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 2,The 2nd medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication2,,variable,,Repeated measure,,nmed2|BC-3 mothers all visits database FINAL
868,868,,nmed2,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 2,The 2nd medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Medication at discharge2,,variable,,Repeated measure,,nmed2|BC-3 mothers delivery database FINAL
1198,1198,,nmed2,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 2,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication2,,variable,,Medication vs. treatment? Check,,nmed2|BC-3 childs all visit database FINAL
461,461,,nmed2,BC-3 childs expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 2,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication2,,variable,,,,nmed2|BC-3 childs expanded database FINAL
254,254,,nmed3,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 3,The 3rd medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Medication Code,,variable,,Repeated measure,,nmed3|BC-3 enrollment database FINAL
608,608,,nmed3,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 3,The 3rd medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication3,,variable,,Repeated measure,,nmed3|BC-3 mothers all visits database FINAL
869,869,,nmed3,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 3,The 3rd medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Medication at discharge3,,variable,,Repeated measure,,nmed3|BC-3 mothers delivery database FINAL
1199,1199,,nmed3,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 3,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication3,,variable,,Medication vs. treatment? Check,,nmed3|BC-3 childs all visit database FINAL
462,462,,nmed3,BC-3 childs expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 3,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication3,,variable,,,,nmed3|BC-3 childs expanded database FINAL
255,255,,nmed4,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 4,The 4th medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Medication Code,,variable,,Repeated measure,,nmed4|BC-3 enrollment database FINAL
609,609,,nmed4,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 4,The 4th medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication4,,variable,,Repeated measure,,nmed4|BC-3 mothers all visits database FINAL
870,870,,nmed4,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 4,The 4th medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Medication at discharge4,,variable,,Repeated measure,,nmed4|BC-3 mothers delivery database FINAL
1200,1200,,nmed4,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 4,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication4,,variable,,Medication vs. treatment? Check,,nmed4|BC-3 childs all visit database FINAL
463,463,,nmed4,BC-3 childs expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 4,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication4,,variable,,,,nmed4|BC-3 childs expanded database FINAL
256,256,,nmed5,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 5,The 5th medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Medication Code,,variable,,Repeated measure,,nmed5|BC-3 enrollment database FINAL
610,610,,nmed5,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 5,The 5th medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication5,,variable,,Repeated measure,,nmed5|BC-3 mothers all visits database FINAL
1201,1201,,nmed5,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 5,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication5,,variable,,Medication vs. treatment? Check,,nmed5|BC-3 childs all visit database FINAL
464,464,,nmed5,BC-3 childs expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 5,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication5,,variable,,,,nmed5|BC-3 childs expanded database FINAL
257,257,,nmed6,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 6,The 6th medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Medication Code,,variable,,Repeated measure,,nmed6|BC-3 enrollment database FINAL
611,611,,nmed6,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 6,The 6th medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication6,,variable,,Repeated measure,,nmed6|BC-3 mothers all visits database FINAL
1202,1202,,nmed6,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 6,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication6,,variable,,Medication vs. treatment? Check,,nmed6|BC-3 childs all visit database FINAL
465,465,,nmed6,BC-3 childs expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 6,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication6,,variable,,,,nmed6|BC-3 childs expanded database FINAL
258,258,,nmed7,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 7,The 7th medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Medication Code,,variable,,Repeated measure,,nmed7|BC-3 enrollment database FINAL
612,612,,nmed7,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 7,The 7th medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication7,,variable,,Repeated measure,,nmed7|BC-3 mothers all visits database FINAL
1203,1203,,nmed7,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 7,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication7,,variable,,Medication vs. treatment? Check,,nmed7|BC-3 childs all visit database FINAL
466,466,,nmed7,BC-3 childs expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021103,Medication provided 7,The 1st medication given to the participant at the visit,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,new medication7,,variable,,,,nmed7|BC-3 childs expanded database FINAL
241,241,,currmed1,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0025092,Current medication,What is the 1st medication the participant is taking now if any,Observation,Treatment,http://purl.obolibrary.org/obo/EUPATH_0000738,Medication Code,,variable,,,,currmed1|BC-3 enrollment database FINAL
6,6,,blood,BC-3 childs hospitalizations FINAL,http://purl.obolibrary.org/obo/IDOMAL_0001011,Blood transfusion,Specified Whether blood transfusion was done,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Blood transfusion,"0=No,
1=Yes",variable,,,,blood|BC-3 childs hospitalizations FINAL
10,10,,photo,BC-3 childs hospitalizations FINAL,http://purl.obolibrary.org/obo/NCIT_C15301,Phototherapy,Specified Whether Phototherapy was done,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Phototherapy,"0=No,
1=Yes",variable,,,,photo|BC-3 childs hospitalizations FINAL
9,9,,oxygen,BC-3 childs hospitalizations FINAL,http://purl.obolibrary.org/obo/NCIT_C94624,Oxygen therapy,Specified whether Oxygen therapy was done,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Oxygen therapy,"0=No,
1=Yes",variable,,,,oxygen|BC-3 childs hospitalizations FINAL
,,,,,,Anthropometry,,,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,,,,
,,,,,,Antibiotic administration,,,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,,,,,
264,264,,urine,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0033265,Urine collected,Was urine for protein dip stick collected,Sample,Urine sample collection process,http://purl.obolibrary.org/obo/EUPATH_0011473,Urine for protein dip stick,"0=Not collected,
1=Collected",variable,,,,urine|BC-3 enrollment database FINAL
285,285,,uprotein,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/CMO_0000591,Urine protein result,What was the urine protein,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,,"0=0,
1=1+,
2=2+,
3=3+",variable,,,,uprotein|BC-3 enrollment database FINAL
571,571,,uprotein,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/CMO_0000591,Urine protein result,,Sample,Urine test,http://purl.obolibrary.org/obo/EUPATH_0011797,Urine protein,"0=0,
1=1+,
2=2+,
3=3+",variable,,,,uprotein|BC-3 mothers all visits database FINAL
,,,tfaclty,BC3_Household_Survey_Data,http://purl.obolibrary.org/obo/EUPATH_0000335,Human waste facilities,,Household,Waste disposal,http://purl.obolibrary.org/obo/EUPATH_0000596,what kind of toilet facility do members of your household usually use?,"Covered pit latrine with slab, VIP latrine, covered pit latrine no slab, uncovered pit latrine with slab, uncovered pit latrine no slab,no facility/bush/field",variable,,,,
