overallOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt
164,hinf_ct_nppcr,_lab_rev_de.sas7bdat,,"Haemophilus influenzae Ct value, by FTD Resp-33 result",,Sample,,,H.inf NP PCR Ct value,,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
165,hib_ct_nppcr,_lab_rev_de.sas7bdat,,"Haemophilus influenzae type B Ct value, by FTD Resp-33 result",,Sample,,,HiB NP PCR Ct value,,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
166,legs_ct_nppcr,_lab_rev_de.sas7bdat,,"Legionella Ct value, by FTD Resp-33 result",,Sample,,,Legio NP PCR Ct value,,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
167,mcat_ct_nppcr,_lab_rev_de.sas7bdat,,"Moraxella catarrhalis (Branhamella catarrhalis) Ct value, by FTD Resp-33 result",,Sample,,,Moraxella Catarrhalis NP PCR Ct value,,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
168,pcp_ct_nppcr,_lab_rev_de.sas7bdat,,"Pneumocystis jiroveci Ct value, by FTD Resp-33 result",,Sample,,,PCP NP PCR Ct value,,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw eukaryota data
169,saur_ct_nppcr,_lab_rev_de.sas7bdat,,"Staphylococcus aureus Ct value, by FTD Resp-33 result",,Sample,,,S.aur NP PCR Ct value,,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
170,pneu_ct_nppcr,_lab_rev_de.sas7bdat,,"Streptococcus pneumoniae Ct value, by FTD Resp-33 result",,Sample,,,S.pneu NP PCR Ct value,,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
171,sasp_ct_nppcr,_lab_rev_de.sas7bdat,,"Salmonella species Ct value, by FTD Resp-33 result",,Sample,,,Salmonella NP PCR Ct value,,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
172,adeno_sqty_nppcr,_lab_rev_de.sas7bdat,,"Adenovirus (copies/mL), by FTD Resp-33 result",,Sample,,,Adenovirus NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
173,hbov_sqty_nppcr,_lab_rev_de.sas7bdat,,"Human bocavirus (copies/mL), by FTD Resp-33 result",,Sample,,,HBoV NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
174,cmv_sqty_nppcr,_lab_rev_de.sas7bdat,,"Cytomegalovirus (copies/mL), by FTD Resp-33 result",,Sample,,,CMV NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
175,cor_229_sqty_nppcr,_lab_rev_de.sas7bdat,,"Coronoavirus 229 (copies/mL), by FTD Resp-33 result",,Sample,,,Cor229 NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
176,cor_43_sqty_nppcr,_lab_rev_de.sas7bdat,,"Coronoavirus 43 (copies/mL), by FTD Resp-33 result",,Sample,,,Cor43 NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
177,cor_63_sqty_nppcr,_lab_rev_de.sas7bdat,,"Coronoavirus 63 (copies/mL), by FTD Resp-33 result",,Sample,,,Cor63 NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
178,cor_hku_sqty_nppcr,_lab_rev_de.sas7bdat,,"Coronoavirus HKU (copies/mL), by FTD Resp-33 result",,Sample,,,CorHKU NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
179,pv_ev_sqty_nppcr,_lab_rev_de.sas7bdat,,"Parechovirus/Enterovirus (copies/mL), by FTD Resp-33 result",,Sample,,,EV/PV NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
180,flu_a_sqty_nppcr,_lab_rev_de.sas7bdat,,"Influenza A (copies/mL), by FTD Resp-33 result",,Sample,,,Flu A NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
181,flu_b_sqty_nppcr,_lab_rev_de.sas7bdat,,"Influenza B (copies/mL), by FTD Resp-33 result",,Sample,,,Flu B NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
182,hmpv_a_b_sqty_nppcr,_lab_rev_de.sas7bdat,,"Human metapneumonoviruses A/B (copies/mL), by FTD Resp-33 result",,Sample,,,HMPV A/B NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
183,m_pneu_sqty_nppcr,_lab_rev_de.sas7bdat,,"Mycoplasma pneumoniae (copies/mL), by FTD Resp-33 result",,Sample,,,M.pneu NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
184,para_1_sqty_nppcr,_lab_rev_de.sas7bdat,,"Parainfluenza A (copies/mL), by FTD Resp-33 result",,Sample,,,Para1 NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
185,para_2_sqty_nppcr,_lab_rev_de.sas7bdat,,"Parainfluenza B (copies/mL), by FTD Resp-33 result",,Sample,,,Para2 NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
186,para_3_sqty_nppcr,_lab_rev_de.sas7bdat,,"Parainfluenza c (copies/mL), by FTD Resp-33 result",,Sample,,,Para3 NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
187,para_4_sqty_nppcr,_lab_rev_de.sas7bdat,,"Parainfluenza D (copies/mL), by FTD Resp-33 result",,Sample,,,Para4 NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
188,rsv_sqty_nppcr,_lab_rev_de.sas7bdat,,"Human respiratory syncytial viruses A/B (copies/mL), by FTD Resp-33 result",,Sample,,,RSV A/B NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
189,rhino_sqty_nppcr,_lab_rev_de.sas7bdat,,"Rhinovirus (copies/mL), by FTD Resp-33 result",,Sample,,,Rhino NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
190,bope_sqty_nppcr,_lab_rev_de.sas7bdat,,"Bordetella pertussis (copies/mL), by FTD Resp-33 result",,Sample,,,Bordatella NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
191,c_pneu_sqty_nppcr,_lab_rev_de.sas7bdat,,"Chlamydophila pneumoniae (copies/mL), by FTD Resp-33 result",,Sample,,,C.pneu NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
192,flu_c_sqty_nppcr,_lab_rev_de.sas7bdat,,"Influenza C (copies/mL), by FTD Resp-33 result",,Sample,,,Flu C NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw virus data
193,hinf_sqty_nppcr,_lab_rev_de.sas7bdat,,"Haemophilus influenzae (copies/mL), by FTD Resp-33 result",,Sample,,,H.inf NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
194,hib_sqty_nppcr,_lab_rev_de.sas7bdat,,"Haemophilus influenzae type B (copies/mL), by FTD Resp-33 result",,Sample,,,HiB NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
195,legs_sqty_nppcr,_lab_rev_de.sas7bdat,,"Legionella (copies/mL), by FTD Resp-33 result",,Sample,,,Legio NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
196,mcat_sqty_nppcr,_lab_rev_de.sas7bdat,,"Moraxella catarrhalis (Branhamella catarrhalis) (copies/mL), by FTD Resp-33 result",,Sample,,,Moraxella Catarrhalis NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
197,pcp_sqty_nppcr,_lab_rev_de.sas7bdat,,"Pneumocystis jiroveci (copies/mL), by FTD Resp-33 result",,Sample,,,PCP NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw eukaryota data
198,saur_sqty_nppcr,_lab_rev_de.sas7bdat,,"Staphylococcus aureus (copies/mL), by FTD Resp-33 result",,Sample,,,S.aur NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
199,pneu_sqty_nppcr,_lab_rev_de.sas7bdat,,"Streptococcus pneumoniae (copies/mL), by FTD Resp-33 result",,Sample,,,S.pneu NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
200,sasp_sqty_nppcr,_lab_rev_de.sas7bdat,,"Salmonella species (copies/mL), by FTD Resp-33 result",,Sample,,,Salmonella NP PCR standardized quantity (copies/ml),,variable,Nasopharyngeal/oropharyngeal microbiology test > Raw test result > Raw bacteria data
201,adeno_nppcr,_lab_rev_de.sas7bdat,,"Adenovirus, by FTD Resp-33",,Sample,,,Adenovirus NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
202,bope_nppcr,_lab_rev_de.sas7bdat,,"Bordetella pertussis, by FTD Resp-33",,Sample,,,Bordatella NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Bacteria
203,cmv_nppcr,_lab_rev_de.sas7bdat,,"Cytomegalovirus, by FTD Resp-33",,Sample,,,CMV NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
204,cor_229_nppcr,_lab_rev_de.sas7bdat,,"Coronoavirus 229, by FTD Resp-33",,Sample,,,Cor229 NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
205,cor_43_nppcr,_lab_rev_de.sas7bdat,,"Coronoavirus 43, by FTD Resp-33",,Sample,,,Cor43 NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
206,cor_63_nppcr,_lab_rev_de.sas7bdat,,"Coronoavirus 63, by FTD Resp-33",,Sample,,,Cor63 NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
207,cor_hku_nppcr,_lab_rev_de.sas7bdat,,"Coronoavirus HKU, by FTD Resp-33",,Sample,,,CorHKU NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
208,c_pneu_nppcr,_lab_rev_de.sas7bdat,,"Chlamydophila pneumoniae, by FTD Resp-33",,Sample,,,C.pneu NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Bacteria
209,flu_c_nppcr,_lab_rev_de.sas7bdat,,"Influenza C, by FTD Resp-33",,Sample,,,Flu C NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
210,hbov_nppcr,_lab_rev_de.sas7bdat,,"Human bocavirus, by FTD Resp-33",,Sample,,,HBoV NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
211,hib_nppcr,_lab_rev_de.sas7bdat,,"Haemophilus influenzae type B, by FTD Resp-33",,Sample,,,HiB NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Bacteria
212,hinf_nppcr,_lab_rev_de.sas7bdat,,"Haemophilus influenzae, by FTD Resp-33",,Sample,,,H.inf NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Bacteria
213,hmpv_a_b_nppcr,_lab_rev_de.sas7bdat,,"Human metapneumonoviruses A/B, by FTD Resp-33",,Sample,,,HMPV A/B NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
214,flu_a_nppcr,_lab_rev_de.sas7bdat,,"Influenza A, by FTD Resp-33",,Sample,,,Flu A NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
215,flu_b_nppcr,_lab_rev_de.sas7bdat,,"Influenza B, by FTD Resp-33",,Sample,,,Flu B NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
216,legs_nppcr,_lab_rev_de.sas7bdat,,"Legionella, by FTD Resp-33",,Sample,,,Legio NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Bacteria
217,mcat_nppcr,_lab_rev_de.sas7bdat,,"Moraxella catarrhalis (Branhamella catarrhalis), by FTD Resp-33",,Sample,,,Moraxella Catarrhalis NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Bacteria
218,m_pneu_nppcr,_lab_rev_de.sas7bdat,,"Mycoplasma pneumoniae, by FTD Resp-33",,Sample,,,M.pneu NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Bacteria
219,para_1_nppcr,_lab_rev_de.sas7bdat,,"Parainfluenza A, by FTD Resp-33",,Sample,,,Para1 NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
220,para_2_nppcr,_lab_rev_de.sas7bdat,,"Parainfluenza B, by FTD Resp-33",,Sample,,,Para2 NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
221,para_3_nppcr,_lab_rev_de.sas7bdat,,"Parainfluenza C, by FTD Resp-33",,Sample,,,Para3 NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
222,para_4_nppcr,_lab_rev_de.sas7bdat,,"Parainfluenza D, by FTD Resp-33",,Sample,,,Para4 NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
223,pcp_nppcr,_lab_rev_de.sas7bdat,,"Pneumocystis jiroveci, by FTD Resp-33",,Sample,,,PCP NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Eukaryota
224,pneu_nppcr,_lab_rev_de.sas7bdat,,"Streptococcus pneumoniae, by FTD Resp-33",,Sample,,,S.pneu NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Bacteria
225,pv_ev_nppcr,_lab_rev_de.sas7bdat,,"Parechovirus/Enterovirus, by FTD Resp-33",,Sample,,,EV/PV NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
226,rhino_nppcr,_lab_rev_de.sas7bdat,,"Rhinovirus, by FTD Resp-33",,Sample,,,Rhino NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
227,rsv_nppcr,_lab_rev_de.sas7bdat,,"Human respiratory syncytial viruses A/B, by FTD Resp-33",,Sample,,,RSV A/B NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Virus
228,sasp_nppcr,_lab_rev_de.sas7bdat,,"Salmonella species, by FTD Resp-33",,Sample,,,Salmonella NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Bacteria
229,saur_nppcr,_lab_rev_de.sas7bdat,,"Staphylococcus aureus, by FTD Resp-33",,Sample,,,S.aur NP PCR positive,0 = No 1 = Yes,value,Nasopharyngeal/oropharyngeal microbiology test > Bacteria
230,adeno_ct_pfpcr,_lab_rev_de.sas7bdat,,"Adenovirus Ct value, by FTD Resp-33 result",,Sample,,,Adenovirus PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
231,hbov_ct_pfpcr,_lab_rev_de.sas7bdat,,"Human bocavirus Ct value, by FTD Resp-33 result",,Sample,,,HBoV PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
232,cmv_ct_pfpcr,_lab_rev_de.sas7bdat,,"Cytomegalovirus Ct value, by FTD Resp-33 result",,Sample,,,CMV PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
233,cor_229_ct_pfpcr,_lab_rev_de.sas7bdat,,"Coronoavirus 229 Ct value, by FTD Resp-33 result",,Sample,,,Cor229 PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
234,cor_43_ct_pfpcr,_lab_rev_de.sas7bdat,,"Coronoavirus 43 Ct value, by FTD Resp-33 result",,Sample,,,Cor43 PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
235,cor_63_ct_pfpcr,_lab_rev_de.sas7bdat,,"Coronoavirus 63 Ct value, by FTD Resp-33 result",,Sample,,,Cor63 PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
236,cor_hku_ct_pfpcr,_lab_rev_de.sas7bdat,,"Coronoavirus HKU Ct value, by FTD Resp-33 result",,Sample,,,CorHKU PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
237,pv_ev_ct_pfpcr,_lab_rev_de.sas7bdat,,"Parechovirus/Enterovirus Ct value, by FTD Resp-33 result",,Sample,,,EV/PV PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
238,flu_a_ct_pfpcr,_lab_rev_de.sas7bdat,,"Influenza A Ct value, by FTD Resp-33 result",,Sample,,,Flu A PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
239,flu_b_ct_pfpcr,_lab_rev_de.sas7bdat,,"Influenza B Ct value, by FTD Resp-33 result",,Sample,,,Flu B PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
240,hmpv_a_b_ct_pfpcr,_lab_rev_de.sas7bdat,,"Human metapneumonoviruses A/B Ct value, by FTD Resp-33 result",,Sample,,,HMPV A/B PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
241,m_pneu_ct_pfpcr,_lab_rev_de.sas7bdat,,"Mycoplasma pneumoniae Ct value, by FTD Resp-33 result",,Sample,,,M.pneu PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw bacteria data
242,para_1_ct_pfpcr,_lab_rev_de.sas7bdat,,"Parainfluenza A Ct value, by FTD Resp-33 result",,Sample,,,Para1 PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
243,para_2_ct_pfpcr,_lab_rev_de.sas7bdat,,"Parainfluenza B Ct value, by FTD Resp-33 result",,Sample,,,Para2 PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
244,para_3_ct_pfpcr,_lab_rev_de.sas7bdat,,"Parainfluenza C Ct value, by FTD Resp-33 result",,Sample,,,Para3 PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
245,para_4_ct_pfpcr,_lab_rev_de.sas7bdat,,"Parainfluenza D Ct value, by FTD Resp-33 result",,Sample,,,Para4 PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
246,rsv_ct_pfpcr,_lab_rev_de.sas7bdat,,"Human respiratory syncytial viruses A/B Ct value, by FTD Resp-33 result",,Sample,,,RSV A/B PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
247,rhino_ct_pfpcr,_lab_rev_de.sas7bdat,,"Rhinovirus Ct value, by FTD Resp-33 result",,Sample,,,Rhino PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
248,bope_ct_pfpcr,_lab_rev_de.sas7bdat,,"Bordetella pertussis Ct value, by FTD Resp-33 result",,Sample,,,Bordatella PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw bacteria data
249,c_pneu_ct_pfpcr,_lab_rev_de.sas7bdat,,"Chlamydophila pneumoniae Ct value, by FTD Resp-33 result",,Sample,,,C.pneu PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw bacteria data
250,flu_c_ct_pfpcr,_lab_rev_de.sas7bdat,,"Influenza C Ct value, by FTD Resp-33 result",,Sample,,,Flu C PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw virus data
251,hinf_ct_pfpcr,_lab_rev_de.sas7bdat,,"Haemophilus influenzae Ct value, by FTD Resp-33 result",,Sample,,,H.inf PF PCR Ct value,,variable,Pleural fluid microbiology test > Raw test result > Raw bacteria data
