ID	Name	EuPathDBLabel	Definition	EupathDefinition	Synonyms	URI
EUPATH_0000209	redraw of a symptom after clinical visit information		An information content entity that indicates whether a redraw of a symptom occurred after a clinical visit.			http://purl.obolibrary.org/obo/EUPATH_0000209
EUPATH_0000210	routine clinical visit for T-cell study		A routine clinical visit in which a blood specimen was collected for a T-cell study.			http://purl.obolibrary.org/obo/EUPATH_0000210
EUPATH_0000211	routine clinical visit with finger prick		A routine clinical visit in which a blood specimen was collected by finger prick and sent for lab testing (e.g., blood smear, hemoglobin level measurement).			http://purl.obolibrary.org/obo/EUPATH_0000211
EUPATH_0000212	routine clinical visit with venipuncture		A routine clinical visit in which a blood specimen was collected using venipuncture and sent for lab testing (e.g., blood smear, hemoglobin level measurement).			http://purl.obolibrary.org/obo/EUPATH_0000212
EUPATH_0000213	routine clinical visit without any routine assessment done		A routine clinical visit in which no routine assessment was done during the visit.			http://purl.obolibrary.org/obo/EUPATH_0000213
EUPATH_0000214	screened air brick		An air brick with a screen that can prevent some insects get in the dwelling.			http://purl.obolibrary.org/obo/EUPATH_0000214
EUPATH_0000215	severe anemia		An anemia with hemoglobin levels less than 5 gm/dL.			http://purl.obolibrary.org/obo/EUPATH_0000215
EUPATH_0000216	slept in an insecticide treated net last night information		An information content entity indicating whether a person slept in an insecticide treated net the previous night.			http://purl.obolibrary.org/obo/EUPATH_0000216
EUPATH_0000217	sum number of female Anopheles examined for sporozoites in a collection		A sum value for all female Anopheles examined for sporozoites in a given collection.			http://purl.obolibrary.org/obo/EUPATH_0000217
EUPATH_0000218	sum number of female Anopheles with Plasmodium sporozoites in a collection		A sum value for all female Anopheles with Plasmodium sporozoites in a given collection.			http://purl.obolibrary.org/obo/EUPATH_0000218
EUPATH_0000219	time of screening		A time measurement datum indicating when screening of a human study subject was perfomed.			http://purl.obolibrary.org/obo/EUPATH_0000219
EUPATH_0000220	uncovered pit latrine with slab		A pit latrine that is not sheltered by an outhouse but has a latrine slab.			http://purl.obolibrary.org/obo/EUPATH_0000220
EUPATH_0000221	uncovered pit latrine without slab		A pit latrine that is not sheltered by an outhouse and does not have a latrine slab.			http://purl.obolibrary.org/obo/EUPATH_0000221
EUPATH_0000222	unscreened air brick		An air brick without a screen to prevent insects from enetering the dwelling.			http://purl.obolibrary.org/obo/EUPATH_0000222
EUPATH_0000223	bottom household wealth index		A categorical household wealth index representing the bottom third of values for the numerical household wealth index.			http://purl.obolibrary.org/obo/EUPATH_0000223
EUPATH_0000224	middle household wealth index		A categorical household wealth index representing the middle third of values for the numerical household wealth index.			http://purl.obolibrary.org/obo/EUPATH_0000224
EUPATH_0000225	top household wealth index		A categorical household wealth index representing the top third of values for the numerical household wealth index.			http://purl.obolibrary.org/obo/EUPATH_0000225
EUPATH_0000226	no airbrick		A information content entity created to indicate the lack of air bricks in the dwelling.			http://purl.obolibrary.org/obo/EUPATH_0000226
EUPATH_0000227	record of eating in restaurants		A information content entity indicating that the household eats in restaurants.			http://purl.obolibrary.org/obo/EUPATH_0000227
EUPATH_0000228	record of no cooking at home		A information content entity indicating that the household does not cook in the dwelling.			http://purl.obolibrary.org/obo/EUPATH_0000228
EUPATH_0000229	record of no toilet facility		An information content entity indicates no toilet facility in the dwelling.			http://purl.obolibrary.org/obo/EUPATH_0000229
EUPATH_0000230	record of using neighbours' toilet		An information content entity indicating that a household uses a neighbours' toilet facility.			http://purl.obolibrary.org/obo/EUPATH_0000230
EUPATH_0000231	time of screening during initial enrollment		A time of screening occurring during the initial human subject enrollment period.			http://purl.obolibrary.org/obo/EUPATH_0000231
EUPATH_0000232	time of screenng after initial enrollment		A time of screening occuring after the initial enrollment period had ended and the study had begun.			http://purl.obolibrary.org/obo/EUPATH_0000232
EUPATH_0000233	unknown withdrawal reason					http://purl.obolibrary.org/obo/EUPATH_0000233
EUPATH_0000234	withdrew due to death					http://purl.obolibrary.org/obo/EUPATH_0000234
EUPATH_0000235	inability to comply with protocol					http://purl.obolibrary.org/obo/EUPATH_0000235
EUPATH_0000236	moved out of area					http://purl.obolibrary.org/obo/EUPATH_0000236
EUPATH_0000237	reached 11 years of age					http://purl.obolibrary.org/obo/EUPATH_0000237
EUPATH_0000238	unable to be located for over 120 days					http://purl.obolibrary.org/obo/EUPATH_0000238
EUPATH_0000239	withdrawal of all children under care					http://purl.obolibrary.org/obo/EUPATH_0000239
EUPATH_0000240	withdrawal of informed consent					http://purl.obolibrary.org/obo/EUPATH_0000240
EUPATH_0000241	unknown cause of death					http://purl.obolibrary.org/obo/EUPATH_0000241
EUPATH_0000242	complications of HIV					http://purl.obolibrary.org/obo/EUPATH_0000242
EUPATH_0000243	diarrheal illness					http://purl.obolibrary.org/obo/EUPATH_0000243
EUPATH_0000244	suicide					http://purl.obolibrary.org/obo/EUPATH_0000244
EUPATH_0000245	Bwindi Hospital					http://purl.obolibrary.org/obo/EUPATH_0000245
EUPATH_0000246	Jinja Hospital					http://purl.obolibrary.org/obo/EUPATH_0000246
EUPATH_0000247	Kauka Health Centre					http://purl.obolibrary.org/obo/EUPATH_0000247
EUPATH_0000248	Kihihi Health Centre IV					http://purl.obolibrary.org/obo/EUPATH_0000248
EUPATH_0000249	Nagongera Health Centre IV					http://purl.obolibrary.org/obo/EUPATH_0000249
EUPATH_0000250	Tororo District Hospital					http://purl.obolibrary.org/obo/EUPATH_0000250
EUPATH_0000251	record of unknown death location					http://purl.obolibrary.org/obo/EUPATH_0000251
EUPATH_0000252	Muscle aches		Pain perceived to originate in the muscle.			http://purl.obolibrary.org/obo/EUPATH_0000252
EUPATH_0000253	solar light source		A light source that light is produced from solar energy.			http://purl.obolibrary.org/obo/EUPATH_0000253
EUPATH_0000254	drinking water from open public well					http://purl.obolibrary.org/obo/EUPATH_0000254
EUPATH_0000255	drinking water from open well in yard					http://purl.obolibrary.org/obo/EUPATH_0000255
EUPATH_0000256	drinking water from pipe into dwelling					http://purl.obolibrary.org/obo/EUPATH_0000256
EUPATH_0000257	drinking water from pipe into yard					http://purl.obolibrary.org/obo/EUPATH_0000257
EUPATH_0000258	drinking water from protected public well					http://purl.obolibrary.org/obo/EUPATH_0000258
EUPATH_0000259	drinking water from freshwater spring					http://purl.obolibrary.org/obo/EUPATH_0000259
EUPATH_0000260	drinking water from protected well in yard					http://purl.obolibrary.org/obo/EUPATH_0000260
EUPATH_0000261	drinking water from unprotected freshwater spring					http://purl.obolibrary.org/obo/EUPATH_0000261
EUPATH_0000262	drinking water from water truck					http://purl.obolibrary.org/obo/EUPATH_0000262
EUPATH_0000275	ATCC number		A centrally registered identifier symbol assigned by the American Type Culture Collection (ATCC).		ATCC #	http://purl.obolibrary.org/obo/EUPATH_0000275
EUPATH_0000276	parasite clearance half life		half life datum (t 1/2) for cleaning parasite		clearance half life	http://purl.obolibrary.org/obo/EUPATH_0000276
EUPATH_0000277	parasite clearance rate				clearance rate	http://purl.obolibrary.org/obo/EUPATH_0000277
EUPATH_0000278	parasite clearance time				clearance time	http://purl.obolibrary.org/obo/EUPATH_0000278
EUPATH_0000279	symptomatic episode					http://purl.obolibrary.org/obo/EUPATH_0000279
EUPATH_0000280	chloroquine resistant					http://purl.obolibrary.org/obo/EUPATH_0000280
EUPATH_0000281	pyrimethamine and chloroquine resistant					http://purl.obolibrary.org/obo/EUPATH_0000281
EUPATH_0000282	pyrimethamine, mefloquine and chloroquine resistant					http://purl.obolibrary.org/obo/EUPATH_0000282
EUPATH_0000283	pyrimethamine resistant, chloroquine sensitive					http://purl.obolibrary.org/obo/EUPATH_0000283
EUPATH_0000284	record of unknown information					http://purl.obolibrary.org/obo/EUPATH_0000284
EUPATH_0000285	pyrimethamine,chloroquine, and mefloquine resistant					http://purl.obolibrary.org/obo/EUPATH_0000285
EUPATH_0000286	sodium antimony gluconate resistant				not responsive to SAG therapy	http://purl.obolibrary.org/obo/EUPATH_0000286
EUPATH_0000287	sodium antimony gluconate sensitive				Sensitive to SAG	http://purl.obolibrary.org/obo/EUPATH_0000287
