colOrder,IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notes,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
41,http://purl.obolibrary.org/obo/EUPATH_0064481,Windows in rooms,household_survey_f_arm_reshaped::window_hsc,,household_survey_f_arm_reshaped,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,,variable,,,,,RIMDAMAL,,,,,,,,,
42,http://purl.obolibrary.org/obo/EUPATH_0064481,Windows in rooms,household_survey_f_arm_2020_reshaped::window_hsc_v2,,household_survey_f_arm_2020_reshaped,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,,variable,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0000003,Roof material,,,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0000009,Wall material,,,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,,,category,,,,,RIMDAMAL,,,,,,,,,
18,http://purl.obolibrary.org/obo/EUPATH_0064514,Consent for mass drug admistration,enrollment__base_d_arm_reshaped::eligible_mda,,enrollment__base_d_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,,,variable,,,,,RIMDAMAL,,,,,,,,,
18,http://purl.obolibrary.org/obo/EUPATH_0064514,Consent for mass drug admistration,enrollment_year1_year2_arm_2020_reshaped::eligible_mda,,enrollment_year1_year2_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,,,variable,,,,,RIMDAMAL,,,,,,,,,
43,http://purl.obolibrary.org/obo/EUPATH_0064514,Consent for mass drug admistration,enrollment_year1_year2_arm_2020_reshaped::eligible_mda_v2,,enrollment_year1_year2_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,,,variable,,,,,RIMDAMAL,,,,,,,,,
24,http://purl.obolibrary.org/obo/EUPATH_0025129,Previously enrolled in study,enrollment_year1_year2_arm_2020_reshaped::previous_part,,enrollment_year1_year2_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Was this participant registered last year?,,variable,,,,,RIMDAMAL,,,,,,,,,
55,http://purl.obolibrary.org/obo/EUPATH_0000359,Occupation,household_survey_f_arm_reshaped::occupation_hsc,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,What is the occupation of this person?,,variable,,,,,RIMDAMAL,,,,,,,,,
57,http://purl.obolibrary.org/obo/EUPATH_0000359,Occupation,household_survey_f_arm_2020_reshaped::occupation_hsc_v2,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,What is the occupation of this person?,,variable,,,,,RIMDAMAL,,,,,,,,,
12,http://purl.obolibrary.org/obo/EUPATH_0064549,Birifor,household_survey_f_arm_reshaped::ethnicity_hsc___9,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
68,http://purl.obolibrary.org/obo/EUPATH_0064549,Birifor,household_survey_f_arm_reshaped::ethnicity_hsc_v2___9,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
12,http://purl.obolibrary.org/obo/EUPATH_0064549,Birifor,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___9,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
70,http://purl.obolibrary.org/obo/EUPATH_0064549,Birifor,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___9,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
4,http://purl.obolibrary.org/obo/EUPATH_0064551,Bobo,household_survey_f_arm_reshaped::ethnicity_hsc___1,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
60,http://purl.obolibrary.org/obo/EUPATH_0064551,Bobo,household_survey_f_arm_reshaped::ethnicity_hsc_v2___1,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
4,http://purl.obolibrary.org/obo/EUPATH_0064551,Bobo,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___1,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
62,http://purl.obolibrary.org/obo/EUPATH_0064551,Bobo,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___1,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
14,http://purl.obolibrary.org/obo/EUPATH_0064552,Bwaba,household_survey_f_arm_reshaped::ethnicity_hsc___11,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
70,http://purl.obolibrary.org/obo/EUPATH_0064552,Bwaba,household_survey_f_arm_reshaped::ethnicity_hsc_v2___11,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
14,http://purl.obolibrary.org/obo/EUPATH_0064552,Bwaba,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___11,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
72,http://purl.obolibrary.org/obo/EUPATH_0064552,Bwaba,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___11,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
9,http://purl.obolibrary.org/obo/EUPATH_0064553,Dafins,household_survey_f_arm_reshaped::ethnicity_hsc___6,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
65,http://purl.obolibrary.org/obo/EUPATH_0064553,Dafins,household_survey_f_arm_reshaped::ethnicity_hsc_v2___6,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
9,http://purl.obolibrary.org/obo/EUPATH_0064553,Dafins,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___6,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
67,http://purl.obolibrary.org/obo/EUPATH_0064553,Dafins,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___6,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
10,http://purl.obolibrary.org/obo/EUPATH_0064554,Dagaris,household_survey_f_arm_reshaped::ethnicity_hsc___7,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
66,http://purl.obolibrary.org/obo/EUPATH_0064554,Dagaris,household_survey_f_arm_reshaped::ethnicity_hsc_v2___7,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
10,http://purl.obolibrary.org/obo/EUPATH_0064554,Dagaris,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___7,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
68,http://purl.obolibrary.org/obo/EUPATH_0064554,Dagaris,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___7,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
5,http://purl.obolibrary.org/obo/EUPATH_0064555,Dioula,household_survey_f_arm_reshaped::ethnicity_hsc___2,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
61,http://purl.obolibrary.org/obo/EUPATH_0064555,Dioula,household_survey_f_arm_reshaped::ethnicity_hsc_v2___2,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
5,http://purl.obolibrary.org/obo/EUPATH_0064555,Dioula,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___2,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
63,http://purl.obolibrary.org/obo/EUPATH_0064555,Dioula,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___2,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
13,http://purl.obolibrary.org/obo/EUPATH_0064556,Djan,household_survey_f_arm_reshaped::ethnicity_hsc___10,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
69,http://purl.obolibrary.org/obo/EUPATH_0064556,Djan,household_survey_f_arm_reshaped::ethnicity_hsc_v2___10,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
13,http://purl.obolibrary.org/obo/EUPATH_0064556,Djan,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___10,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
71,http://purl.obolibrary.org/obo/EUPATH_0064556,Djan,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___10,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
11,http://purl.obolibrary.org/obo/EUPATH_0064557,Lobire,household_survey_f_arm_reshaped::ethnicity_hsc___8,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
67,http://purl.obolibrary.org/obo/EUPATH_0064557,Lobire,household_survey_f_arm_reshaped::ethnicity_hsc_v2___8,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
11,http://purl.obolibrary.org/obo/EUPATH_0064557,Lobire,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___8,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
69,http://purl.obolibrary.org/obo/EUPATH_0064557,Lobire,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___8,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
16,http://purl.obolibrary.org/obo/EUPATH_0064558,Mixed,household_survey_f_arm_reshaped::ethnicity_hsc___13,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
72,http://purl.obolibrary.org/obo/EUPATH_0064558,Mixed,household_survey_f_arm_reshaped::ethnicity_hsc_v2___13,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
16,http://purl.obolibrary.org/obo/EUPATH_0064558,Mixed,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___13,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
74,http://purl.obolibrary.org/obo/EUPATH_0064558,Mixed,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___13,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
6,http://purl.obolibrary.org/obo/EUPATH_0064559,Mossi,household_survey_f_arm_reshaped::ethnicity_hsc___3,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
62,http://purl.obolibrary.org/obo/EUPATH_0064559,Mossi,household_survey_f_arm_reshaped::ethnicity_hsc_v2___3,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
6,http://purl.obolibrary.org/obo/EUPATH_0064559,Mossi,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___3,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
64,http://purl.obolibrary.org/obo/EUPATH_0064559,Mossi,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___3,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
15,http://purl.obolibrary.org/obo/EUPATH_0064560,Other,household_survey_f_arm_reshaped::ethnicity_hsc___12,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
71,http://purl.obolibrary.org/obo/EUPATH_0064560,Other,household_survey_f_arm_reshaped::ethnicity_hsc_v2___12,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
15,http://purl.obolibrary.org/obo/EUPATH_0064560,Other,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___12,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
73,http://purl.obolibrary.org/obo/EUPATH_0064560,Other,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___12,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
7,http://purl.obolibrary.org/obo/EUPATH_0064561,Peulh,household_survey_f_arm_reshaped::ethnicity_hsc___4,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
63,http://purl.obolibrary.org/obo/EUPATH_0064561,Peulh,household_survey_f_arm_reshaped::ethnicity_hsc_v2___4,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
7,http://purl.obolibrary.org/obo/EUPATH_0064561,Peulh,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___4,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
65,http://purl.obolibrary.org/obo/EUPATH_0064561,Peulh,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___4,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
8,http://purl.obolibrary.org/obo/EUPATH_0064562,Samos,household_survey_f_arm_reshaped::ethnicity_hsc___5,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
64,http://purl.obolibrary.org/obo/EUPATH_0064562,Samos,household_survey_f_arm_reshaped::ethnicity_hsc_v2___5,,household_survey_f_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
8,http://purl.obolibrary.org/obo/EUPATH_0064562,Samos,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_499aae___5,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
66,http://purl.obolibrary.org/obo/EUPATH_0064562,Samos,household_survey_f_arm_2020_reshaped::ethnicity_hsc_v2_v2___5,,household_survey_f_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064515,Ethnicity of household members,,,value,,yes,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,,,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0033307,Eukaryota in blood,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0047007,Contraception before current pregnancy,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,category,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000678,Feeding,,,category,,,,,RIMDAMAL,,,,,,,,,
6,http://purl.obolibrary.org/obo/ENVO_01000773,Village,crosssectional_sam_arm_reshaped::cross_sec_ento,,crosssectional_sam_arm_reshaped,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,"Does the participant live in one of these villages? If yes, please click on the village",,variable,,,,,RIMDAMAL,,,,,,,,,
7,http://purl.obolibrary.org/obo/ENVO_01000773,Village,crosssectional_sam_arm_2020_reshaped::cross_sec_ento_v2,,crosssectional_sam_arm_2020_reshaped,,Household,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,"Does the participant live in one of these villages? If yes, please click on the village",,variable,,,,,RIMDAMAL,,,,,,,,,
