sid,label,parent_entity,parent_label,project,new_label
EUPATH_0010425,Moderate/severe diarrhea eligibility,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,gates_gems,
EUPATH_0010425,Moderate/severe diarrhea eligibility,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,gates_gems1a,
EUPATH_0010438,Target window,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,gates_maled,
EUPATH_0010471,Diarrheal episode status,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010472,Diarrheal episode #,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010473,First day of diarrheal episode,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010474,Day in diarrheal episode,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010475,Day of diarrheal episode (ex LM induced),http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010476,"Total diarrheal days, ex 1st day",http://purl.obolibrary.org/obo/EUPATH_0020004,Aggregated illness data,gates_maled,
EUPATH_0010477,Total diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0020004,Aggregated illness data,gates_maled,
EUPATH_0010478,Cumulative diarrheal episode count,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010480,Cumulative days with diarrhea,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010482,Days since last diarrheal episode,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010483,Days between diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010484,Initial date illness surveillance,http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,gates_maled,
EUPATH_0010485,Final date illness surveillance,http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,gates_maled,
EUPATH_0010486,Days with vomiting at episode,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,gates_maled,
EUPATH_0010487,Blood in stool at episode,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,gates_maled,
EUPATH_0010488,Decreased appetite at episode,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,gates_maled,
EUPATH_0010489,Days with decreased appetite at episode,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,gates_maled,
EUPATH_0010490,Max loose stools,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010491,Max dehydration level at episode,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,gates_maled,
EUPATH_0010492,"Fever at episode, max temp (C)",http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,gates_maled,
EUPATH_0010493,"Fever at episode, maternal report",http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by maternal report,gates_maled,
EUPATH_0010494,"Fever at episode, temperature >37.5C",http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,gates_maled,
EUPATH_0010495,Diarrhea duration level,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010496,Max loose stools level,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010497,"Days with vomiting at episode, level",http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,gates_maled,
EUPATH_0010498,"Max dehydration level at episode, corrected",http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,gates_maled,
EUPATH_0010499,Fever at episode,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,gates_maled,
EUPATH_0010500,Diarrheal episode combined Vesikari Clark severity,http://purl.obolibrary.org/obo/EUPATH_0011750,Diarrheal episode severity,gates_maled,
EUPATH_0010501,Diarrheal data present,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010502,Total days of follow-up,http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,gates_maled,
EUPATH_0010503,Total diarrheal surveillance days,http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,gates_maled,
EUPATH_0010505,Max surveillance age,http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,gates_maled,
EUPATH_0010506,Day in ALRI episode,http://purl.obolibrary.org/obo/EUPATH_0011756,ALRI episodes,gates_maled,
EUPATH_0010507,ALRI episode status,http://purl.obolibrary.org/obo/EUPATH_0011756,ALRI episodes,gates_maled,
EUPATH_0010508,ALRI episode #,http://purl.obolibrary.org/obo/EUPATH_0011756,ALRI episodes,gates_maled,
EUPATH_0010509,First day of ALRI episode,http://purl.obolibrary.org/obo/EUPATH_0011756,ALRI episodes,gates_maled,
EUPATH_0010510,"Day in ALRI episode, corrected",http://purl.obolibrary.org/obo/EUPATH_0011756,ALRI episodes,gates_maled,
EUPATH_0010511,Cumulative days with ALRI,http://purl.obolibrary.org/obo/EUPATH_0011756,ALRI episodes,gates_maled,
EUPATH_0010512,Total ALRI days,http://purl.obolibrary.org/obo/EUPATH_0020004,Aggregated illness data,gates_maled,
EUPATH_0010513,"Total fever days, maternal report",http://purl.obolibrary.org/obo/EUPATH_0020004,Aggregated illness data,gates_maled,
EUPATH_0010514,Cumulative days in ALRI episode,http://purl.obolibrary.org/obo/EUPATH_0011756,ALRI episodes,gates_maled,
EUPATH_0010515,Total ALRI episodes (14 day separation),http://purl.obolibrary.org/obo/EUPATH_0020004,Aggregated illness data,gates_maled,
EUPATH_0010516,Cumulative ALRI episode count,http://purl.obolibrary.org/obo/EUPATH_0011756,ALRI episodes,gates_maled,
EUPATH_0010517,Total ALRI episodes,http://purl.obolibrary.org/obo/EUPATH_0020004,Aggregated illness data,gates_maled,
EUPATH_0010518,Day of ALRI episode,http://purl.obolibrary.org/obo/EUPATH_0011756,ALRI episodes,gates_maled,
EUPATH_0010519,"Diarrhea, ALRI, fever, or vomiting present",http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,gates_maled,
EUPATH_0010520,Diarrheal diagnosis by medical professional,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,gates_maled,
EUPATH_0010521,ALRI diagnosis by medical professional,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,gates_maled,
EUPATH_0010522,Malaria diagnosis by medical professional,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,gates_maled,
EUPATH_0010524,Moderate to severe diarrhea by GEMS criteria,http://purl.obolibrary.org/obo/EUPATH_0011750,Diarrheal episode severity,gates_maled,
EUPATH_0010525,"Any illness, maternal report",http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by maternal report,gates_maled,
EUPATH_0010526,"Activity level, maternal report",http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by maternal report,gates_maled,
EUPATH_0010527,"Appetite, maternal report",http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by maternal report,gates_maled,
EUPATH_0010528,"Vomiting, maternal report",http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by maternal report,gates_maled,
EUPATH_0010529,"Ear pain or pulling, maternal report",http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by maternal report,gates_maled,
EUPATH_0010530,"Antibiotics, maternal report",http://purl.obolibrary.org/obo/EUPATH_0011880,Antibiotic administration,gates_maled,
EUPATH_0010532,"Diarrhea, maternal report",http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by maternal report,gates_maled,
EUPATH_0010533,Loose stools in day,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010534,"Blood in stool, maternal report",http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by maternal report,gates_maled,
EUPATH_0010536,ORT administered,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,gates_maled,
EUPATH_0010537,Sample collected at diarrheal episode,http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,gates_maled,
EUPATH_0010538,"Cough, maternal report",http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by maternal report,gates_maled,
EUPATH_0010539,"Shortness of breath, maternal report",http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by maternal report,gates_maled,
EUPATH_0010540,"Indrawing, fieldworker assessment",http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,gates_maled,
EUPATH_0010543,"ALRI, fieldworker assessment",http://purl.obolibrary.org/obo/EUPATH_0011756,ALRI episodes,gates_maled,
EUPATH_0010544,"Fever, maternal report",http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by maternal report,gates_maled,
EUPATH_0010546,"Referral, fieldworker assessment",http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,gates_maled,
EUPATH_0010548,Monthly archive only sample,http://purl.obolibrary.org/obo/EUPATH_0011803,Monthly stool samples,gates_maled,
EUPATH_0010550,Analyzable diarrheal stool,http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,gates_maled,
EUPATH_0010552,LTF within 14 days of stool collection,http://purl.obolibrary.org/obo/EUPATH_0010039,Stool sample collection process,gates_maled,
EUPATH_0010553,LTF within 28 days of stool collection,http://purl.obolibrary.org/obo/EUPATH_0010039,Stool sample collection process,gates_maled,
EUPATH_0010554,LTF within 7 days of stool collection,http://purl.obolibrary.org/obo/EUPATH_0010039,Stool sample collection process,gates_maled,
EUPATH_0010555,Analyzable monthly stool,http://purl.obolibrary.org/obo/EUPATH_0011803,Monthly stool samples,gates_maled,
EUPATH_0010556,Non continuation form completed,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,gates_maled,
EUPATH_0010557,Diarrheal stool classified by illness surveillance,http://purl.obolibrary.org/obo/EUPATH_0011769,Diarrheal stool samples,gates_maled,
EUPATH_0010558,Quantity not sufficient,http://purl.obolibrary.org/obo/EUPATH_0011877,Stool sample,gates_maled,
EUPATH_0010559,Stool collected 1 day after surveillance ended,http://purl.obolibrary.org/obo/EUPATH_0010039,Stool sample collection process,gates_maled,
EUPATH_0010560,Positive rotavirus ELISA within 28 day of vaccination,http://purl.obolibrary.org/obo/EUPATH_0011844,Raw virus data,gates_maled,
EUPATH_0010561,Time zero stool sample,http://purl.obolibrary.org/obo/EUPATH_0010039,Stool sample collection process,gates_maled,
EUPATH_0010562,Norovirus cohort participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,gates_maled,
EUPATH_0010564,Cary Blair media used,http://purl.obolibrary.org/obo/EUPATH_0011761,Bacteriology,gates_maled,
EUPATH_0010565,Bacteriology performed,http://purl.obolibrary.org/obo/EUPATH_0011761,Bacteriology,gates_maled,
EUPATH_0010566,Bacteriology completed,http://purl.obolibrary.org/obo/EUPATH_0011761,Bacteriology,gates_maled,
EUPATH_0010567,Completely tested diarrheal stool,http://purl.obolibrary.org/obo/EUPATH_0011765,Complete testing of diarrheal stool samples,gates_maled,
EUPATH_0010568,Completely tested diarrheal stool (ex microscopy),http://purl.obolibrary.org/obo/EUPATH_0011765,Complete testing of diarrheal stool samples,gates_maled,
EUPATH_0010569,Completely tested diarrheal stool (ex microscopy and NRV RT-PCR),http://purl.obolibrary.org/obo/EUPATH_0011765,Complete testing of diarrheal stool samples,gates_maled,
EUPATH_0010570,Completely tested diarrheal stool (ex NRV RT-PCR),http://purl.obolibrary.org/obo/EUPATH_0011765,Complete testing of diarrheal stool samples,gates_maled,
EUPATH_0010571,Completely tested monthly stool,http://purl.obolibrary.org/obo/EUPATH_0011852,Complete testing of monthly stool samples,gates_maled,
EUPATH_0010572,Completely tested monthly stool (ex archived stools),http://purl.obolibrary.org/obo/EUPATH_0011852,Complete testing of monthly stool samples,gates_maled,
EUPATH_0010573,Completely tested monthly stool (ex time zero stools),http://purl.obolibrary.org/obo/EUPATH_0011852,Complete testing of monthly stool samples,gates_maled,
EUPATH_0010574,"Completely tested monthly stool (ex archived, time zero stools)",http://purl.obolibrary.org/obo/EUPATH_0011852,Complete testing of monthly stool samples,gates_maled,
EUPATH_0010575,Completely tested monthly stool (ex microscopy),http://purl.obolibrary.org/obo/EUPATH_0011852,Complete testing of monthly stool samples,gates_maled,
EUPATH_0010576,"Completely tested monthly stool (ex archived, time zero stools, ex microscopy)",http://purl.obolibrary.org/obo/EUPATH_0011852,Complete testing of monthly stool samples,gates_maled,
EUPATH_0010577,Escherichia coli PCR performed,http://purl.obolibrary.org/obo/EUPATH_0011770,Escherichia coli tests,gates_maled,
EUPATH_0010578,Escherichia coli testing completed,http://purl.obolibrary.org/obo/EUPATH_0011770,Escherichia coli tests,gates_maled,
EUPATH_0010579,Adenovirus ELISA performed,http://purl.obolibrary.org/obo/EUPATH_0011785,Fecal viral tests,gates_maled,
EUPATH_0010580,Astrovirus ELISA performed,http://purl.obolibrary.org/obo/EUPATH_0011785,Fecal viral tests,gates_maled,
EUPATH_0010581,Rotavirus ELISA performed,http://purl.obolibrary.org/obo/EUPATH_0011785,Fecal viral tests,gates_maled,
EUPATH_0010582,Fecal viral testing completed,http://purl.obolibrary.org/obo/EUPATH_0011785,Fecal viral tests,gates_maled,
EUPATH_0010583,Modified acid stain microscopy performed,http://purl.obolibrary.org/obo/EUPATH_0011802,Microscopy,gates_maled,
EUPATH_0010584,Microscopy testing completed,http://purl.obolibrary.org/obo/EUPATH_0011802,Microscopy,gates_maled,
EUPATH_0010585,Wet prep microscopy performed,http://purl.obolibrary.org/obo/EUPATH_0011802,Microscopy,gates_maled,
EUPATH_0010586,Wet prep microscopy type,http://purl.obolibrary.org/obo/EUPATH_0011802,Microscopy,gates_maled,
EUPATH_0010587,Stool sample test count,http://purl.obolibrary.org/obo/EUPATH_0011800,Microbiology tests performed,gates_maled,
EUPATH_0010588,Norovirus RT-PCR performed,http://purl.obolibrary.org/obo/EUPATH_0011785,Fecal viral tests,gates_maled,
EUPATH_0010589,Norovirus testing completed,http://purl.obolibrary.org/obo/EUPATH_0011785,Fecal viral tests,gates_maled,
EUPATH_0010590,Cryptosporidium ELISA performed,http://purl.obolibrary.org/obo/EUPATH_0011812,Protozoa ELISA tests,gates_maled,
EUPATH_0010591,Entamoeba histolytica ELISA performed,http://purl.obolibrary.org/obo/EUPATH_0011812,Protozoa ELISA tests,gates_maled,
EUPATH_0010592,Giardia ELISA performed,http://purl.obolibrary.org/obo/EUPATH_0011812,Protozoa ELISA tests,gates_maled,
EUPATH_0010593,Protozoa ELISA testing completed,http://purl.obolibrary.org/obo/EUPATH_0011812,Protozoa ELISA tests,gates_maled,
EUPATH_0010595,"EAEC aatA and aaiC pos, by PCR",http://purl.obolibrary.org/obo/NCBITaxon_562,Escherichia coli,gates_maled,
EUPATH_0010595,"EAEC aatA and aaiC positive, by PCR",http://purl.obolibrary.org/obo/NCBITaxon_562,E. coli,gates_gems,
EUPATH_0010595,"EAEC aatA and aaiC positive, by PCR",http://purl.obolibrary.org/obo/NCBITaxon_562,E. coli,gates_gems1a,
EUPATH_0010596,Cumulative aaiC and aatA pos stool count,http://purl.obolibrary.org/obo/EUPATH_0011831,Virulence factor genes aatA and aaiC aggregate data,gates_maled,
EUPATH_0010597,Cumulative aaiC and aatA pos 1st diarrheal stool count,http://purl.obolibrary.org/obo/EUPATH_0011831,Virulence factor genes aatA and aaiC aggregate data,gates_maled,
EUPATH_0010598,Cumulative aaiC and aatA pos 1st monthly stool count,http://purl.obolibrary.org/obo/EUPATH_0011831,Virulence factor genes aatA and aaiC aggregate data,gates_maled,
EUPATH_0010599,"Adenovirus, by ELISA",http://purl.obolibrary.org/obo/NCBITaxon_10508,Adenovirus,gates_maled,
EUPATH_0010600,Cumulative sum Adenovirus pos stools,http://purl.obolibrary.org/obo/EUPATH_0011837,Adenovirus aggregate data,gates_maled,
EUPATH_0010601,Cumulative sum Adenovirus pos 1st diarrheal stools,http://purl.obolibrary.org/obo/EUPATH_0011837,Adenovirus aggregate data,gates_maled,
EUPATH_0010602,Cumulative sum Adenovirus pos 1st monthly stools,http://purl.obolibrary.org/obo/EUPATH_0011837,Adenovirus aggregate data,gates_maled,
EUPATH_0010603,"Aeromonas, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_642,Aeromonas,gates_gems,
EUPATH_0010603,"Aeromonas, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_642,Aeromonas,gates_gems1a,
EUPATH_0010603,"Aeromonas, by bacteriology",http://purl.obolibrary.org/obo/NCBITaxon_642,Aeromonas,gates_maled,
EUPATH_0010604,Cumulative sum Aeromonas pos stools,http://purl.obolibrary.org/obo/EUPATH_0011754,Aeromonas aggregate data,gates_maled,
EUPATH_0010605,Cumulative sum Aeromonas pos 1st diarrheal stools,http://purl.obolibrary.org/obo/EUPATH_0011754,Aeromonas aggregate data,gates_maled,
EUPATH_0010606,Cumulative sum Aeromonas pos 1st monthly stools,http://purl.obolibrary.org/obo/EUPATH_0011754,Aeromonas aggregate data,gates_maled,
EUPATH_0010607,"Ascaris lumbricoides, by microscopy",http://purl.obolibrary.org/obo/NCBITaxon_6252,Ascaris lumbricoides,gates_maled,
EUPATH_0010608,Cumulative sum Ascaris lumbricoides pos stools,http://purl.obolibrary.org/obo/EUPATH_0011758,Ascaris lumbricoides aggregate data,gates_maled,
