sid,label,multifilter,parent_entity,parent_label,project
NCBITaxon_662,Vibrio,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems1a
NCBITaxon_662,Vibrio,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_maled
NCBITaxon_666,Vibrio cholerae,,http://purl.obolibrary.org/obo/NCBITaxon_662,Vibrio,gates_gems
NCBITaxon_666,Vibrio cholerae,value,http://purl.obolibrary.org/obo/NCBITaxon_662,Vibrio,gates_gems1a
NCBITaxon_670,Vibrio parahaemolyticus,,http://purl.obolibrary.org/obo/NCBITaxon_662,Vibrio,gates_gems
NCBITaxon_670,Vibrio parahaemolyticus,value,http://purl.obolibrary.org/obo/NCBITaxon_662,Vibrio,gates_gems1a
NCBITaxon_703,Plesiomonas shigelloides,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_maled
NCBITaxon_71585,Balantidium coli,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_817,Bacteroides fragilis,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems1a
NCBITaxon_95341,Sapovirus,,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_gems
NCBITaxon_95341,Sapovirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_gems1a
NCBITaxon_984898,Shigella flexneri serotype 4A,,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
NCBITaxon_984898,Shigella flexneri serotype 4A,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
NCIT_C123491,Iodamoeba butschlii,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
OBI_0000655,Blood sample,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,gates_maled
OBI_0000655,Blood sample,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,icemr_amazoniaPeru_long
OBI_0000655,Blood sample,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,icemr_southAsia
OBI_0000655,Blood sample,yes,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,icemr_indian
SNOMEDCT_371632003,Coma,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
SNOMEDCT_40541001,Acute pulmonary edema,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
SYMP_0000007,Spontaneous bleeding,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
SYMP_0000064,Joint pains,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_prism
SYMP_0000099,Aches or pains,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
SYMP_0000124,Seizures,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_prism
SYMP_0000523,Anorexia,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_amazoniaPeru_long
SYMP_0000523,Anorexia,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
SYMP_0000523,Anorexia,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_prism
SYMP_0000610,Dizziness,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_amazoniaPeru_long
SYMP_0000610,Dizziness,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
SYMP_0000614,Cough,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_amazoniaPeru_long
SYMP_0000614,Cough,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
SYMP_0000614,Cough,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_prism
SYMP_0019174,Chills,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_amazoniaPeru_long
SYMP_0019174,Chills,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
SYMP_0019177,Fatigue,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
SYMP_0019177,Fatigue,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_prism
