IRI,label,dataSet,mergeKey,is_temporal,hidden
http://purl.obolibrary.org/obo/EUPATH_0015222,Cotrimoxazole,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015227,Erythromycin,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015228,Azithromycin,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015262,Chlorine observed,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015265,Other method observed,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015267,Aquatabs,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015268,AquaGuard,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015269,WaterGuard,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015270,Watermaker,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015271,PuR,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015272,Brand unknown,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015274,Other brand,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015276,Non-piped water source without tap,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015278,Basin,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015279,Soap,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015280,Ash,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015284,"EAEC aaiC-pos aatA-neg, by PCR",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015285,"EPEC bfpA-pos eae-neg, by PCR",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015286,"EPEC eae-pos bfpA-neg, by PCR",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015288,"Adenovirus 40/41, by ELISA",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015289,"Adenovirus non-40/41, by ELISA",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015296,"Sapovirus, by RT-PCR",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015298,"EHEC eae-pos and stx-pos, by PCR",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015299,"Campylobacter (non-jejuni or coli), by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015300,"Campylobacter (non-speciated), by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015302,"Shigella flexneri serotype 5B, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015303,"Shigella flexneri serotype 6, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015309,"Vibrio cholerae non-O1/O139, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015312,"Vibrio (other species), by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015316,"Campylobacter jejuni, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015320,"Shigella boydii, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015322,"Vibrio parahaemolyticus, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015325,"Shigella flexneri serotype 4C, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015329,"Astrovirus, by RT-PCR",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015443,"Shigella flexneri serotype 1A, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015444,"Shigella flexneri serotype 1B, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015445,"Shigella flexneri serotype 2A, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015446,"Shigella flexneri serotype 2B, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015447,"Shigella flexneri serotype 3A, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015448,"Shigella flexneri serotype 3B, by bacteriology",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015723,"Other medicine, 3",GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/HP_0000490,Sunken eye,GEMS1 Case Control | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0010120,"Age, matched case",GEMS1 Case Control | GEMS1A Case Control,,yes,
http://purl.obolibrary.org/obo/EUPATH_0010216,Time stool passed,GEMS1 Case Control | GEMS1A Case Control,,yes,
http://purl.obolibrary.org/obo/EUPATH_0010219,First antibiotic administration date,GEMS1 Case Control | GEMS1A Case Control,,yes,
http://purl.obolibrary.org/obo/EUPATH_0010220,Time of 1st antibiotic administration,GEMS1 Case Control | GEMS1A Case Control,,yes,
http://purl.obolibrary.org/obo/EUPATH_0010222,Rectal swab date,GEMS1 Case Control | GEMS1A Case Control,,yes,
http://purl.obolibrary.org/obo/EUPATH_0010223,Rectal swab time,GEMS1 Case Control | GEMS1A Case Control,,yes,
http://purl.obolibrary.org/obo/EUPATH_0010224,Date stool or rectal swab placed in transport media,GEMS1 Case Control | GEMS1A Case Control,,yes,
http://purl.obolibrary.org/obo/EUPATH_0010225,Time stool or rectal swab placed in transport media,GEMS1 Case Control | GEMS1A Case Control,,yes,
http://purl.obolibrary.org/obo/EUPATH_0010319,Rehydration date,GEMS1 Case Control | GEMS1A Case Control,,yes,
http://purl.obolibrary.org/obo/EUPATH_0010406,"Birth date, matched case",GEMS1 Case Control | GEMS1A Case Control,,yes,
http://purl.obolibrary.org/obo/EUPATH_0010108,Drinking water treatment,GEMS1 Case Control | GEMS1A Case Control | ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0015251,Health facility for other,GEMS1 Case Control | GEMS1A Case Control | GAMIN RCT,,,
http://purl.obolibrary.org/obo/EUPATH_0010243,"Pharmacy, total expenses amount",GEMS1 Case Control | GEMS1A Case Control | GEMS1 HUAS/HUAS Lite Survey,,,
http://purl.obolibrary.org/obo/EUPATH_0010254,"First choice hospital or health center, transport expenses amount",GEMS1 Case Control | GEMS1A Case Control | GEMS1 HUAS/HUAS Lite Survey,,,
http://purl.obolibrary.org/obo/EUPATH_0010256,"Second choice hospital or health center, transport expenses amount",GEMS1 Case Control | GEMS1A Case Control | GEMS1 HUAS/HUAS Lite Survey,,,
http://purl.obolibrary.org/obo/EUPATH_0010258,"Third choice hospital or health center, transport expenses amount",GEMS1 Case Control | GEMS1A Case Control | GEMS1 HUAS/HUAS Lite Survey,,,
http://purl.obolibrary.org/obo/EUPATH_0015101,Using savings,GEMS1 Case Control | GEMS1A Case Control | GEMS1 HUAS/HUAS Lite Survey,,,
http://purl.obolibrary.org/obo/EUPATH_0010123,Interviewee's relationship to participant,GEMS1 Case Control | GEMS1A Case Control | GEMS1 HUAS/HUAS Lite Survey | Malawi ICEMR Case-Control | VIDA HUCS Kenya | VIDA Case Control | Southeast Asia ICEMR Surveillance | VIDA HUCS Gambia Mali,,,
http://purl.obolibrary.org/obo/EUPATH_0010659,"EAEC aaiC-pos, by PCR result",GEMS1 Case Control | GEMS1A Case Control | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0011000,"Cryptosporidium, by ELISA",GEMS1 Case Control | GEMS1A Case Control | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0011984,Shigella in stool,GEMS1 Case Control | GEMS1A Case Control | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0011048,Breastfeeding status,GEMS1 Case Control | GEMS1A Case Control | MAL-ED 0-60m Cohort | GAMIN RCT,,,
http://purl.obolibrary.org/obo/EUPATH_0011982,Rotavirus in stool,GEMS1 Case Control | GEMS1A Case Control | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0010240,Maximum loose stools at episode count,GEMS1 Case Control | GEMS1A Case Control | MAL-ED 0-60m Cohort | Southern Africa ICEMR Cross-sectional | GEMS1 HUAS/HUAS Lite Survey | VIDA Case Control | VIDA HUCS Gambia Mali | VIDA HUCS Kenya | PROVIDE Randomized Controlled Trial | GEMS1A HUAS Lite Survey,,,
http://purl.obolibrary.org/obo/EUPATH_0015131,Dysentery,GEMS1 Case Control | GEMS1A Case Control | PERCH Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015135,Malaria,GEMS1 Case Control | GEMS1A Case Control | PERCH Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0010217,Stool consistency,GEMS1 Case Control | GEMS1A Case Control | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0010985,Raw test result for stool,GEMS1 Case Control | GEMS1A Case Control | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0010002,Matched case,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0010088,Median MUAC,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0010095,Axillary temperature,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0010416,Dysentery,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0010417,Hospitalized with diarrhea or dysentery,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015034,Covered well in dwelling or yard,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015036,Covered public well,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015038,Protected spring,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015132,Pneumonia or lower respiratory infection,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015144,Chloramphenicol,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015145,Erythromycin,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015147,Other macrolides,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015150,Ampicillin,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015151,Nalidixic acid,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015154,Other antibiotic,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015156,Homemade fluid,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015163,Cotrimoxazole,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015170,Penicillin,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015176,Other antibiotic,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015177,Zinc,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015178,Homemade fluid,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015180,Other medicine,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015189,Cotrimoxazole,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015193,Erythromycin,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015194,Azithromycin,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015206,Other medicine,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015239,Dysentery,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0000725,Participant ID for matched case,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,,yes
http://purl.obolibrary.org/obo/EUPATH_0010368,Age at eligibility form completion,GEMS1 Case Control | GEMS1A Case Control | VIDA Case Control,,yes,
http://purl.obolibrary.org/obo/EUPATH_0015096,Unlicensed practitioner,GEMS1 Case Control | GEMS1A HUAS Lite Survey | GEMS1A Case Control | VIDA HUCS Kenya | GEMS1 HUAS/HUAS Lite Survey | VIDA HUCS Gambia Mali,,,
http://purl.obolibrary.org/obo/EUPATH_0015389,"EAEC, by TAC result",GEMS1 Case Control | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0015390,Microbiome analysis performed,GEMS1 Case Control | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0015397,"Atypical EPEC, by TAC result",GEMS1 Case Control | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0015398,"STEC, by TAC result",GEMS1 Case Control | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0010695,"Entamoeba histolytica, by ELISA",GEMS1 Case Control | MAL-ED 0-60m Cohort | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0010805,"Shigella, by bacteriology",GEMS1 Case Control | MAL-ED 0-60m Cohort | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0010817,"STEC stx1-pos or stx2-pos, by PCR",GEMS1 Case Control | MAL-ED 0-60m Cohort | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0011003,"Giardia, by ELISA",GEMS1 Case Control | MAL-ED 0-60m Cohort | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0015330,"Adenovirus, by TAC result",GEMS1 Case Control | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0015346,"EAEC aaiC, by TAC result",GEMS1 Case Control | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0015348,"EAEC aatA, by TAC result",GEMS1 Case Control | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0015361,"Helicobacter pylori, by TAC result",GEMS1 Case Control | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0015373,"Rotavirus genotype G8, by TAC result",GEMS1 Case Control | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0015377,"Rotavirus genotype P4, by TAC result",GEMS1 Case Control | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0015382,"Sapovirus, by TAC result",GEMS1 Case Control | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0015384,"STEC stx1, by TAC result",GEMS1 Case Control | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0015388,"Vibrio cholerae, by TAC result",GEMS1 Case Control | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0015367,"Rotavirus genotype G10, by TAC result",GEMS1 Case Control | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0015376,"Rotavirus genotype P11, by TAC result",GEMS1 Case Control | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0000700,Drinking water treatment method,GEMS1 Case Control | PROVIDE Randomized Controlled Trial | ELICIT | Amazonia ICEMR Brazil Cohort | GEMS1A Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0011845,Raw eukaryota data for stool,GEMS1 Case Control | PROVIDE Randomized Controlled Trial | GEMS1A Case Control | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0011959,Virus in stool,GEMS1 Case Control | PROVIDE Randomized Controlled Trial | GEMS1A Case Control | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0015331,"Adenovirus 40/41, by TAC result",GEMS1 Case Control | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0015334,"Ascaris, by TAC result",GEMS1 Case Control | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0015335,"Astrovirus, by TAC result",GEMS1 Case Control | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0015343,"Cryptosporidium hominis, by TAC result",GEMS1 Case Control | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0015351,"Entamoeba histolytica, by TAC result",GEMS1 Case Control | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0015353,"EPEC bfpA, by TAC result",GEMS1 Case Control | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0015355,"ETEC LT-pos, by TAC result",GEMS1 Case Control | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0015357,"ETEC STp, by TAC result",GEMS1 Case Control | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort,,,
