IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
http://purl.obolibrary.org/obo/EUPATH_0035067,"Length- or height-for-age z-score, using median stature",7,anthro_dh::laz,anthro_dh,"Length- or height-for-age z-score for the target child participant, using median stature. Values greater than 6 or less than -6 were flagged and set to missing.  Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Length/height-for-age Z-score,-5.68 to 5.18,variable
http://purl.obolibrary.org/obo/EUPATH_0000689,Length-for-age z-score,3,zscores_all::zlen,zscores_all,"Length-for-age z-score. Anthropometry was assessed on a monthly basis up to and including 36m of age, and subsequently every 3 months up to and including 60m of age.",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Length-for-age Z-score. calculated,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0010085,"MUAC (cm), 2nd",21,f4b_rehyd_muac2 | f5_muac2 | f4b_find_muac2 | f4b_out_muac2 | f7_muac2 | f4b_muac2 | F4B_MUAC2 | F4B_REHYD_MUAC_2 | F4B_FIND_MUAC_2 | F5_MUAC2 | F7_MUAC2 | F4B_OUT_MUAC_2,vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,MUAC 2nd | Second MUAC (cm) | 2nd: | Physical findings: 1c. MUAC 2nd | Outcome when Leaving. MUAC 2nd | Outcome if addl Rehyd Need. MUAC 2nd | 4 hrs after. MUAC 2nd,numeric | Num,variable | derived
http://purl.obolibrary.org/obo/EUPATH_0010086,"MUAC (cm), 3rd",22,f4b_find_muac3 | f5_muac3 | f4b_muac3 | f7_muac3 | f4b_rehyd_muac3 | f4b_out_muac3 | F4B_REHYD_MUAC_3 | F7_MUAC3 | F4B_FIND_MUAC_3 | F4B_MUAC3 | F5_MUAC3 | F4B_OUT_MUAC_3,vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Third MUAC (cm) | MUAC 3rd | 3rd: | 4 hrs after. MUAC 3rd | Outcome when Leaving. MUAC 3rd | Physical findings: 1c. MUAC 3rd | Outcome if addl Rehyd Need. MUAC 3rd,numeric | Num,variable | derived
http://purl.obolibrary.org/obo/EUPATH_0000710,MUAC-for-age z-score,10 | 15,_zac | _zac_30d | base_muaz | base_muaz_comb | end_muaz | F7_MUAC_AGEZ | F4B_REHYD_MUAC_AGEZ | F4B_FIND_MUAC_AGEZ | F5_MUAC_AGEZ | F4B_MUAC_AGEZ | F4B_OUT_MUAC_AGEZ | F4B_LAST_MUAC_AGEZ,_clin_rev_de | vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,Calculated using WHO child growth standards. Data from 30-day follow-up only available for cases.,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,"Arm circumference z-score (WHO), 30 day FU | Arm circumference z-score (WHO) | WHO growth standards mid-upper arm circumference-for-age z-score at follow-up | WHO growth standards mid-upper arm circumference-for-age z-score at enrollment | Outcome if addl Rehyd Need: Arm circumference-for-age z score | Last MUAC for Age Z-Score | Outcome when Leaving: Arm circumference-for-age z score | 4 hrs after: Arm circumference-for-age z score | Physical findings: Arm circumference-for-age z score",numeric | Num,variable | derived
http://purl.obolibrary.org/obo/EUPATH_0033210,MUAC-for-age z-score categorization,11,_acanthro | _acanthro_30d,_clin_rev_de,Calculated using WHO child growth standards. Data from 30-day follow-up only available for cases.,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,"Arm circumference for age (WHO) | Arm circumference for age (WHO), 30 day FU",1=Outlier low (z-score <-5 SDs); 2=Severe (>=-5 SDs and <-3 SDs); 3=Moderate (>=-3 SDs and <-2 SDs); 4=Normal (>=-2 SDs and <=+5 SDs); 5=Outlier high (>+5 SDs);,variable
http://purl.obolibrary.org/obo/EUPATH_0010090,"MUAC-for-age z-score, using median MUAC",16,F4B_LAST_MED_MUAC_AGEZ | F4B_OUT_MED_MUAC_AGEZ | F4B_MED_MUAC_AGEZ | F7_MED_MUAC_AGEZ | F5_MED_MUAC_AGEZ | F4B_FIND_MED_MUAC_AGEZ | F4B_REHYD_MED_MUAC_AGEZ,gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Last median MUAC for Age Z-Score | Physical findings: Arm circumference-for-age z score (median ac) | Outcome if addl Rehyd Need: Median Arm circumference-for-age z score | Outcome when Leaving: Median Arm circumference-for-age z score | 4 hrs after: Median Arm circumference-for-age z score,Num,variable
http://purl.obolibrary.org/obo/EUPATH_0031200,Malnutrition severity,,base_malnut_comb | base_malnut,vida_enrl_040119.csv,,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,,,derived
http://purl.obolibrary.org/obo/EUPATH_0010087,Mean MUAC (cm),6,F7_MUAC | F4B_LAST_MUAC | F4B_REHYD_MUAC | F4B_MUAC | F4B_OUT_MUAC | F4B_FIND_MUAC | F5_MUAC,gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Outcome when Leaving: Calculated mean MUAC | 4 hrs after: Calculated mean MUAC | Outcome if addl Rehyd Need: Calculated mean MUAC | Physical findings: Calculated mean MUAC | Last MUAC,Num,variable
http://purl.obolibrary.org/obo/EUPATH_0010078,Mean height (cm),2,F5_HEIGHT | F4B_HEIGHT | F7_HEIGHT,gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Physical findings: Calculated mean height,Num,variable
http://purl.obolibrary.org/obo/EUPATH_0010088,Median MUAC (cm),7,F4B_FIND_MUAC_MEDIAN | F4B_MUAC_MEDIAN | F7_MUAC_MEDIAN | F4B_OUT_MUAC_MEDIAN | F4B_LAST_MUAC_MEDIAN | F5_MUAC_MEDIAN | F4B_REHYD_MUAC_MEDIAN,gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Outcome if addl Rehyd Needr: Calculated median MUAC | Outcome when Leaving Calculated median MUAC | LAST median MUAC | Physical findings: Calculated median MUAC | 4hrs after: Calculated median MUAC,Num,variable
http://purl.obolibrary.org/obo/EUPATH_0035083,Median head circumference (cm),25,anthro_dh::headcir,anthro_dh,"Median head circumference of the target child participant, in cm. Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,"* Child head circumference (median), cm",34.95 to 69.15,variable
http://purl.obolibrary.org/obo/EUPATH_0010079,Median height (cm),3,base_ht | end_ht | F4B_HEIGHT_MEDIAN | F7_HEIGHT_MEDIAN | F5_HEIGHT_MEDIAN,vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Height of the child at follow-up (taken as median over three measurements) | Height of the child at enrollment (taken as median over three measurements) | Physical findings: Calculated median height,numeric | Num,variable | derived
http://purl.obolibrary.org/obo/EUPATH_0035077,Median stature (cm),17,anthro_dh::length,anthro_dh,"Median stature of the target child participant, in cm. Stature was measured as either recumbent length or height while standing.  Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,"* Child length (median), cm",42.15 to 99.65,variable
http://purl.obolibrary.org/obo/EUPATH_0035080,Median weight (kg),21,anthro_dh::weight,anthro_dh,"Median weight of the target child participant, in kg. Target child participant weight was either assessed directly or by measuring the weight of the mother plus the target child and subtracting out the mother's weight. Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,"* Child weight (median), kg",3.275 to 19,variable
http://purl.obolibrary.org/obo/EUPATH_0011918,Recumbent length (cm),13,zscores_all::length,zscores_all,"Length in cm. Anthropometry was assessed on a monthly basis up to and including 36m of age, and subsequently every 3 months up to and including 60m of age.",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Length in cm. CAF/MOA/MOB,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0000719,Recumbent length or height used for stature,11,zscores_all::lh,zscores_all,"Indicates whether length or height was used for 'Stature.' Anthropometry was assessed on a monthly basis up to and including 36m of age, and subsequently every 3 months up to and including 60m of age.",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,"Indicates whether length or height was measured for Stature variable (Length=0, Height=1). calculated",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0035061,Severely stunted,1,anthro_dh::lazminus3,anthro_dh,"Whether the target child participant was severely stunted, defined as having a length- or height-for-age z-score of less than -3. Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Severely Stunted (LAZ<-3),0 to 1,variable
http://purl.obolibrary.org/obo/EUPATH_0035065,Severely underweight,5,anthro_dh::wazminus3,anthro_dh,"Whether the target child participant was severely underweight, defined as having a weight-for-age z-score of less than -3. Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Severely Underweight (WAZ<-3),0 to 1,variable
http://purl.obolibrary.org/obo/EUPATH_0035063,Severely wasted,3,anthro_dh::whzminus3,anthro_dh,"Whether the target child participant was severely wasted, defined as having a weight-for-length or -height z-score of less than -3. Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Severely Wasted (WHZ<-3),0 to 1,variable
http://purl.obolibrary.org/obo/EUPATH_0011893,Stature (cm),12 | 18,zscores_all::stature | anthro_dh::c414,zscores_all | anthro_dh,"Length in cm. When length is not available, height in cm. Anthropometry was assessed on a monthly basis up to and including 36m of age, and subsequently every 3 months up to and including 60m of age. | Measurement #1 of the stature of the target child participant, in cm. Stature was measured as either recumbent length or height while standing. Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,"Length from MOA, MOB, MOC; When length is not available on MOC, height is used here. Height from AVF.. CAF/MOA/MOB/MOC/AVF | Child length meas 1",>10 unique values | 42.1 to 999.9,variable
http://purl.obolibrary.org/obo/EUPATH_0035078,"Stature (cm), 2nd",19,anthro_dh::c415,anthro_dh,"Measurement #2 of the stature of the target child participant, in cm. Stature was measured as either recumbent length or height while standing. Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Child length meas 2,42.2 to 999.9,variable
http://purl.obolibrary.org/obo/EUPATH_0035079,"Stature (cm), 3rd",20,anthro_dh::c416,anthro_dh,"Measurement #3 of the stature of the target child participant, in cm. Stature was measured as either recumbent length or height while standing. A 3rd measurement was only taken if the difference between measures 1 & 2 was greater than or equal to 0.5 cm. Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Child length meas 3,0 to 999.9,variable
http://purl.obolibrary.org/obo/EUPATH_0035062,Stunted,2,anthro_dh::lazminus2,anthro_dh,"Whether the target child participant was stunted, defined as having a length- or height-for-age z-score of less than -2. Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Stunted (LAZ<-2),0 to 1,variable
http://purl.obolibrary.org/obo/EUPATH_0035066,Underweight,6,anthro_dh::wazminus2,anthro_dh,"Whether the target child participant was underweight, defined as having a weight-for-age z-score of less than -2. Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Underweight (WAZ<-2),0 to 1,variable
http://purl.obolibrary.org/obo/EUPATH_0035064,Wasted,4,anthro_dh::whzminus2,anthro_dh,"Whether the target child participant was wasted, defined as having a weight-for-length or -height z-score of less than -2. Anthropometry of target children was assessed 1 year after intervention initiation (midline, when target children were 8-15m of age) and 2 years after intervention initiation (endline, when target children were 21-27m of age).",Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,Wasted (WHZ<-2),0 to 1,variable
http://purl.obolibrary.org/obo/EUPATH_0031287,Weighed at birth,,f5_bwt_avail,vida_enrl_040119.csv,,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,,,variable
http://purl.obolibrary.org/obo/EUPATH_0031288,Weighed within a month of birth,,f5_wt_after,vida_enrl_040119.csv,,Observation,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,,,variable
