IRI,label,parentIRI,parentLabel,replaces,dataSet
http://purl.obolibrary.org/obo/EUPATH_0056521,Complete form of repeating tool,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0054569,Complete form of section i,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054675,Complete form of section ii,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0055151,Complete form of section iv,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0056522,Complete form of socio demographic details,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0053503,Complete survey,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0051277,Contact information provided,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,PPFP Choices KenyaPP
http://purl.obolibrary.org/obo/EUPATH_0047268,Continue asking about antenatal care,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GANC
http://purl.obolibrary.org/obo/EUPATH_0010119,Control eligibility check date,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GEMS1 Case Control | GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0053502,County code,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_retrospective_survey | jilinde_costing_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0050008,Cumulative person-time,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,mordor
http://purl.obolibrary.org/obo/EUPATH_0054057,Data access group,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_retrospective_survey
http://purl.obolibrary.org/obo/EUPATH_0061006,Data collected on all morbidities,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,BetterBirth
http://purl.obolibrary.org/obo/EUPATH_0047253,Data extraction complete,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GANC
http://purl.obolibrary.org/obo/EUPATH_0061002,Data from SBR only,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,BetterBirth
http://purl.obolibrary.org/obo/EUPATH_0047165,Data source,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GANC | BetterBirth
http://purl.obolibrary.org/obo/EUPATH_0055150,Data verification,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Demand_creation_evaluation_questionnaire | Jilinde_awareness_survey
http://purl.obolibrary.org/obo/EUPATH_0054037,Data verification form complete,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0056523,Date of completion,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_pe_chv_cohort | Jilinde_healthcareprovider_cohort
http://purl.obolibrary.org/obo/EUPATH_0054038,Demographics form complete,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0031205,Documentation available,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,VIDA Case Control
http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GAMIN RCT | BetterBirth | GEMS1 Case Control | PRISM2 ICEMR Cohort | Malawi ICEMR Case-Control | avenir_rct | PERCH Case Control | Demand_creation_evaluation_questionnaire | GEMS1A Case Control | VIDA Case Control | Namibia_RACD_rfMDA_RAVC | SIP | PPFP Choices KenyaPP
http://purl.obolibrary.org/obo/EUPATH_0015426,Eligibility form date,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0031010,Eligible for VIDA Plus,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,VIDA Case Control
http://purl.obolibrary.org/obo/EUPATH_0031011,Eligible for VIDA study,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,VIDA Case Control
http://purl.obolibrary.org/obo/EUPATH_0044101,Eligible for clinical survey,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,LLINE UP Cluster Randomized Trial | LLINEUP2
http://purl.obolibrary.org/obo/EUPATH_0015413,Eligible for enrollment in LSD study,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0015414,Eligible for enrollment in MSD study,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0031009,Eligible for saliva collection,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,VIDA Case Control
http://purl.obolibrary.org/obo/EUPATH_0015404,Enrolled in GEMS1A as an LSD Case at registration,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0015405,Enrolled in GEMS1A as an MSD Case at registration,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0021267,Enrolled in previous study,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,India ICEMR Behavior Cross-sectional
http://purl.obolibrary.org/obo/EUPATH_0000151,Enrollment date,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,PROVIDE Randomized Controlled Trial | Southeast Asia ICEMR Surveillance | SHINE | GEMS1 Case Control | PERCH Case Control | ELICIT | VIDA Case Control | Malawi ICEMR Case-Control | Amazonia ICEMR Brazil Cohort | PRISM2 ICEMR Cohort | NIH Crypto | PRISM2 ICEMR Border Cohort | Jilinde_prospective_cohort | PRISM ICEMR Cohort | PROMOTE BC3 Cohort | GEMS1A Case Control | Guatemala_cohort | Kalifabougou | South Asia ICEMR Surveillance
http://purl.obolibrary.org/obo/EUPATH_0036074,Enrollment location,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,NIH Crypto | PROVIDE Randomized Controlled Trial
http://purl.obolibrary.org/obo/EUPATH_0010369,Enrollment month,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GEMS1A Case Control | GEMS1 Case Control
http://purl.obolibrary.org/obo/EUPATH_0022166,Enrollment study period,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Amazonia ICEMR Brazil Cohort
http://purl.obolibrary.org/obo/EUPATH_0023002,Enrollment time,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,South Asia ICEMR Surveillance
http://purl.obolibrary.org/obo/EUPATH_0037001,Enrollment week,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,WASH Benefits Kenya Cluster Randomized Trial
http://purl.obolibrary.org/obo/EUPATH_0010370,Enrollment year,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GEMS1 Case Control | Guatemala_cohort | WASH Benefits Kenya Cluster Randomized Trial | GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0047032,Ever attended group meeting,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GANC
http://purl.obolibrary.org/obo/EUPATH_0054039,Facility information form complete,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0053050,Facility name,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,jilinde_costing_survey | Jilinde_prospective_cohort | Jilinde_pe_chv_cohort | Jilinde_healthcareprovider_cohort | Jilinde_retrospective_survey | Namibia_RACD_rfMDA_RAVC
http://purl.obolibrary.org/obo/EUPATH_0042075,Father's consent for unborn child,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,PROMOTE BC3 Cohort
http://purl.obolibrary.org/obo/EUPATH_0010485,Final illness surveillance date,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0054041,Follow-up PrEP perception form complete,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054040,Follow-up information form complete,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054036,Follow-up interview form complete,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0054163,Follow-up survey location,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0049425,Follow-up time,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,ELICIT
http://purl.obolibrary.org/obo/EUPATH_0047397,GANC meeting attended,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GANC
http://purl.obolibrary.org/obo/EUPATH_0047398,GANC meeting year,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GANC
http://purl.obolibrary.org/obo/EUPATH_0042082,Gestational age at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,PROMOTE BC3 Cohort | NIH Crypto
http://purl.obolibrary.org/obo/EUPATH_0030129,Grade in school at enrollment,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,SCORE Zanzibar
http://purl.obolibrary.org/obo/EUPATH_0054042,HIV risk and vulnerability perception form complete,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0047033,HMHB data extraction form completed,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GANC
http://purl.obolibrary.org/obo/EUPATH_0047434,HMHB meetings attended count,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GANC
http://purl.obolibrary.org/obo/EUPATH_0053057,Has GR code,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Namibia_RACD_rfMDA_RAVC
http://purl.obolibrary.org/obo/EUPATH_0053058,Has visit date,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Namibia_RACD_rfMDA_RAVC
http://purl.obolibrary.org/obo/EUPATH_0025024,Household directions collected,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Malawi ICEMR Case-Control
http://purl.obolibrary.org/obo/EUPATH_0025025,Household had another child enrolled in study in past year,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Malawi ICEMR Case-Control
http://purl.obolibrary.org/obo/EUPATH_0010556,Incomplete follow-up,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0015432,Index case enrolled as MSD or LSD,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0010484,Initial illness surveillance date,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0053067,Intervention date,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Namibia_RACD_rfMDA_RAVC
http://purl.obolibrary.org/obo/EUPATH_0053068,Intervention type,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Namibia_RACD_rfMDA_RAVC
http://purl.obolibrary.org/obo/EUPATH_0053069,Intervention with spraying,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Namibia_RACD_rfMDA_RAVC
http://purl.obolibrary.org/obo/EUPATH_0053070,Interview language,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Namibia_RACD_rfMDA_RAVC | Jilinde_awareness_survey | Demand_creation_evaluation_questionnaire
http://purl.obolibrary.org/obo/EUPATH_0047432,Interview location,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GANC
http://purl.obolibrary.org/obo/EUPATH_0051500,Interviewer stated correct month and year,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,PPFP Choices KenyaPP
http://purl.obolibrary.org/obo/EUPATH_0053072,Investigators,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Namibia_RACD_rfMDA_RAVC
http://purl.obolibrary.org/obo/EUPATH_0053073,Invited to participate in community level malaria intervention,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Namibia_RACD_rfMDA_RAVC
http://purl.obolibrary.org/obo/EUPATH_0010055,Lab form status,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GEMS1 Case Control | GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0051532,Last contact visit type,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,PPFP Choices KenyaPP
http://purl.obolibrary.org/obo/EUPATH_0000152,Last date observed,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,PRISM2 ICEMR Border Cohort | PRISM2 ICEMR Cohort | SHINE | PRISM ICEMR Cohort | MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0047034,Lost to follow up,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,PPFP Choices KenyaPP | GANC
http://purl.obolibrary.org/obo/EUPATH_0053099,Malaria intervention in community,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Namibia_RACD_rfMDA_RAVC
http://purl.obolibrary.org/obo/EUPATH_0063113,Managing authority,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,jilinde_costing_survey
http://purl.obolibrary.org/obo/EUPATH_0031016,Memory aid completed,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,VIDA Case Control
http://purl.obolibrary.org/obo/EUPATH_0031007,Memory aid completion date,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,VIDA Case Control
http://purl.obolibrary.org/obo/EUPATH_0047059,Mother and child booklet available,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GANC
http://purl.obolibrary.org/obo/EUPATH_0049402,Nicotinamide arm,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,ELICIT
http://purl.obolibrary.org/obo/EUPATH_0010562,Norovirus cohort participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0000138,Observation period,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,PRISM2 ICEMR Border Cohort | ELICIT
http://purl.obolibrary.org/obo/EUPATH_0050607,Other document was used to validate DOB,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,avenir_rct
http://purl.obolibrary.org/obo/EUPATH_0054164,Other follow-up survey location specified,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0051676,Other meetings with health care providers number,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,PPFP Choices KenyaPP
http://purl.obolibrary.org/obo/EUPATH_0050582,Other reason child should not be treated,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,avenir_rct
http://purl.obolibrary.org/obo/EUPATH_0054233,Other reason for not participating in follow-up period specified,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Jilinde_prospective_cohort
http://purl.obolibrary.org/obo/EUPATH_0041149,Other reason for withdrawal,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Kalifabougou
http://purl.obolibrary.org/obo/EUPATH_0051701,Other reason off the study,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,PPFP Choices KenyaPP
http://purl.obolibrary.org/obo/EUPATH_0047429,Outcome of tracing,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,PPFP Choices KenyaPP | GANC
http://purl.obolibrary.org/obo/EUPATH_0053130,Outside study area,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Namibia_RACD_rfMDA_RAVC
http://purl.obolibrary.org/obo/EUPATH_0047427,PNC attempts made,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GANC
http://purl.obolibrary.org/obo/EUPATH_0049828,PNC survey complete,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GANC
http://purl.obolibrary.org/obo/EUPATH_0061003,Part of baseline outcomes,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,BetterBirth
http://purl.obolibrary.org/obo/EUPATH_0010373,Participant ID at 1st enrollment,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,GEMS1 Case Control
