colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
238,danger_signs___8,groupanc_kenyanigeria_combined_final,,,,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Vaginal bleeding),0 = Unchecked | 1 = Checked,,,,NA,danger_signs___8,groupanc_kenyanigeria_combined_final::danger_signs___8,int,1,NA,NA,0 to 1,2,once,0.832612872,NA
239,danger_signs___9,groupanc_kenyanigeria_combined_final,,,,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Leaking of fluids),0 = Unchecked | 1 = Checked,,,,NA,danger_signs___9,groupanc_kenyanigeria_combined_final::danger_signs___9,int,0,NA,NA,0 to 1,2,once,0.832612872,NA
240,danger_signs___10,groupanc_kenyanigeria_combined_final,,,,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Change in color or smell of vaginal discharge),0 = Unchecked | 1 = Checked,,,,NA,danger_signs___10,groupanc_kenyanigeria_combined_final::danger_signs___10,int,0,NA,NA,0 to 1,2,once,0.832612872,NA
241,danger_signs___11,groupanc_kenyanigeria_combined_final,,,,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Painful urination),0 = Unchecked | 1 = Checked,,,,NA,danger_signs___11,groupanc_kenyanigeria_combined_final::danger_signs___11,int,0,NA,NA,0 to 1,2,once,0.832612872,NA
242,danger_signs___12,groupanc_kenyanigeria_combined_final,,,,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Signs of labour before its time for the baby to come (preterm labour): bloody show  cramping/painful tightening of belly/contractions,0 = Unchecked | 1 = Checked,,,,NA,danger_signs___12,groupanc_kenyanigeria_combined_final::danger_signs___12,int,0,NA,NA,0 to 1,2,once,0.832612872,NA
243,danger_signs___13,groupanc_kenyanigeria_combined_final,,,,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Reduced or no fetal movement),0 = Unchecked | 1 = Checked,,,,NA,danger_signs___13,groupanc_kenyanigeria_combined_final::danger_signs___13,int,1,NA,NA,0 to 1,2,once,0.832612872,NA
244,danger_signs___14,groupanc_kenyanigeria_combined_final,,,,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Other),0 = Unchecked | 1 = Checked,,,,NA,danger_signs___14,groupanc_kenyanigeria_combined_final::danger_signs___14,int,0,NA,NA,0 to 1,2,once,0.832612872,NA
245,danger_signs___15,groupanc_kenyanigeria_combined_final,,,,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Dont know),0 = Unchecked | 1 = Checked,,,,NA,danger_signs___15,groupanc_kenyanigeria_combined_final::danger_signs___15,int,0,NA,NA,0 to 1,2,once,0.832612872,NA
246,asked_if_had_pain,groupanc_kenyanigeria_combined_final,,,,a. Pain,1 = Yes | 2 = No | 3 = Not sure,,,,NA,asked_if_had_pain,groupanc_kenyanigeria_combined_final::asked_if_had_pain,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
247,asked_if_had_fever,groupanc_kenyanigeria_combined_final,,,,b. Fever,1 = Yes | 2 = No | 3 = Not sure,,,,NA,asked_if_had_fever,groupanc_kenyanigeria_combined_final::asked_if_had_fever,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
248,asked_if_had_bleeding,groupanc_kenyanigeria_combined_final,,,,c. Bleeding,1 = Yes | 2 = No | 3 = Not sure,,,,NA,asked_if_had_bleeding,groupanc_kenyanigeria_combined_final::asked_if_had_bleeding,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
249,asked_if_had_leakage,groupanc_kenyanigeria_combined_final,,,,d. leakage of fluids,1 = Yes | 2 = No | 3 = Not sure,,,,NA,asked_if_had_leakage,groupanc_kenyanigeria_combined_final::asked_if_had_leakage,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
250,no_fetal_movement,groupanc_kenyanigeria_combined_final,,,,e. Reduced or no fetal movement,1 = Yes | 2 = No | 3 = Not sure,,,,NA,no_fetal_movement,groupanc_kenyanigeria_combined_final::no_fetal_movement,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
251,have_high_blood_pressure,groupanc_kenyanigeria_combined_final,,,,8. Have you ever been told you had high blood pressure?,1 = Yes | 2 = No | 3 = Not sure,,,,NA,have_high_blood_pressure,groupanc_kenyanigeria_combined_final::have_high_blood_pressure,int,2,NA,NA,1 to 3,3,once,0.852145373,NA
252,have_high_bp_before_preg,groupanc_kenyanigeria_combined_final,,,,9. Did you have high blood pressure before pregnancy?,1 = Yes | 2 = No | 3 = Not sure,,,,NA,have_high_bp_before_preg,groupanc_kenyanigeria_combined_final::have_high_bp_before_preg,int,2,NA,NA,1 to 3,3,once,0.984069805,NA
253,attend_anc_dueto_hbp,groupanc_kenyanigeria_combined_final,,,,10. Did you attend additional ANC visits because of it?,1 = Yes | 2 = No | 3 = Not sure,,,,NA,attend_anc_dueto_hbp,groupanc_kenyanigeria_combined_final::attend_anc_dueto_hbp,int,1,NA,NA,1 to 3,3,once,0.984069805,NA
254,take_hbp_medication,groupanc_kenyanigeria_combined_final,,,,11. Did you take any medication for it?,1 = Yes | 2 = No | 3 = Not sure,,,,NA,take_hbp_medication,groupanc_kenyanigeria_combined_final::take_hbp_medication,int,1,NA,NA,1 to 3,3,once,0.984069805,NA
255,receive_care_dueto_hbp,groupanc_kenyanigeria_combined_final,,,,12. Did you receive any other special care related to your blood pressure?,1 = Yes | 2 = No,,,,NA,receive_care_dueto_hbp,groupanc_kenyanigeria_combined_final::receive_care_dueto_hbp,int,1,NA,NA,1 to 2,2,once,0.984069805,NA
256,have_severe_headache,groupanc_kenyanigeria_combined_final,,,,13. During your pregnancy did you ever have a severe headache or vision changes?,1 = Yes | 2 = No,,,,NA,have_severe_headache,groupanc_kenyanigeria_combined_final::have_severe_headache,int,2,NA,NA,1 to 2,2,once,0.852145373,NA
257,sought_help_headache,groupanc_kenyanigeria_combined_final,,,,14. Did you seek help?,1 = Yes | 2 = No,,,,NA,sought_help_headache,groupanc_kenyanigeria_combined_final::sought_help_headache,int,1,NA,NA,1 to 2,2,once,0.945004803,NA
258,where_sought_help_headache,groupanc_kenyanigeria_combined_final,,,,15. Where/from who did you first seek help?,1 = Dispensary/health center/clinic [N-primary] | 2 = Hospital [N-secondary/tertiary] | 3 = Chemist/Pharmacy | 4 = Community health worker/volunteer | 5 = Non CHW TBA [if TBA & CHW  categorize as CHW] | 6 = Friend/family/neighbor | 7 = Traditional healer/faith healer | 8 = Other,,,,NA,where_sought_help_headache,groupanc_kenyanigeria_combined_final::where_sought_help_headache,int,1,NA,NA,1 to 8,7,once,0.953490234,NA
259,had_vaginal_bleeding,groupanc_kenyanigeria_combined_final,,,,16. During your pregnancy did you ever have any vaginal bleeding or leakage of fluids?,1 = Yes | 2 = No,,,,NA,had_vaginal_bleeding,groupanc_kenyanigeria_combined_final::had_vaginal_bleeding,int,2,NA,NA,1 to 2,2,once,0.852225424,NA
260,bleeding_sought_help,groupanc_kenyanigeria_combined_final,,,,17. Did you seek help?,1 = Yes | 2 = No,,,,NA,bleeding_sought_help,groupanc_kenyanigeria_combined_final::bleeding_sought_help,int,1,NA,NA,1 to 2,2,once,0.987271854,NA
261,where_sought_help_bleeding,groupanc_kenyanigeria_combined_final,,,,18. Where/from who did you first seek help?,1 = Dispensary/health center/clinic [N-primary] | 2 = Hospital [N-secondary/tertiary] | 3 = Chemist/Pharmacy | 4 = Community health worker/volunteer | 5 = Non CHW TBA [if TBA & CHW  categorize as CHW] | 6 = Friend/family/neighbor | 7 = Traditional healer/faith healer | 8 = Other,,,,NA,where_sought_help_bleeding,groupanc_kenyanigeria_combined_final::where_sought_help_bleeding,int,1,NA,NA,1 to 8,7,once,0.988232469,NA
262,had_painful_contractions,groupanc_kenyanigeria_combined_final,,,,19. During your pregnancy did you ever have painful contractions or cramping when it was too early for the baby to come?,1 = Yes | 2 = No,,,,NA,had_painful_contractions,groupanc_kenyanigeria_combined_final::had_painful_contractions,int,2,NA,NA,1 to 2,2,once,0.852225424,NA
263,sought_help_contractions,groupanc_kenyanigeria_combined_final,,,,20. Did you seek help?,1 = Yes | 2 = No,,,,NA,sought_help_contractions,groupanc_kenyanigeria_combined_final::sought_help_contractions,int,1,NA,NA,1 to 2,2,once,0.969260327,NA
264,where_got_help_contractions,groupanc_kenyanigeria_combined_final,,,,21. Where/from who did you first seek help?,1 = Dispensary/health center/clinic [N-primary] | 2 = Hospital [N-secondary/tertiary] | 3 = Chemist/Pharmacy | 4 = Community health worker/volunteer | 5 = Non CHW TBA [if TBA & CHW  categorize as CHW] | 6 = Friend/family/neighbor | 7 = Traditional healer/faith healer | 8 = Other,,,,NA,where_got_help_contractions,groupanc_kenyanigeria_combined_final::where_got_help_contractions,int,1,NA,NA,1 to 8,8,once,0.977185399,NA
265,had_fever,groupanc_kenyanigeria_combined_final,,,,22. During your pregnancy or since you had your baby have you had a fever?,1 = Yes | 2 = No,,,,NA,had_fever,groupanc_kenyanigeria_combined_final::had_fever,int,2,NA,NA,1 to 2,2,once,0.852225424,NA
266,sought_help_fever,groupanc_kenyanigeria_combined_final,,,,23. Did you seek help?,1 = Yes | 2 = No,,,,NA,sought_help_fever,groupanc_kenyanigeria_combined_final::sought_help_fever,int,1,NA,NA,1 to 2,2,once,0.959013769,NA
267,where_sought_help_fever,groupanc_kenyanigeria_combined_final,,,,24. Where/from who did you first seek help?,1 = Dispensary/health center/clinic [N-primary] | 2 = Hospital [N-secondary/tertiary] | 3 = Chemist/Pharmacy | 4 = Community health worker/volunteer | 5 = Non CHW TBA [if TBA & CHW  categorize as CHW] | 6 = Friend/family/neighbor | 7 = Traditional healer/faith healer | 8 = Other,,,,NA,where_sought_help_fever,groupanc_kenyanigeria_combined_final::where_sought_help_fever,int,1,NA,NA,1 to 8,8,once,0.965097663,NA
268,where_sought_help_problems,groupanc_kenyanigeria_combined_final,,,,27. Where/from who did you first seek help?,1 = Dispensary/health center/clinic [N-primary] | 2 = Hospital [N-secondary/tertiary] | 3 = Chemist/Pharmacy | 4 = Community health worker/volunteer | 5 = Non CHW TBA [if TBA & CHW  categorize as CHW] | 6 = Friend/family/neighbor | 7 = Traditional healer/faith healer | 8 = Other,,,,NA,where_sought_help_problems,groupanc_kenyanigeria_combined_final::where_sought_help_problems,int,1,NA,NA,1 to 8,8,once,0.975584374,NA
269,talk_options_for_fp,groupanc_kenyanigeria_combined_final,,,,a. Options for family planning/child spacing,1 = Yes | 2 = No | 3 = Not sure,,,,NA,talk_options_for_fp,groupanc_kenyanigeria_combined_final::talk_options_for_fp,int,1,NA,NA,1 to 3,3,once,0.852225424,NA
270,talk_breastfeeding,groupanc_kenyanigeria_combined_final,,,,b. How to use breastfeeding to prevent another pregnancy right away,1 = Yes | 2 = No | 3 = Not sure,,,,NA,talk_breastfeeding,groupanc_kenyanigeria_combined_final::talk_breastfeeding,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
271,talk_begin_breastfeeding,groupanc_kenyanigeria_combined_final,,,,c. When to begin breastfeeding,1 = Yes | 2 = No | 3 = Not sure,,,,NA,talk_begin_breastfeeding,groupanc_kenyanigeria_combined_final::talk_begin_breastfeeding,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
272,talk_danger_signs,groupanc_kenyanigeria_combined_final,,,,e. Danger signs or warning signs to watch for during pregnancy?,1 = Yes | 2 = No | 3 = Not sure,,,,NA,talk_danger_signs,groupanc_kenyanigeria_combined_final::talk_danger_signs,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
273,talk_return_to_clinic,groupanc_kenyanigeria_combined_final,,,,f. Returning to the clinic if you noticed any danger signs  warning signs  or had other problems?,1 = Yes | 2 = No | 3 = Not sure,,,,NA,talk_return_to_clinic,groupanc_kenyanigeria_combined_final::talk_return_to_clinic,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
274,talk_eating_extra_food,groupanc_kenyanigeria_combined_final,,,,g. Eating extra food while pregnant and breastfeeding,1 = Yes | 2 = No | 3 = Not sure,,,,NA,talk_eating_extra_food,groupanc_kenyanigeria_combined_final::talk_eating_extra_food,int,1,NA,NA,1 to 3,3,once,0.852225424,NA
275,talk_newborn_danger_signs,groupanc_kenyanigeria_combined_final,,,,h. Danger signs or problems to watch for in your newborn?,1 = Yes | 2 = No | 3 = Not sure,,,,NA,talk_newborn_danger_signs,groupanc_kenyanigeria_combined_final::talk_newborn_danger_signs,int,2,NA,NA,1 to 3,3,once,0.852145373,NA
276,talk_prevent_sti,groupanc_kenyanigeria_combined_final,,,,i. How to prevent transmission of sexually transmitted infections,1 = Yes | 2 = No | 3 = Not sure,,,,NA,talk_prevent_sti,groupanc_kenyanigeria_combined_final::talk_prevent_sti,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
277,talk_sleeping_under_net,groupanc_kenyanigeria_combined_final,,,,j. The importance of sleeping under a bed net,1 = Yes | 2 = No | 3 = Not sure,,,,NA,talk_sleeping_under_net,groupanc_kenyanigeria_combined_final::talk_sleeping_under_net,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
278,talk_taking_iron_folic,groupanc_kenyanigeria_combined_final,,,,k. The importance of taking iron and folic acid tablets (blood tonic),1 = Yes | 2 = No | 3 = Not sure,,,,NA,talk_taking_iron_folic,groupanc_kenyanigeria_combined_final::talk_taking_iron_folic,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
279,talk_birth_plan,groupanc_kenyanigeria_combined_final,,,,l. The importance of making a birth plan and what to plan for,1 = Yes | 2 = No | 3 = Not sure,,,,NA,talk_birth_plan,groupanc_kenyanigeria_combined_final::talk_birth_plan,int,1,NA,NA,1 to 3,3,once,0.852225424,NA
280,birth_spacing,groupanc_kenyanigeria_combined_final,,,,29. Do you think there are advantages to spacing pregnancies apart?,1 = Yes | 2 = No | 3 = Not sure,,,,NA,birth_spacing,groupanc_kenyanigeria_combined_final::birth_spacing,int,1,NA,NA,1 to 3,3,once,0.852145373,NA
281,advtg_birth_spacing___1,groupanc_kenyanigeria_combined_final,,,,30. What are some advantages?  (choice=Mom will be healthier/ less likely to have problems),0 = Unchecked | 1 = Checked,,,,NA,advtg_birth_spacing___1,groupanc_kenyanigeria_combined_final::advtg_birth_spacing___1,int,0,NA,NA,0 to 1,2,once,0.832612872,NA
282,advtg_birth_spacing___2,groupanc_kenyanigeria_combined_final,,,,30. What are some advantages?  (choice=Baby will be healthier/ less likely to have problems),0 = Unchecked | 1 = Checked,,,,NA,advtg_birth_spacing___2,groupanc_kenyanigeria_combined_final::advtg_birth_spacing___2,int,1,NA,NA,0 to 1,2,once,0.832612872,NA
283,advtg_birth_spacing___3,groupanc_kenyanigeria_combined_final,,,,30. What are some advantages?  (choice=Easier to feed and/or take care of other children),0 = Unchecked | 1 = Checked,,,,NA,advtg_birth_spacing___3,groupanc_kenyanigeria_combined_final::advtg_birth_spacing___3,int,0,NA,NA,0 to 1,2,once,0.832612872,NA
284,advtg_birth_spacing___4,groupanc_kenyanigeria_combined_final,,,,30. What are some advantages?  (choice=Saves money),0 = Unchecked | 1 = Checked,,,,NA,advtg_birth_spacing___4,groupanc_kenyanigeria_combined_final::advtg_birth_spacing___4,int,1,NA,NA,0 to 1,2,once,0.832612872,NA
285,advtg_birth_spacing___5,groupanc_kenyanigeria_combined_final,,,,30. What are some advantages?  (choice=Other),0 = Unchecked | 1 = Checked,,,,NA,advtg_birth_spacing___5,groupanc_kenyanigeria_combined_final::advtg_birth_spacing___5,int,0,NA,NA,0 to 1,2,once,0.832612872,NA
286,birth_spacing_time,groupanc_kenyanigeria_combined_final,,,,Birth spacing time,NA,,,,NA,birth_spacing_time,groupanc_kenyanigeria_combined_final::birth_spacing_time,int,24,NA,NA,0 to 144,26,once,0.852145373,NA
287,when_to_first_breastfeed,groupanc_kenyanigeria_combined_final,,,,32. When do you think it is best to first breastfeed your baby?,1 = Immediately or within 1 hour of delivery | 2 = After the first milk has gone  - when the true milk comes in | 3 = Other,,,,NA,when_to_first_breastfeed,groupanc_kenyanigeria_combined_final::when_to_first_breastfeed,int,1,NA,NA,1 to 3,3,once,0.865033622,NA
288,fluids_age_weeks,groupanc_kenyanigeria_combined_final,,,,When to give fluids: age (weeks),NA,,,,NA,fluids_age_weeks,groupanc_kenyanigeria_combined_final::fluids_age_weeks,int,0,NA,NA,0 to 48,11,once,0.867995517,NA
289,fluids_age_months,groupanc_kenyanigeria_combined_final,,,,When to give fluids: age (months),NA,,,,NA,fluids_age_months,groupanc_kenyanigeria_combined_final::fluids_age_months,int,6,NA,NA,0 to 24,12,once,0.865113673,NA
290,ever_heard_of_lam,groupanc_kenyanigeria_combined_final,,,,34. Have you ever heard of using the lactational amenorrhea method  LAM  as a way to delay pregnancy after you have a baby? This method includes breastfeeding your baby.,1 = Yes | 2 = No | 3 = Not sure,,,,NA,ever_heard_of_lam,groupanc_kenyanigeria_combined_final::ever_heard_of_lam,int,1,NA,NA,1 to 3,3,once,0.865033622,NA
291,how_to_use_lam___1,groupanc_kenyanigeria_combined_final,,,,35. Can you describe how to use lactational amenorrhea method (LAM)? What criteria or conditions need to be met for it to be an effective way to prevent or delay pregnancy? (choice=Menstrual bleeding has not returned),0 = Unchecked | 1 = Checked,,,,NA,how_to_use_lam___1,groupanc_kenyanigeria_combined_final::how_to_use_lam___1,int,0,NA,NA,0 to 1,2,once,0.832612872,NA
292,how_to_use_lam___2,groupanc_kenyanigeria_combined_final,,,,35. Can you describe how to use lactational amenorrhea method (LAM)? What criteria or conditions need to be met for it to be an effective way to prevent or delay pregnancy? (choice=Baby is only breastfed/breastfed exclusively (no other food or liquids give,0 = Unchecked | 1 = Checked,,,,NA,how_to_use_lam___2,groupanc_kenyanigeria_combined_final::how_to_use_lam___2,int,1,NA,NA,0 to 1,2,once,0.832612872,NA
293,how_to_use_lam___3,groupanc_kenyanigeria_combined_final,,,,35. Can you describe how to use lactational amenorrhea method (LAM)? What criteria or conditions need to be met for it to be an effective way to prevent or delay pregnancy? (choice=Baby is less than six months old),0 = Unchecked | 1 = Checked,,,,NA,how_to_use_lam___3,groupanc_kenyanigeria_combined_final::how_to_use_lam___3,int,1,NA,NA,0 to 1,2,once,0.832612872,NA
294,how_to_use_lam___4,groupanc_kenyanigeria_combined_final,,,,35. Can you describe how to use lactational amenorrhea method (LAM)? What criteria or conditions need to be met for it to be an effective way to prevent or delay pregnancy? (choice=Other),0 = Unchecked | 1 = Checked,,,,NA,how_to_use_lam___4,groupanc_kenyanigeria_combined_final::how_to_use_lam___4,int,0,NA,NA,0 to 1,2,once,0.832612872,NA
295,pregnant_before_menstrual,groupanc_kenyanigeria_combined_final,,,,36. After the birth of a child  can a woman become pregnant before her menstrual period has returned?,1 = Yes | 2 = No | 3 = Dont know,,,,NA,pregnant_before_menstrual,groupanc_kenyanigeria_combined_final::pregnant_before_menstrual,int,1,NA,NA,1 to 3,3,once,0.852225424,NA
296,fp_methods_know_of___1,groupanc_kenyanigeria_combined_final,,,,37. In addition to the lactational amenorrhea method (LAM) what other forms of birth spacing or family planning can you use immediately after delivery? (choice=Standard days or rhythm method (cycle beads/calendar/billings method)),0 = Unchecked | 1 = Checked,,,,NA,fp_methods_know_of___1,groupanc_kenyanigeria_combined_final::fp_methods_know_of___1,int,1,NA,NA,0 to 1,2,once,0.832612872,NA
