IRI,label,variable,dataFile,definition,codebookValues,parentIRI,parentLabel,termType,replaces,source category,ISA_Type,ISA_Parent,unitLabel,unitIRI,hidden,forceStringType
http://purl.obolibrary.org/obo/ENVO_00000176,Elevation,EMP_1927_HMP_V13.txt::elevation,EMP_1927_HMP_V13.txt,the elevation of the sampling site as measured by the vertical distance from mean sea level,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source,feet,http://purl.obolibrary.org/obo/UO_0010013,,
http://purl.obolibrary.org/obo/ENVO_00000428,Environment (biome),EMP_1927_HMP_V13.txt::env_biome,EMP_1927_HMP_V13.txt,"Biomes are defined based on factors such as plant structures, leaf types, plant spacing, and other factors like climate. Biome should be treated as the descriptor of the broad ecological context of a sample. Examples include: desert, taiga, deciduous wood",,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_00010483,Environment (material),EMP_1927_HMP_V13.txt::env_matter,EMP_1927_HMP_V13.txt,"The environmental material level refers to the material that was displaced by the sample, or material in which a sample was embedded, prior to the sampling event. Environmental material terms are generally mass nouns. Examples include: air, soil, or water",,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,EMP_1927_HMP_V13.txt::env_feature,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,EMP_1927_HMP_V13.txt::body_habitat,EMP_1927_HMP_V13.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,EMP_1927_HMP_V13.txt::body_product,EMP_1927_HMP_V13.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,EMP_1927_HMP_V13.txt::body_site,EMP_1927_HMP_V13.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0001620,Latitude,EMP_1927_HMP_V13.txt::latitude,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,variable,,Human,characteristicQualifier,Source,degrees,http://purl.obolibrary.org/obo/UO_0000185,everywhere,
http://purl.obolibrary.org/obo/OBI_0001621,Longitude,EMP_1927_HMP_V13.txt::longitude,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,variable,,Human,characteristicQualifier,Source,degrees,http://purl.obolibrary.org/obo/UO_0000185,everywhere,
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,EMP_1927_HMP_V13.txt::region,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/OBI_0003069,Sequencing,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,EMP_1927_HMP_V13.txt::sample_type,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0001891,Sequencing center,EMP_1927_HMP_V13.txt::sequencecenter,EMP_1927_HMP_V13.txt,At which center were samples sequenced,,http://purl.obolibrary.org/obo/OBI_0003069,Sequencing,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0003071,Subject ID,EMP_1927_HMP_V13.txt::host_subject_id,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Source,,,everywhere,yes
http://purl.obolibrary.org/obo/OBI_0001622,Title,EMP_1927_HMP_V13.txt::title,EMP_1927_HMP_V13.txt,,,http://purl.obolibrary.org/obo/OBI_0000066,Investigation type,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,EMP_1928_HMP_V35.txt::geo_loc_name,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_00000176,Elevation,EMP_1928_HMP_V35.txt::elevation,EMP_1928_HMP_V35.txt,the elevation of the sampling site as measured by the vertical distance from mean sea level,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,Human,characteristicQualifier,Source,feet,http://purl.obolibrary.org/obo/UO_0010013,,
http://purl.obolibrary.org/obo/ENVO_00000428,Environment (biome),EMP_1928_HMP_V35.txt::env_biome,EMP_1928_HMP_V35.txt,"Biomes are defined based on factors such as plant structures, leaf types, plant spacing, and other factors like climate. Biome should be treated as the descriptor of the broad ecological context of a sample. Examples include: desert, taiga, deciduous wood",,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_00010483,Environment (material),EMP_1928_HMP_V35.txt::env_matter,EMP_1928_HMP_V35.txt,"The environmental material level refers to the material that was displaced by the sample, or material in which a sample was embedded, prior to the sampling event. Environmental material terms are generally mass nouns. Examples include: air, soil, or water",,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,EMP_1928_HMP_V35.txt::env_feature,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,EMP_1928_HMP_V35.txt::body_habitat,EMP_1928_HMP_V35.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,EMP_1928_HMP_V35.txt::body_product,EMP_1928_HMP_V35.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,EMP_1928_HMP_V35.txt::body_site,EMP_1928_HMP_V35.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0001620,Latitude,EMP_1928_HMP_V35.txt::latitude,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,variable,,Human,characteristicQualifier,Source,degrees,http://purl.obolibrary.org/obo/UO_0000185,everywhere,
http://purl.obolibrary.org/obo/OBI_0001621,Longitude,EMP_1928_HMP_V35.txt::longitude,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,variable,,Human,characteristicQualifier,Source,degrees,http://purl.obolibrary.org/obo/UO_0000185,everywhere,
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,EMP_1928_HMP_V35.txt::region,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/OBI_0003069,Sequencing,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,EMP_1928_HMP_V35.txt::sample_type,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0001891,Sequencing center,EMP_1928_HMP_V35.txt::sequencecenter,EMP_1928_HMP_V35.txt,At which center were samples sequenced,,http://purl.obolibrary.org/obo/OBI_0003069,Sequencing,variable,,Human,characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0003071,Subject ID,EMP_1928_HMP_V35.txt::host_subject_id,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,Human,characteristicQualifier,Source,,,everywhere,yes
http://purl.obolibrary.org/obo/OBI_0001622,Title,EMP_1928_HMP_V35.txt::title,EMP_1928_HMP_V35.txt,,,http://purl.obolibrary.org/obo/OBI_0000066,Investigation type,variable,,Human,characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0000595,Child occupants,EMP_2192_Gilbert_House.txt::number_children,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_00000009,Country,EMP_2192_Gilbert_House.txt::country,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0000494,Dwelling ID,EMP_2192_Gilbert_House.txt::house,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/PCO_0000024,Household,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_00000176,Elevation,EMP_2192_Gilbert_House.txt::elevation,EMP_2192_Gilbert_House.txt,the elevation of the sampling site as measured by the vertical distance from mean sea level,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_00000428,Environment (biome),EMP_2192_Gilbert_House.txt::env_biome,EMP_2192_Gilbert_House.txt,"Biomes are defined based on factors such as plant structures, leaf types, plant spacing, and other factors like climate. Biome should be treated as the descriptor of the broad ecological context of a sample. Examples include: desert, taiga, deciduous wood",,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_00010483,Environment (material),EMP_2192_Gilbert_House.txt::env_matter,EMP_2192_Gilbert_House.txt,"The environmental material level refers to the material that was displaced by the sample, or material in which a sample was embedded, prior to the sampling event. Environmental material terms are generally mass nouns. Examples include: air, soil, or water",,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/EUPATH_0000493,Family ID,EMP_2192_Gilbert_House.txt::family,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/PCO_0000024,Household,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0000588,Family move,EMP_2192_Gilbert_House.txt::moved,EMP_2192_Gilbert_House.txt,boolean; did the household move,,http://purl.obolibrary.org/obo/EUPATH_0024182,Household relocation,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,EMP_2192_Gilbert_House.txt::env_feature,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,EMP_2192_Gilbert_House.txt::body_habitat,EMP_2192_Gilbert_House.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,"Human, Cat, Dog",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,EMP_2192_Gilbert_House.txt::body_product,EMP_2192_Gilbert_House.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,"Human, Cat, Dog",characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,EMP_2192_Gilbert_House.txt::body_site,EMP_2192_Gilbert_House.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,"Human, Cat, Dog",characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/UBERON_0000105,Host life stage,EMP_2192_Gilbert_House.txt::life_stage,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,"Human, Cat, Dog",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/OBI_0001620,Latitude,EMP_2192_Gilbert_House.txt::latitude,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,degrees,http://purl.obolibrary.org/obo/UO_0000185,everywhere,
http://purl.obolibrary.org/obo/OBI_0001621,Longitude,EMP_2192_Gilbert_House.txt::longitude,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,degrees,http://purl.obolibrary.org/obo/UO_0000185,everywhere,
http://purl.obolibrary.org/obo/OBI_0001898,Notes,EMP_2192_Gilbert_House.txt::notes,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,"Human, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0000597,Percent adult occupants,EMP_2192_Gilbert_House.txt::percent_adult_residents,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0000598,Percent male occupants,EMP_2192_Gilbert_House.txt::percent_male,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0000019,Persons living in house count,EMP_2192_Gilbert_House.txt::number_residents_human,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0000602,Presence of pets or farm animals,EMP_2192_Gilbert_House.txt::pet_farm_animal,EMP_2192_Gilbert_House.txt,"specification of presence of pets or farm animals in the environment of subject, if yes the animals should be specified; can include multiple animals present",,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,EMP_2192_Gilbert_House.txt::region,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/OBI_0003069,Sequencing,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/OBI_0001619,Sample collection date,EMP_2192_Gilbert_House.txt::collection_timestamp,EMP_2192_Gilbert_House.txt,"The time of sampling, either as an instance (single point in time) or interval. In case no exact time is available, the date/time can be right truncated i.e. all of these are valid times: 2008-01-23T19:23:10+00:00; 2008-01-23T19:23:10; 2008-01-23; 2008-01",,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/EUPATH_0009122,Sample collection time relative to move,EMP_2192_Gilbert_House.txt::move_time,EMP_2192_Gilbert_House.txt,Sample Collected before or after household move,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection process,variable,MICRO_0000486,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/EUPATH_0009002,Sample source type,EMP_2192_Gilbert_House.txt::source,EMP_2192_Gilbert_House.txt,,"House, Person, Dog, Cat",http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,EMP_2192_Gilbert_House.txt::sample_type,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011996,Sample details,variable,,"Human, Cat, Dog, Env",characteristicQualifier,Sample,,,,
http://purl.obolibrary.org/obo/PATO_0000047,Sex,EMP_2192_Gilbert_House.txt::sex,EMP_2192_Gilbert_House.txt,physical sex of the host,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,variable,,"Human, Cat, Dog",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/REO_0000699,Social role,EMP_2192_Gilbert_House.txt::role,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,,"Cat, Dog",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/OBI_0003074,Subject common name,EMP_2192_Gilbert_House.txt::host_common_name,EMP_2192_Gilbert_House.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,EUPATH_0000512,"Human, Cat, Dog",characteristicQualifier,Source,,,,
http://purl.obolibrary.org/obo/OBI_0003071,Subject ID,EMP_2192_Gilbert_House.txt::host_subject_id,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,EUPATH_0000606,"Human, Cat, Dog",characteristicQualifier,Source,,,everywhere,yes
http://purl.obolibrary.org/obo/OBI_0003071,Subject ID,EMP_2192_Gilbert_House.txt::subject,EMP_2192_Gilbert_House.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,variable,EUPATH_0000606,"Human, Cat, Dog, Env",characteristicQualifier,Source,,,everywhere,yes
