IRI,label,variable,dataset,definition,codebookValues,parentIRI,parentLabel,termType,replaces,category,ISA_Type,ISA_Parent
http://purl.obolibrary.org/obo/EUPATH_0000512,Host common name,host_common_name,StLouisNICU.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009102,Percentage of life on antibiotics,Percentage of life on antibiotics,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009097,Postmenstrual age at sample collection (days),Postmenstrual age at sample collection (days),StLouisNICU.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,region,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0001616,Sample ID,submitted_sample_id,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,sample_type,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/PATO_0000047,Sex,Sex,StLouisNICU.txt,physical sex of the host,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009098,Study period,Period of study,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000606,Subject ID,subject_id,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009056,Age at first received solid food or non-human milk (months),,,,,http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,,,,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0011880,Antibiotic administration,,,,,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009193,Antibiotics administered prior sample collection,,,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009104,Bacteria detected,,,,,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,,,,,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009093,Chronic maintenance therapy,,,,,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,category,,,,
http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009179,Culture positive site,,,,,http://purl.obolibrary.org/obo/EUPATH_0009178,Infant infections since last record,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009182,Culture positive species,,,,,http://purl.obolibrary.org/obo/EUPATH_0009178,Infant infections since last record,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009154,Cummulative days of other medications,,,,,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,,,,,http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009033,Diabetes-associated autoantibodies measurement,,,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0022067,Diagnosis history,,,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0010016,Diarrheal episodes,,,,,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,,,,,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,,,,,http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009108,Fungus detected,,,,,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,category,,,,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,,,http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,,,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,,,,,http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0000087,Household information,,,,,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,,,,,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,,,,,http://purl.obolibrary.org/obo/EUPATH_0011880,Antibiotic administration,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,,,,,http://purl.obolibrary.org/obo/EUPATH_0011880,Antibiotic administration,category,,,,
http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,,,,,http://purl.obolibrary.org/obo/EUPATH_0036493,Maternal clinical history,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0036493,Maternal clinical history,,,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,,,,,http://purl.obolibrary.org/obo/EUPATH_0036493,Maternal clinical history,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,,,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009185,Plurality,,,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,,http://www.w3.org/2002/07/owl#Thing,,category,,,,
http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,,,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,,,,,http://www.w3.org/2002/07/owl#Thing,,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,,,,,http://purl.obolibrary.org/obo/OBI_0600047,Sequencing assay,category,,,,
http://purl.obolibrary.org/obo/OBI_0600047,Sequencing assay,,,,,http://www.w3.org/2002/07/owl#Thing,,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0000610,Skin phenotype,,,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0000605,Study summary,,,,,http://www.w3.org/2002/07/owl#Thing,,category,,,,
http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009090,Virus detected,,,,,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,category,,,,
http://purl.obolibrary.org/obo/EUPATH_0009178,Infant infections since last record,,,,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,category,,,,
