IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
http://purl.obolibrary.org/obo/EUPATH_0000688,Lead (ug/dL),19,mn_blood::bllconc,mn_blood,"Concentration of lead in the blood (ug/dL). Lead was assessed in blood samples collected at 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,1= adjtfr<2.9; 2=  2.9<= adjtfr < 8.3; 3= adjtfr>=8.3 . Source=calculated.,"1, 2, 3, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0011178,Low adjusted ferritin (less than 12ng/mL),4,mn_blood::lowadjfar,mn_blood,"Inflammation-adjusted concentration of ferritin in the blood is less than 12ng/mL. Micronutrient status was assessed in blood samples collected at 7, 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,1= adjfar <12; 0=adjfar>=12. Source=calculated.,"0, 1, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0011179,Low adjusted retinol (less than 20ug/dL),7,mn_blood::lowadjrar,mn_blood,"Inflammation-adjusted concentration of retinol in the blood is less than 20ug/dL. Micronutrient status was assessed in blood samples collected at 7, 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,1= adjrar <20; 0= adjrar>=20. Source=calculated.,"0, 1, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0011180,Low adjusted zinc (less than 9.9 umol/L),9,mn_blood::lowadjzinc,mn_blood,"Inflammation-adjusted concentration of zinc in the blood is less than 9.9umol/L. All zinc data from South Africa has been excluded. Micronutrient status was assessed in blood samples collected at 7, 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,"1= adjzinc_mml<9.9; 0= adjzinc_mml>=9.9. All zinc data from SAV should be excluded from analysis, not just records where SAVDONTUSE=1. Source=calculated.","0, 1, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0011872,Low ferritin (less than 12ng/mL),5,mn_blood::lowfar,mn_blood,"Concentration of ferritin in the blood is less than 12ng/mL. Micronutrient status was assessed in blood samples collected at 7, 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,"1= FARVAL1 <12; 0= FARVAL1>=12, blood.","0, 1, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0011873,Low retinol (less than 20ug/dL),8,mn_blood::lowrar,mn_blood,"Concentration of retinol in the blood is less than 20ug/dL. Micronutrient status was assessed in blood samples collected at 7, 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,"1= RARCONC <20; 0= RARCONC>=20, blood.","0, 1, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0011874,Low zinc (less than 9.9 umol/L),10,mn_blood::lowzinc,mn_blood,"Concentration of zinc in the blood is less than 9.9umol/L. All zinc data from South Africa has been excluded. Micronutrient status was assessed in blood samples collected at 7, 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,"1= zinc_mml<9.9; 0= zinc_mml>=9.9, blood.","0, 1, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0011871,Mean ferritin (ng/mL),18,mn_blood::farvalmean,mn_blood,"Mean concentration of ferritin in the blood (ng/mL). When 'Ferritin (ng/mL), 2nd' is not available, 'Mean ferritin (ng/mL)' is equal to 'Ferritin (ng/mL).' Micronutrient status was assessed in blood samples collected at 7, 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,"Mean (FARVAL1, FARVAL2), blood.",>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0011875,Retinol (ug/dL),23,mn_blood::rarconc,mn_blood,"Concentration of retinol in the blood (ug/dL). Micronutrient status was assessed in blood samples collected at 7, 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,1= adjtfr<2.9; 2=  2.9<= adjtfr < 8.3; 3= adjtfr>=8.3 . Source=calculated.,"1, 2, 3, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0011190,Severe anemia (hemoglobin less than 7g/dL),1,mn_blood::sevanemia,mn_blood,"Altitude-adjusted hemoglobin is less than 7g/dL. Hemoglobin was assessed in blood samples collected at 7, 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,1= hb_adj <7; 0= hb_adj>=7. anemia classification based on adjusted values. Source=calculated.,"0, 1, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0011156,Soluble transferrin receptor (ug/mL),21,mn_blood::tfrconc,mn_blood,"Concentration of soluble transferrin receptor (TfR) in the blood (ug/mL). Micronutrient status was assessed in blood samples collected at 7, 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,1= adjtfr<2.9; 2=  2.9<= adjtfr < 8.3; 3= adjtfr>=8.3 . Source=calculated.,"1, 2, 3, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0011157,Soluble transferrin receptor level,12,mn_blood::tfrcat,mn_blood,"Level of soluble transferrin receptor (TfR) in the blood. Micronutrient status was assessed in blood samples collected at 7, 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,.,"1, 2, 3, NA",variable
http://purl.obolibrary.org/obo/EUPATH_0011166,Zinc (umol/L),25,mn_blood::zinc_mml,mn_blood,"Concentration of zinc in the blood (umol/L). All zinc data from South Africa has been excluded. Micronutrient status was assessed in blood samples collected at 7, 15, 24, and 36 months of age.",Sample,Blood test,http://purl.obolibrary.org/obo/EUPATH_0011795,"ZARCONC * 0.1530, rounded XX.X, blood.",>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0010637,"Cumulative sum Campylobacter-pos 1st diarrheal stools, by ELISA",3,micro_x::campy_cum_d,micro_x,"Cumulative sum of first diarrheal stool samples positive for Campylobacter by ELISA to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age).",Sample,Campylobacter aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011763,cumulative count of the number of positive Campylobacter samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0010641,"Cumulative sum Campylobacter-pos 1st diarrheal stools, by bacteriology",6,micro_x::campycult_cum_d,micro_x,"Cumulative sum of first diarrheal stool samples positive for Campylobacter by bacteriology culture to date per participant. Note: do not use Campylobacter culture results for analysis unless performing a specific analysis investigating Campylobacter in culture. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Campylobacter aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011763,cumulative count of the number of culture-positive Campylobacter samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4",variable
http://purl.obolibrary.org/obo/EUPATH_0010638,"Cumulative sum Campylobacter-pos 1st monthly stools, by ELISA",2,micro_x::campy_cum_m,micro_x,"Cumulative sum of first monthly asymptomatic stool samples positive for Campylobacter by ELISA to date per participant. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Campylobacter aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011763,cumulative count of the number of positive Campylobacter samples by PID in first monthly stools. . Source=Calculated. continuous numeric,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0010642,"Cumulative sum Campylobacter-pos 1st monthly stools, by bacteriology",5,micro_x::campycult_cum_m,micro_x,"Cumulative sum of first monthly asymptomatic stool samples positive for Campylobacter by bacteriology culture to date per participant. Note: do not use Campylobacter culture results for analysis unless performing a specific analysis investigating Campylobacter in culture. Work up for detection of enteric pathogens was performed on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Campylobacter aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011763,cumulative count of the number of culture-positive Campylobacter samples by PID in first monthly stools. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5",variable
http://purl.obolibrary.org/obo/EUPATH_0010636,"Cumulative sum Campylobacter-pos stools, by ELISA",1,micro_x::campy_cum,micro_x,"Cumulative sum of stool samples positive for Campylobacter by ELISA to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Campylobacter aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011763,cumulative count of the number of positive Campylobacter samples by PID. . Source=Calculated. continuous numeric,>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0010640,"Cumulative sum Campylobacter-pos stools, by bacteriology",4,micro_x::campycult_cum,micro_x,"Cumulative sum of stool samples positive for Campylobacter by bacteriology culture to date per participant. Note: do not use Campylobacter culture results for analysis unless performing a specific analysis investigating Campylobacter in culture. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age).",Sample,Campylobacter aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011763,cumulative count of the number of culture-positive Campylobacter samples by PID. . Source=Calculated. continuous numeric,", 0, 1, 2, 3, 4, 5, 6",variable
http://purl.obolibrary.org/obo/EUPATH_0010999,"Campylobacter, by ELISA",,micro_x::campy,micro_x,"Whether Campylobacter was detected by ELISA for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Campylobacter in stool,http://purl.obolibrary.org/obo/EUPATH_0011969,"Campylobacter detected using ELISA?. Use this Campylobacter variable (campy) for analysis. Per microbiology committee, use only ELISA results for analysis. Source=Calculated. 1=yes;0=no",", 0, 1",value
http://purl.obolibrary.org/obo/EUPATH_0010643,"Chilomastix mesnili, by microscopy",,micro_x::cmes,micro_x,"Whether Chilomastix mesnili was detected by microscopy for this stool sample. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Chilomastix in stool,http://purl.obolibrary.org/obo/EUPATH_0011970,C. mesnili detected?. . Source=Calculated. 1=yes;0=no,", 0, 1",value
http://purl.obolibrary.org/obo/EUPATH_0010645,Cumulative sum Chilomastix mesnili-pos 1st diarrheal stools,3,micro_x::cmes_cum_d,micro_x,"Cumulative sum of first diarrheal stool samples positive for Chilomastix mesnili by microscopy to date per participant. Whenever a participant produced at least 3 loose stools in a single day, diarrheal stool samples were collected before the end of the episode. Work up for detection of enteric pathogens was performed on the first stool sample collected during each diarrheal episode until 24 months of age (with a possible extension to 36 months of age) and on first monthly asymptomatic stool samples collected at 1-12, 15, 18, 21, and 24 months of age (with the option to test additional monthly stool samples to 36 months of age).",Sample,Chilomastix mesnili aggregate data,http://purl.obolibrary.org/obo/EUPATH_0011764,cumulative count of the number of positive C. mesnili samples by PID in first diarrhea stools. . Source=Calculated. continuous numeric,", 0, 1, 2",variable
