colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
80,fever2wks_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F1. Did you have fever in the last 2 weeks? [Phi ioh khieshit myn 2 taiew shwa?],"1, Yes | 2, No | 3, Don't know",,,,NA,fever2wks_rad,khasi_data_2021-01-22_1310visits1_2_part::fever2wks_rad,int,2,NA,NA,1 to 3,3,NA,0.428470255,duplicated variable
81,treat2wks_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F2. Did you get malaria treatment in the last 2 weeks? [Da ioh jingsumar phi nei bynta i khai rieh ha kini ki 2 taiaw wa da lai?],"1, Yes | 2, No | 3, Don't know",,,,NA,treat2wks_rad,khasi_data_2021-01-22_1310visits1_2_part::treat2wks_rad,int,2,NA,NA,1 to 3,3,NA,0.428470255,duplicated variable
82,fever48hrs,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F3. Have you had fever in the last 48 hours? [Sniaw kjut phi lane em iin doh phi ha kini ki 48 kynta wa da lai?],"1, Yes | 2, No | 3, Don't know",,,,NA,fever48hrs,khasi_data_2021-01-22_1310visits1_2_part::fever48hrs,int,2,NA,NA,1 to 3,3,NA,0.428470255,duplicated variable
83,symptoms_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F4. Do you have any other symptoms now? [Em ki dak ki chin?],NA,,,,NA,symptoms_yn,khasi_data_2021-01-22_1310visits1_2_part::symptoms_yn,int,0,NA,NA,0 to 1,2,NA,0.428470255,duplicated variable
84,symptoms_headache_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Headache mentioned [Don kthakhlieh],"1, Yes | 2, No",,,,NA,symptoms_headache_rad,khasi_data_2021-01-22_1310visits1_2_part::symptoms_headache_rad,int,1,NA,NA,1 to 2,2,NA,0.973087819,duplicated variable
85,symptoms_chills_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Chills mentioned [Par kjam],"1, Yes | 2, No",,,,NA,symptoms_chills_rad,khasi_data_2021-01-22_1310visits1_2_part::symptoms_chills_rad,int,2,NA,NA,1 to 2,2,NA,0.974504249,duplicated variable
86,symptoms_aches_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Body aches mentioned [kjut doh],"1, Yes | 2, No",,,,NA,symptoms_aches_rad,khasi_data_2021-01-22_1310visits1_2_part::symptoms_aches_rad,int,2,NA,NA,1 to 2,2,NA,0.974504249,duplicated variable
87,symptoms_other_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Any other [kiwi kiwi tawan],"1, Yes | 2, No",,,,NA,symptoms_other_rad,khasi_data_2021-01-22_1310visits1_2_part::symptoms_other_rad,int,2,NA,NA,1 to 2,2,NA,0.96529745,duplicated variable
88,symptoms_ifother,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F6. Specify other symptoms present now [Batai shai],NA,,,,NA,symptoms_ifother,khasi_data_2021-01-22_1310visits1_2_part::symptoms_ifother,chr,Cough,NA,NA,>10 unique values,40,NA,0.97592068,duplicated variable
89,temp_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F7. Was the body temperature taken?,NA,,,,NA,temp_yn,khasi_data_2021-01-22_1310visits1_2_part::temp_yn,int,1,NA,NA,0 to 1,2,NA,0.428470255,duplicated variable
90,temp,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F8. Body temperature at the time of visit,NA,,,,NA,temp,khasi_data_2021-01-22_1310visits1_2_part::temp,dbl,96.9,NA,NA,91.1 to 102.9,60,NA,0.430240793,duplicated variable
91,weight_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F9. Was the weight taken?,NA,,,,NA,weight_yn,khasi_data_2021-01-22_1310visits1_2_part::weight_yn,int,1,NA,NA,0 to 1,2,NA,0.428470255,duplicated variable
92,weight,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F10. Weight (kg),NA,,,,NA,weight,khasi_data_2021-01-22_1310visits1_2_part::weight,dbl,42.6,NA,NA,4.7 to 147.1,513,NA,0.429886686,duplicated variable
93,height_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F11. Was the height taken?,NA,,,,NA,height_yn,khasi_data_2021-01-22_1310visits1_2_part::height_yn,int,1,NA,NA,0 to 1,2,NA,0.428470255,duplicated variable
94,height,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F12. Height (cm),NA,,,,NA,height,khasi_data_2021-01-22_1310visits1_2_part::height,dbl,148.7,NA,NA,11.4 to 197.2,671,NA,0.430594901,duplicated variable
95,muarmcir_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F13. Was mid upper arm circumference taken?,NA,,,,NA,muarmcir_yn,khasi_data_2021-01-22_1310visits1_2_part::muarmcir_yn,int,1,NA,NA,0 to 1,2,NA,0.429532578,duplicated variable
96,muarmcir,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F14. Mid upper arm circumference (cm),NA,,,,NA,muarmcir,khasi_data_2021-01-22_1310visits1_2_part::muarmcir,dbl,24,NA,NA,7.7 to 170,184,NA,0.431303116,duplicated variable
97,rdt_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F15. Was an RDT done?,NA,,,,NA,rdt_yn,khasi_data_2021-01-22_1310visits1_2_part::rdt_yn,int,1,NA,NA,0 to 1,2,NA,0.428824363,duplicated variable
98,rdt_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F16. RDT result,"1, Pf | 2, Pv | 3, Pf + Pv | 4, Negative",,,,NA,rdt_rad,khasi_data_2021-01-22_1310visits1_2_part::rdt_rad,int,4,NA,NA,1 to 4,3,NA,0.437677054,duplicated variable
99,hgb_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F17. Was hemoglobin measured?,NA,,,,NA,hgb_yn,khasi_data_2021-01-22_1310visits1_2_part::hgb_yn,int,1,NA,NA,0 to 1,2,NA,0.428470255,duplicated variable
100,hgb,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F18. Hemoglobin (g/dl),NA,,,,NA,hgb,khasi_data_2021-01-22_1310visits1_2_part::hgb,dbl,11.7,NA,NA,3.6 to 141,115,NA,0.44582153,duplicated variable
101,pregind_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"F20. (Ask only if the participant is female and in the fertile age range, otherwise choose Not applicable. Choose Yes if she is visibly pregnant. ) Are you pregnant? [Pun khon phi?] ","1, Yes | 2, No | 3, Don't know | 4, Not applicable",,,,NA,pregind_rad,khasi_data_2021-01-22_1310visits1_2_part::pregind_rad,int,4,NA,NA,1 to 4,4,NA,0.428470255,duplicated variable
102,pregind_weeks,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F21. How many weeks pregnant?,NA,,,,NA,pregind_weeks,khasi_data_2021-01-22_1310visits1_2_part::pregind_weeks,chr,32,NA,NA,>10 unique values,22,NA,0.980878187,duplicated variable
103,pregindclinic_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F22. Have you visited the antenatal clinic? [Da juh lai ki cha ante natal clinic?],"1, Yes | 2, No | 3, Don't know",,,,NA,pregindclinic_rad,khasi_data_2021-01-22_1310visits1_2_part::pregindclinic_rad,int,1,NA,NA,1 to 3,3,NA,0.980878187,duplicated variable
104,pregindclinicname,khasi_data_2021-01-22_1310visits1_2_part,keep,,,F23. Which clinic did you visit? [Kam ka won ka clinic lai ko?] (Enter DK if she does not know),NA,,,,NA,pregindclinicname,khasi_data_2021-01-22_1310visits1_2_part::pregindclinicname,chr,Nonglang PHC,NA,NA,NA,10,NA,0.989376771,duplicated variable
105,samplefilt,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Filter paper,"1, Yes | 2, No",,,,NA,samplefilt,khasi_data_2021-01-22_1310visits1_2_part::samplefilt,int,1,NA,NA,1 to 2,2,NA,0.473087819,duplicated variable
106,samplesmear,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Blood smear,"1, Yes | 2, No",,,,NA,samplesmear,khasi_data_2021-01-22_1310visits1_2_part::samplesmear,int,1,NA,NA,1 to 2,2,NA,0.428824363,duplicated variable
107,samplevette,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Microvette,"1, Yes | 2, No",,,,NA,samplevette,khasi_data_2021-01-22_1310visits1_2_part::samplevette,int,1,NA,NA,1 to 2,2,NA,0.428824363,duplicated variable
108,samplevac,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Vacutainer,"1, Yes | 2, No",,,,NA,samplevac,khasi_data_2021-01-22_1310visits1_2_part::samplevac,int,2,NA,NA,1 to 2,2,NA,0.42917847,duplicated variable
109,occnotes,khasi_data_2021-01-22_1310visits1_2_part,discard,,,"Field worker remarks about the interview in general, or about specific questions or answers",NA,,,,NA,occnotes,khasi_data_2021-01-22_1310visits1_2_part::occnotes,chr,Unabke to gather information,NA,NA,>10 unique values,191,NA,0.917492918,duplicated variable
110,interviewersig,khasi_data_2021-01-22_1310visits1_2_part,discard,,,Interviewer Name,NA,,,,NA,interviewersig,khasi_data_2021-01-22_1310visits1_2_part::interviewersig,chr,Jurysha,NA,NA,>10 unique values,19,NA,0.294617564,duplicated variable
111,interviewersigdate,khasi_data_2021-01-22_1310visits1_2_part,discard,,,Date,NA,,,,NA,interviewersigdate,khasi_data_2021-01-22_1310visits1_2_part::interviewersigdate,chr,8/2/18,date?,NA,>10 unique values,81,NA,0.294971671,duplicated variable
112,collectorsig,khasi_data_2021-01-22_1310visits1_2_part,discard,,,Sample collected by,NA,,,,NA,collectorsig,khasi_data_2021-01-22_1310visits1_2_part::collectorsig,chr,Christine,NA,NA,>10 unique values,52,NA,0.428470255,duplicated variable
113,collectorsigdate,khasi_data_2021-01-22_1310visits1_2_part,discard,,,Date,NA,,,,NA,collectorsigdate,khasi_data_2021-01-22_1310visits1_2_part::collectorsigdate,chr,8/2/18,date?,NA,>10 unique values,83,NA,0.416076487,duplicated variable
114,occupant_complete,khasi_data_2021-01-22_1310visits1_2_part,discard,,,NA,NA,,,,NA,occupant_complete,khasi_data_2021-01-22_1310visits1_2_part::occupant_complete,int,2,NA,NA,0 to 2,2,NA,0,duplicated variable
NA,coilusewhen_chk,NA,discard,NA,NA,"B12. If yes, when do you use them? (tick all that apply) [Lada hooid, ha kano ka por phi pyndonkam ia u? (Por jong ka sngi, buh dak ha kiba dei)] ","1, Daytime [Mynsngi] | 2, Evening [Janmiet] | 3, Night  time [Mynmiet] | 4, Other [Kiwei kiwei]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
