overallOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,displayOrder,notesForOnt
95,mccrel,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0010123,Interviewee relationship to participant,,Participant,Individuals related to participant,http://purl.obolibrary.org/obo/EUPATH_0010037,"<font color=""blue"">Kodi odwalayu ndi inu pali ubale wanji?</font> what is the relationship to you?","1, Mother | 2, Father | 3, Grandmother | 4, Aunt | 5, Other | 6, Self | 7, Husband | 8, Wife",variable,1,
173,mctedu,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025079,Interviewee's education level,,Participant,Individuals related to participant,http://purl.obolibrary.org/obo/EUPATH_0010037,"<font color=""blue""> Kodi sukulu munaphunzira kulekeza pati?</font> 
Where did you go to school?","0, None | 1, Standard 1-4 | 2, Standard 5-8 | 3, Form 1-2 | 4, Form 3-4 | 5, University/College | -9, Unknown",variable,4,
174,mctearn,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025080,Interviewee's occupation,,Participant,Individuals related to participant,http://purl.obolibrary.org/obo/EUPATH_0010037,"<font color=""blue""> Kodi ndalama zanu mumazipeza bwanji?</font> How do you get your money?","0, Adult patient/mother/caretaker doesn't earn money | 1, Working for wages | 2, Vending/selling items | 3, Farming | 4, Other | -9, Unknown",variable,5,
176,spouse,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025081,Interviewee's spouse's occupation,,Participant,Individuals related to participant,http://purl.obolibrary.org/obo/EUPATH_0010037,"<font color=""blue""> Kodi amuna anu kapena akazi anu amapeza bwanji ndalama?</font> How does your spouse earn money?","0, Spouse doesn't earn money | 1, Working for wages | 2, Vendor/selling items | 3, Farming | 4, Other | -9, Unknown",variable,9,
99,mccmaritalsp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025108,Other interviewee marital status,,Participant,Individuals related to participant,http://purl.obolibrary.org/obo/EUPATH_0010037,"<font color=""blue"">Ngati ndi wina nenani</font> If other type of marital status then specify",,variable,8,
96,mccrelsp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025109,Other interviewee relationship to participant,,Participant,Individuals related to participant,http://purl.obolibrary.org/obo/EUPATH_0010037,"<font color=""blue"">Ngati ndi wina nenani</font> If other type of relationship specify",,variable,2,
175,mctearnsp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025110,Other interviewee's occupation,,Participant,Individuals related to participant,http://purl.obolibrary.org/obo/EUPATH_0010037," <font color=""blue"">Ngati pali zina tchulani</font> Other",,variable,6,
177,spo_inc,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025111,Other interviewee's spouse's occupation,,Participant,Individuals related to participant,http://purl.obolibrary.org/obo/EUPATH_0010037,"<font color=""blue"">Ngati pali zina tchulani</font>",,variable,10,
,,,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,category,5,
1775,casecontrol,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0010375,Case or control participant,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,"Based on the RDT and PCR results, what is the case-control assignment for the participant?","1, Case | 0, Control",variable,1,
,,,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,category,2,
,,,http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,category,3,
57,study_id,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000095,Participant ID,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,ICEMR Project 3 Patient ID,,variable,6,
1,study_id,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000095,Participant ID,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,ICEMR Project 3 Patient ID,,variable,6,
,,,http://purl.obolibrary.org/obo/EUPATH_0000307,Participant study details,,Participant,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,,,category,4,
2,screendate_ses,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000151,Enrollment date,,Participant,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,Date of screening,,variable,,
,,,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,Participant,,http://www.w3.org/2002/07/owl#Thing,,,category,,
,,,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,,Sample,Blood microbiology test,http://purl.obolibrary.org/obo/EUPATH_0020005,,,category,,
,,,http://purl.obolibrary.org/obo/EUPATH_0011800,Microbiology tests performed,,Sample,Blood microbiology test,http://purl.obolibrary.org/obo/EUPATH_0020005,,,category,,
,,,http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,,Sample,Eukaryota,http://purl.obolibrary.org/obo/NCBITaxon_2759,,,category,,
1765,dnaext,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025063,DNA extraction performed,,Sample,Microbiology tests performed,http://purl.obolibrary.org/obo/EUPATH_0011800,DNA extraction done?,"0, No | 1, Yes",variable,,
,,,http://purl.obolibrary.org/obo/EUPATH_0011802,Microscopy,,Sample,Microbiology tests performed,http://purl.obolibrary.org/obo/EUPATH_0011800,,,category,,
5,specdate0r,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025132,RDT analysis date,,Sample,Microbiology tests performed,http://purl.obolibrary.org/obo/EUPATH_0011800,Specimen analysis date,,variable,,
12,specdate1r,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025095,Microscopy analysis date,,Sample,Microscopy,http://purl.obolibrary.org/obo/EUPATH_0011802,Specimen analysis date,,variable,,
22,thicksmnd1r,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025134,Reason microscopy not performed,Reason counts for Plasmodium by thick smear microscopy were not collected,Sample,Microscopy,http://purl.obolibrary.org/obo/EUPATH_0011802,"If positive and not done, indicate reason",,variable,,
20,thicksm100para1r,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025122,"Plasmodium density (per 100 WBC), by thick smear microscopy",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,"If positive, how many parasites per 100 WBC?",,variable,4,
18,thicksmpara1r,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025123,"Plasmodium density (per 200 WBC), by thick smear microscopy",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,"If positive, how many parasites per 200 WBC?",,variable,4,
24,thinsmpd1r,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025124,"Plasmodium density (per 500 RBC), by thin smear microscopy",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,What is the thin blood smear result?,,variable,5,
21,thicksm100pd1r,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000537,"Plasmodium density (per uL blood), by microscopy",Assumes an average of 8000 WBC/uL blood. Counted on a thick blood smear.,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,Parasite density for results based on 100 WBC,[thicksm100para1r]*80,variable,3,map multiple variables to same IRI
19,thicksmpd1r,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000537,"Plasmodium density (per uL blood), by microscopy",Assumes an average of 8000 WBC/uL blood. Counted on a thick blood smear.,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,Parasite density for results based on 200 WBC,[thicksmpara1r]*40,variable,3,map multiple variables to same IRI
1766,pcrres,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025125,"Plasmodium present, by PCR",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,"If yes, what are the results of the PCR analysis?","0, Negative | 1, Positive | 2, Inconclusive | 3, Not done",variable,6,
15,thicksmres1r,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0024314,"Plasmodium present, by thick smear microscopy",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,What is the thick blood smear result?,"0, Negative | 1, Positive | -9, Not done",variable,1,
,,,http://purl.obolibrary.org/obo/EUPATH_0000433,"Plasmodium species, by PCR",,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,,,multifilter,7,
17,thicksmwbc1r,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025126,Plasmodium thick smear microscopy denominator,Which WBC the thick smear microscopy results use as a denominator,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,"If positive, is the result based on 200 or 100 WBC?","2, 200 WBC | 1, 100 WBC | -9, Not done",variable,2,
6,rdtres,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025133,RDT result,,Sample,Plasmodium,http://purl.obolibrary.org/obo/NCBITaxon_5820,What is the RDT result?,"0, Negative | 1, Positive | 2, Invalid |3, Not done",variable,8,
1767,pcrrespfalc,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0021049,Plasmodium falciparum,,Sample,"Plasmodium species, by PCR",http://purl.obolibrary.org/obo/EUPATH_0000433,"If positive, is there <i>Plasimodium falciparum</i>?","0, Absent | 1, Present",value,,
1769,pcrrespmal,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0021051,Plasmodium malariae,,Sample,"Plasmodium species, by PCR",http://purl.obolibrary.org/obo/EUPATH_0000433,"If positive, is there <i>Plasimodium malariae</i>?","0, Absent | 1, Present",value,,
1768,pcrrespovale,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0021052,Plasmodium ovale,,Sample,"Plasmodium species, by PCR",http://purl.obolibrary.org/obo/EUPATH_0000433,"If positive, is there <i>Plasimodium ovale</i>?","0, Absent | 1, Present",value,,
1770,pcrrespvivax,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0021050,Plasmodium vivax,,Sample,"Plasmodium species, by PCR",http://purl.obolibrary.org/obo/EUPATH_0000433,"If positive, is there <i>Plasimodium vivax</i>?","0, Absent | 1, Present",value,,
,,,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,,Sample,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,,,category,,
,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,Sample,,http://www.w3.org/2002/07/owl#Thing,,,category,,
