hh,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0060045,Aural discharge start date,ext_crypt_ari::pqsym_8,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset data of aural discharge,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0024212,Blood in stool,ext_crypto_cr_diarr_2000::blood | ext_crypto_cr_diarr_3000::blood | ext_crypto_cr_diarep_2000::blood | ext_crypto_cr_diarep_3000::blood,,ext_crypto_cr_diarep_2000 | ext_crypto_cr_diarr_2000 | ext_crypto_cr_diarep_3000 | ext_crypto_cr_diarr_3000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Blood present? | Blood in stool,"1=yes, 2=no | 1=Yes, 2=No",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060041,Breathing issues start date,ext_crypt_ari::pqsym_4,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of difficulty breathing,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060043,Chest indrawing start date,ext_crypt_ari::pqsym_6,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of chest indrawing when calm?,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060034,Convulsions start date,ext_crypt_ari::pqsym_10,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of convulsion,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060039,Cough start date,ext_crypt_ari::pqsym_2,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of cough,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060036,Decreased activity start date,ext_crypt_ari::pqsym_12,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of decreased activity,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0031110,Dehydration severity,ext_crypto_cr_diarep_2000::dehyd | ext_crypto_cr_diarep_3000::dehyd | ext_crypt_ctreat::dehyd,,ext_crypt_ctreat | ext_crypto_cr_diarep_2000 | ext_crypto_cr_diarep_3000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Dehydration (Codes are below): | Dehydration assessment (points for Ruuska score),"0=No Sign; 1=Some sign; 2=Severe sign; 9=Child was not stable, cannot perform observation. | 1 = None (0 points), 2 = Any one of the following symptoms (2 points): (Skin tenting, Sunken eyes, Dry mucus membranes),  3 = More than one of the above symptoms (3 points)",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060046,Difficulty drinking start date,ext_crypt_ari::pqsym_9,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of reluctant/unable to drink,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060040,Drooling start date,ext_crypt_ari::pqsym_3,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of drooling,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060035,Lethargy or loss of consciousness start date,ext_crypt_ari::pqsym_11,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of lethargy,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060020,Maximum diarrhea frequency,ext_crypto_cr_diarep_2000::maxdiar | ext_crypto_cr_diarep_3000::maxdiar,,ext_crypto_cr_diarep_3000 | ext_crypto_cr_diarep_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Maximum frequency of diarrhea for this episode  ( Points for Ruuska score),"1-3 = 1 Point, 4-5= 2 Points, >= 6=3 Points",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036395,Maximum vomiting frequency,ext_crypto_cr_diarep_2000::maxvomi | ext_crypto_cr_diarep_3000::maxvomi,,ext_crypto_cr_diarep_2000 | ext_crypto_cr_diarep_3000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Maximum frequency of vomiting for this episode. ( Points for Ruuska score),"0 day= 0 points (vomi start and end date must be (09/09/9999), 1=1 Point, 2-4 = 2 Points, >=5= 3 Points",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036492,Mucus in stool,ext_crypto_cr_diarr_2000::mucus | ext_crypto_cr_diarr_3000::mucus,,ext_crypto_cr_diarr_3000 | ext_crypto_cr_diarr_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Mucus in stool,"1=Yes, 2=No",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060042,Noisy breathing start date,ext_crypt_ari::pqsym_5,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of noisy breathing,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000001,Respiratory and asthma control score (TRACK),ext_crypt_wztrack::score,,ext_crypt_wztrack,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Total Score (#4 through #8);,99 = NA,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060044,Runny nose start date,ext_crypt_ari::pqsym_7,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of runny nose,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060025,Sickness severity,ext_crypt_ari::pq21,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,How sick was your child?,"1 =Bed ridden, 2=Confined to the house, 3=Unable to go to school, 4 =Able to do all activities",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060029,Similar symptom contact location,ext_crypt_ari::pq25,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,"If pq24 is yes, where","1=Work, 2 =Market, 3=School, 4=Mosque/church/temple, 5=Street,  6=Other's home, 7=Others",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060028,Similar symptoms among contacts outside of home in last 3 days,ext_crypt_ari::pq24,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,"In the 3 days before symptoms onset, had your child been close (<1 meter) to anyone similar symptom outside the home?","0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060027,Similar symptoms among household member in last 3 days,ext_crypt_ari::pq23,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,"In the 3 days before symptioms onset, had anyone at home had similar symptoms?","0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060033,Subjective fever start date,ext_crypt_ari::pqsym_1,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of subjective fever,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by caregiver report,,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0031113,Vesikari vomiting duration,ext_crypto_cr_diarep_3000::duravomi | ext_crypto_cr_diarep_2000::duravomi,,ext_crypto_cr_diarep_3000 | ext_crypto_cr_diarep_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Duration of vomiting in days( Points for Ruuska score),"0 day= 0 points (vomit start and end date must be (09/09/9999), 1 day=1 Point, 2 days= 2 Points, >=3 days= 3 Points",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036055,Vomiting frequency,ext_crypto_cr_diarr_2000::vomi | ext_crypto_cr_diarr_3000::vomi,,ext_crypto_cr_diarr_3000 | ext_crypto_cr_diarr_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Vomiting (in no.) (in number),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060037,Vomiting start date,ext_crypt_ari::pqsym_13,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of repeated vomiting,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060057,Wheezing severity TAL score,ext_crypt_wztalsc::total,,ext_crypt_wztalsc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Total Score (#3 through #5),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060038,Wheezing/whistling in the chest start date,ext_crypt_ari::pqsym_14,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,Onset date of wheezing/whistling in the chest,09/09/9999= not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060047,Aural discharge,ext_crypt_ari::pqx_8,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have aural discharge?,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002793,Breathing issues,ext_crypt_ari::pqx_4,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have difficulty breathing,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0030864,Chest indrawing,ext_crypt_ari::pqx_6,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have chest indrawing when calm?,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/SYMP_0000596,Convulsions,ext_crypt_ari::pqx_10,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have convulsion?,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/SYMP_0000614,Cough,ext_crypt_ari::pqx_2,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have cough?,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060011,Cyanosis,ext_crypt_wztalsc::cyanosis,,ext_crypt_wztalsc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Does the child have cyanosis?,"0 = None,
1 = Peri-oral on crying only,
2 = Perioral in rest,
3 = Generalized in rest",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0000761,Decreased activity,ext_crypt_ari::pqx_12,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have decreased activity?,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002014,Diarrhea,ext_crypto_cr_diarr_3000::diarrhea | ext_crypto_cr_diarr_2000::diarrhea,,ext_crypto_cr_diarr_3000 | ext_crypto_cr_diarr_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Diarrhea today?  >3 abnormally loose stools in 24 hours Diarrhea=2 then following variable are coded 99=N/A,"1=Yes, 2=No",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015075,Drinks poorly,ext_crypt_ari::pqx_9,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have the baby reluctant/unable to drink?,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002307,Drooling,ext_crypt_ari::pqx_3,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have drooling,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060010,Frequency of cough/wheeze last 12 weeks,ext_crypt_wztrack::cough,,ext_crypt_wztrack,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,"During the past 12 weeks, how many days a week did the child have cough or wheeze (for example, breathing that makes a high pitched whistling or squeaking sound from the chest)?","No cough/ wheeze = 0, 1 day a week = 1, 2-3 days a week = 2, 4 or more times a week= 3",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060054,Frequency of sleep disrupted by cough or wheeze,ext_crypt_wztrack::sleep,,ext_crypt_wztrack,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,"During the past 12 weeks, how often was the child’s sleep disrupted by cough or wheeze?","Not disrupted= 0,
1 time in a month = 1,
3 > x > 1 times in a month = 2,
> 4 times in a month = 3",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015079,Lethargy or loss of consciousness,ext_crypt_ari::pqx_11,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have lethargy?,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010533,Loose stools in day count,ext_crypto_cr_diarr_2000::st24hr | ext_crypto_cr_diarr_3000::st24hr,,ext_crypto_cr_diarr_3000 | ext_crypto_cr_diarr_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,No. diarrheal stools in last 24 hrs,,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060117,Noisy breathing,ext_crypt_ari::pqx_5,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have noisy breathing,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060006,Normal activities limited by cough or wheeze last 12 weeks,ext_crypt_wztrack::activities,,ext_crypt_wztrack,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,"During the past 12 weeks, how limited was the child in performing normal activities by cough or wheeze?","No limitation = 1,
Some limitation = 2,
Extremely limited = 3",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031417,Runny nose,ext_crypt_ari::pqx_7,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have runny nose?,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036053,Stool consistencys,ext_crypto_cr_diarep_2000::consis | ext_crypto_cr_diarep_3000::consis,,ext_crypto_cr_diarep_3000 | ext_crypto_cr_diarep_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Consistency of current stool,"1 = Loose/Soft, 2 = Liquid/Thick Liquid, 3 = Opaque Watery, 4 = Rice Watery/ Clear Watery",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002013,Vomiting,ext_crypt_ari::pqx_13,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have repeated vomiting?,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0033280,Wheezing on auscultation,ext_crypt_ari::pq31,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Wide spread wheeze on auscultation,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0030828,Wheezing/whistling in the chest,ext_crypt_ari::pqx_14,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,Have wheezing/whistling in the chest?,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0003057,Antibiotic administration,,,,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036050,Antibiotic prescribed,ext_crypto_cr_diarep_2000::antib1 | ext_crypt_ctreat::treat3 | ext_crypto_cr_diarep_3000::antib1 | ext_crypto_cr_diarep_2000::antib3 | ext_crypto_cr_diarep_3000::antib3 | ext_crypt_ctreat::treat1 | ext_crypt_ctreat::treat2,,ext_crypto_cr_diarep_2000 | ext_crypt_ctreat | ext_crypto_cr_diarep_3000,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"If antibiotics prescribed today, which one(s)?  (Use drug Code List). 99=not applicable | If antibiotics prescribed today, which one(s)?  (use drug Code List). 99=not applicable | 2nd Antibiotic (Please see the attached Drug code list below) | 3rd Antibiotic (Please see the attached Drug code list below) | 1st Antibiotic (Please see the attached Drug code list below )",99=not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036051,Antibiotic prescribed 2,ext_crypto_cr_diarep_2000::antib2 | ext_crypto_cr_diarep_3000::antib2,,ext_crypto_cr_diarep_3000 | ext_crypto_cr_diarep_2000,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,"If antibiotics prescribed today, which one(s)?  (Use drug Code List). 99=not applicable | If antibiotics prescribed today, which one(s)?  (use drug Code List). 99=not applicable",99=not applicable,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060012,Day of nebulizer use,ext_crypt_neb_sws::daynebuse,,ext_crypt_neb_sws,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Day of neb use,,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0015669,Diarrhea treatment,ext_crypto_cr_diarep_3000::antibiotic | ext_crypto_cr_diarep_2000::antibiotic,,ext_crypto_cr_diarep_2000 | ext_crypto_cr_diarep_3000,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Antibiotic treatment history for this episode,"1 = None, 2 = Antibiotics taken pre-visit, 3 = Antibiotics prescribed at visit (list types below)",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060023,Frequency of nebulizer use,ext_crypt_neb_sws::neb_freq,,ext_crypt_neb_sws,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Freq Nebulizer used,,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0025092,Medication,ext_crypt_ctreat::treat9 | ext_crypt_ctreat::treat8 | ext_crypt_ctreat::treat7 | ext_crypt_ctreat::treat10,,ext_crypt_ctreat,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Please see the attached Drug code,,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060017,Medication end date,ext_crypt_ctreat::enddate2 | ext_crypt_ctreat::enddate5 | ext_crypt_ctreat::enddate1 | ext_crypt_ctreat::enddate4 | ext_crypt_ctreat::enddate6,,ext_crypt_ctreat,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Medicine end date of Treat5 | Medicine end date of Treat6 | Medicine end date of Treat4 | Medicine end date of Treat1 | Medicine end date of Treat2,,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060048,Medication purchased or received not in clinic,ext_crypt_wztrack::purchase,,ext_crypt_wztrack,,Participant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,Has the parent purchased or received medication for respiratory symptoms from anywhere other than this clinic? (),"Yes =1,  No=0, 9= NA",variable,yes,,,NIH Crypto,,,,,,,,,,
