IRI,label,variable,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0054560,HIV can be transmitted by mosquito bites,jilindequestionnaire_data_2022-01-10_16241::x56,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054501,HIV/AIDS knowledge,21. HIV can be transmitted by mosquito bites,"1, Yes | 0, No | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054561,HIV can be transmitted by sharing a meal with an infected person,jilindequestionnaire_data_2022-01-10_16241::x57,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054501,HIV/AIDS knowledge,22. HIV can be transmitted by sharing a meal with an infected person,"1, Yes | 0, No | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054562,It is possible for a healthy-looking person to have HIV,jilindequestionnaire_data_2022-01-10_16241::x58,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054501,HIV/AIDS knowledge,23. It is possible for a healthy-looking person to have HIV,"1, Yes | 0, No | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054563,"If a man/woman has HIV, his/her partner always has HIV",jilindequestionnaire_data_2022-01-10_16241::x59,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054501,HIV/AIDS knowledge,"24. If a man/woman has HIV, his/her partner always has HIV","1, Yes | 0, No | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054564,Anal sex is safer than vaginal sex in transmitting HIV,jilindequestionnaire_data_2022-01-10_16241::x60,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054501,HIV/AIDS knowledge,25. Anal sex is safer than vaginal sex in transmitting HIV,"1, Yes | 0, No | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054565,HIV could be transmitted by shaking hands with an HIV positive person,jilindequestionnaire_data_2022-01-10_16241::x61,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054501,HIV/AIDS knowledge,26. HIV could be transmitted by shaking hands with an HIV positive person,"1, Yes | 0, No | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054566,If a mother is HIV positive she can transmit HIV to her baby during pregnancy,jilindequestionnaire_data_2022-01-10_16241::x62,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054501,HIV/AIDS knowledge,27. If a mother is HIV positive she can transmit HIV to her baby during pregnancy,"1, Yes | 0, No | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054567,A person can reduce the risk of getting HIV by using a condom every time they have sex,jilindequestionnaire_data_2022-01-10_16241::x63,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054501,HIV/AIDS knowledge,28. A person can reduce the risk of getting HIV by using a condom every time they have sex,"1, Yes | 0, No | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054568,HIV could be transmitted by sharing needles (injection) with an HIV positive person,jilindequestionnaire_data_2022-01-10_16241::x64,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054501,HIV/AIDS knowledge,29. HIV could be transmitted by sharing needles (injection) with an HIV positive person,"1, Yes | 0, No | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054571,Somebody who has tested positive for HIV can still use PrEP,jilindequestionnaire_data_2022-01-10_16241::x67,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,31. Somebody who has tested positive for HIV can still use PrEP,"1, True | 0, False | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054572,All individuals found to be HIV negative are fit to use PrEP,jilindequestionnaire_data_2022-01-10_16241::x68,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,32. All individuals found to be HIV negative are fit to use PrEP,"1, True | 0, False | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054573,PrEP is effective if you take it on a one-off basis (like a morning after pill),jilindequestionnaire_data_2022-01-10_16241::x69,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,33. PrEP is effective if you take it on a one-off basis (like a morning after pill),"1, True | 0, False | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054574,Once one is initiated on PrEP it is to be taken for life,jilindequestionnaire_data_2022-01-10_16241::x70,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,34. Once one is initiated on PrEP it is to be taken for life,"1, True | 0, False | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054575,PrEP is safe for women during pregnancy and breastfeeding,jilindequestionnaire_data_2022-01-10_16241::x71,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,35. PrEP is safe for women during pregnancy and breastfeeding,"1, True | 0, False | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054576,"If I experience a condom burst and suspect my partner may infect me with HIV, I should go for PrEP",jilindequestionnaire_data_2022-01-10_16241::x72,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,"36. If I experience a condom burst and suspect my partner may infect me with HIV, I should go for PrEP","1, True | 0, False | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054577,PrEP does not protect you from STIs,jilindequestionnaire_data_2022-01-10_16241::x73,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,37.  PrEP does not protect you from STIs,"1, True | 0, False | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054578,"After being prescribed PrEP, you should return to the health-care provider for repeat HIV testing after one month",jilindequestionnaire_data_2022-01-10_16241::x74,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,"38. After being prescribed PrEP, you should return to the health-care provider for repeat HIV testing after one month","1, True | 0, False | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054579,"If a client on PrEP forgets to take a tablet, he/she should take 2 tablets the next time he/she takes",jilindequestionnaire_data_2022-01-10_16241::x75,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,"39. If a client on PrEP forgets to take a tablet, he/she should take 2 tablets the next time he/she takes","1, True | 0, False | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054580,"Nausea, diarrhea, vomiting, decreased appetite, abdominal cramping or flatulence; dizziness or headaches are common side effects with PrEP",jilindequestionnaire_data_2022-01-10_16241::x76,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,"40. Nausea, diarrhea, vomiting, decreased appetite, abdominal cramping or flatulence; dizziness or headaches are common side effects with PrEP","1, True | 0, False | 98, Don't Know",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054584,Media sources ,jilindequestionnaire_data_2022-01-10_16241::x80,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,43. From who/where did you first read/hear about PrEP?    PROBE: Any other source? (FOR EACH CATEGORY)    (TICK ALL MENTIONED)   (choice=Media sources),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054585,Health personnel,jilindequestionnaire_data_2022-01-10_16241::x81,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,43. From who/where did you first read/hear about PrEP?    PROBE: Any other source? (FOR EACH CATEGORY)    (TICK ALL MENTIONED)   (choice=Health personnel),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054586,Community,jilindequestionnaire_data_2022-01-10_16241::x82,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,43. From who/where did you first read/hear about PrEP?    PROBE: Any other source? (FOR EACH CATEGORY)    (TICK ALL MENTIONED)   (choice=Community),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054587,Interpersonal source,jilindequestionnaire_data_2022-01-10_16241::x83,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,43. From who/where did you first read/hear about PrEP?    PROBE: Any other source? (FOR EACH CATEGORY)    (TICK ALL MENTIONED)   (choice=Interpersonal sources),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054588,Other,jilindequestionnaire_data_2022-01-10_16241::x84,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,43. From who/where did you first read/hear about PrEP?    PROBE: Any other source? (FOR EACH CATEGORY)    (TICK ALL MENTIONED)   (choice=Other),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054589,Don't know,jilindequestionnaire_data_2022-01-10_16241::x85,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054503,PrEP source,43. From who/where did you first read/hear about PrEP?    PROBE: Any other source? (FOR EACH CATEGORY)    (TICK ALL MENTIONED)   (choice=Dont know),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054591,Radio ,jilindequestionnaire_data_2022-01-10_16241::x87,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=Radio),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054592,Television ,jilindequestionnaire_data_2022-01-10_16241::x88,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=Television),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054593,Videos ,jilindequestionnaire_data_2022-01-10_16241::x89,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=Videos),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054594,Newspapers ,jilindequestionnaire_data_2022-01-10_16241::x90,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=Newspapers),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054595,Magazines/Books ,jilindequestionnaire_data_2022-01-10_16241::x91,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=Magazines/Books),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054596,Flyers/Leaflets ,jilindequestionnaire_data_2022-01-10_16241::x92,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=Flyers/Leaflets),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054597,Posters ,jilindequestionnaire_data_2022-01-10_16241::x93,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=Posters),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054598,Bill Boards ,jilindequestionnaire_data_2022-01-10_16241::x94,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=Bill Boards),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054599,Wall Painting ,jilindequestionnaire_data_2022-01-10_16241::x95,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=Wall Painting),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054600,Face Book/Twitter ,jilindequestionnaire_data_2022-01-10_16241::x96,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=Face Book/Twitter),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054601,WhatsApp ,jilindequestionnaire_data_2022-01-10_16241::x97,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=WhatsApp),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054602,Other internet sources ,jilindequestionnaire_data_2022-01-10_16241::x98,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=Other internet sources),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054603,SMS ,jilindequestionnaire_data_2022-01-10_16241::x99,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054504,PrEP source from media  ,a. Media sources     (choice=SMS),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054604,Clinical Officer/Doctor ,jilindequestionnaire_data_2022-01-10_16241::x100,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sources (choice=Clinical Officer/Doctor),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054605,Nurse/Midwife ,jilindequestionnaire_data_2022-01-10_16241::x101,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sources (choice=Nurse/Midwife),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054606,Pharmacy/Pharmacist ,jilindequestionnaire_data_2022-01-10_16241::x102,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sources (choice=Pharmacy/Pharmacist),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054607,Chemist ,jilindequestionnaire_data_2022-01-10_16241::x103,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sources (choice=Chemist),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054608,Hospital ,jilindequestionnaire_data_2022-01-10_16241::x104,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sources (choice=Hospital),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054609,Clinic ,jilindequestionnaire_data_2022-01-10_16241::x105,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054505,PrEP source from health personnel,b. Health Personnel sources (choice=Clinic),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054610,Cinema/Mobile Cinema ,jilindequestionnaire_data_2022-01-10_16241::x106,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054506,PrEP source from community sources,c. Community sources (choice=Cinema/Mobile Cinema),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
