"variable","dataFile","codebookDescription","suggested_IRI","suggested_label","parent_in_ontology","parent_IRI","score"
"symp_diarrhea","","Q5. In the past DAY, have you experienced any of the following symptoms? Diarrhea (> 3 loose/watery stools in 24 hours)","http://purl.obolibrary.org/obo/EUPATH_0015428","1st day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","26.392954"
"symp_diarrhea","","Q5. In the past DAY, have you experienced any of the following symptoms? Diarrhea (> 3 loose/watery stools in 24 hours)","http://purl.obolibrary.org/obo/EUPATH_0015433","Last day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","26.392954"
"symp_diarrhea","","Q5. In the past DAY, have you experienced any of the following symptoms? Diarrhea (> 3 loose/watery stools in 24 hours)","http://purl.obolibrary.org/obo/EUPATH_0010533","Loose stools in day","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","19.252943"
"symp_diarrhea","","Q5. In the past DAY, have you experienced any of the following symptoms? Diarrhea (> 3 loose/watery stools in 24 hours)","http://purl.obolibrary.org/obo/EUPATH_0000358","Additional job in the past month","Employment","http://purl.obolibrary.org/obo/EUPATH_0000342","18.899668"
"symp_diarrhea","","Q5. In the past DAY, have you experienced any of the following symptoms? Diarrhea (> 3 loose/watery stools in 24 hours)","http://purl.obolibrary.org/obo/EUPATH_0000426","Malaria diagnoses in the past year (count)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","17.443245"
"symp_diarrhea","","Q5. In the past DAY, have you experienced any of the following symptoms? Diarrhea (> 3 loose/watery stools in 24 hours)","http://purl.obolibrary.org/obo/EUPATH_0010410","Passed 3 or more abnormally loose stools in last 24hrs","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","15.174097"
"symp_diarrhea","","Q5. In the past DAY, have you experienced any of the following symptoms? Diarrhea (> 3 loose/watery stools in 24 hours)","http://purl.obolibrary.org/obo/EUPATH_0015011","None of the above","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","13.87752"
"symp_diarrhea","","Q5. In the past DAY, have you experienced any of the following symptoms? Diarrhea (> 3 loose/watery stools in 24 hours)","http://purl.obolibrary.org/obo/EUPATH_0000441","Sprayed in the last 12 months","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","13.642762"
"symp_diarrhea","","Q5. In the past DAY, have you experienced any of the following symptoms? Diarrhea (> 3 loose/watery stools in 24 hours)","http://purl.obolibrary.org/obo/EUPATH_0010356","Symptoms in the last 7 days","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","13.642762"
"symp_diarrhea","","Q5. In the past DAY, have you experienced any of the following symptoms? Diarrhea (> 3 loose/watery stools in 24 hours)","http://purl.obolibrary.org/obo/DOID_13250","Diarrhea","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","12.800288"
"symp_cough","","Q5. In the past DAY, have you experienced any of the following symptoms? Cough","http://purl.obolibrary.org/obo/EUPATH_0015428","1st day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","18.343733"
"symp_cough","","Q5. In the past DAY, have you experienced any of the following symptoms? Cough","http://purl.obolibrary.org/obo/EUPATH_0015433","Last day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","18.343733"
"symp_cough","","Q5. In the past DAY, have you experienced any of the following symptoms? Cough","http://purl.obolibrary.org/obo/SYMP_0000614","Cough","Symptoms; Symptoms since illness began","http://purl.obolibrary.org/obo/EUPATH_0021002; http://purl.obolibrary.org/obo/EUPATH_0010357","17.466835"
"symp_cough","","Q5. In the past DAY, have you experienced any of the following symptoms? Cough","http://purl.obolibrary.org/obo/EUPATH_0000358","Additional job in the past month","Employment","http://purl.obolibrary.org/obo/EUPATH_0000342","16.290728"
"symp_cough","","Q5. In the past DAY, have you experienced any of the following symptoms? Cough","http://purl.obolibrary.org/obo/EUPATH_0000426","Malaria diagnoses in the past year (count)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","15.035353"
"symp_cough","","Q5. In the past DAY, have you experienced any of the following symptoms? Cough","http://purl.obolibrary.org/obo/EUPATH_0015011","None of the above","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","13.87752"
"symp_cough","","Q5. In the past DAY, have you experienced any of the following symptoms? Cough","http://purl.obolibrary.org/obo/EUPATH_0000156","Cough duration (days)","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","13.575272"
"symp_cough","","Q5. In the past DAY, have you experienced any of the following symptoms? Cough","http://purl.obolibrary.org/obo/EUPATH_0010538","Cough, maternal report","Symptoms by maternal report","http://purl.obolibrary.org/obo/EUPATH_0011878","13.575272"
"symp_cough","","Q5. In the past DAY, have you experienced any of the following symptoms? Cough","http://purl.obolibrary.org/obo/EUPATH_0015240","Cough with difficult breathing","Illness since enrollment visit","http://purl.obolibrary.org/obo/EUPATH_0010394","12.214582"
"symp_cough","","Q5. In the past DAY, have you experienced any of the following symptoms? Cough","http://purl.obolibrary.org/obo/EUPATH_0015249","Health facility for cough","Visited health facility","http://purl.obolibrary.org/obo/EUPATH_0010395","12.214582"
"illsymp_fever","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Fever","http://purl.obolibrary.org/obo/EUPATH_0015428","1st day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","25.916271"
"illsymp_fever","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Fever","http://purl.obolibrary.org/obo/EUPATH_0015433","Last day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","25.916271"
"illsymp_fever","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Fever","http://purl.obolibrary.org/obo/EUPATH_0000358","Additional job in the past month","Employment","http://purl.obolibrary.org/obo/EUPATH_0000342","25.760073"
"illsymp_fever","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Fever","http://purl.obolibrary.org/obo/EUPATH_0000426","Malaria diagnoses in the past year (count)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","23.774984"
"illsymp_fever","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Fever","http://purl.obolibrary.org/obo/EUPATH_0010356","Symptoms in the last 7 days","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","20.07177"
"illsymp_fever","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Fever","http://purl.obolibrary.org/obo/EUPATH_0015011","None of the above","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","18.934412"
"illsymp_fever","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Fever","http://purl.obolibrary.org/obo/EUPATH_0000441","Sprayed in the last 12 months","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","15.246264"
"illsymp_fever","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Fever","http://purl.obolibrary.org/obo/HP_0001945","Fever","Illness since enrollment visit","http://purl.obolibrary.org/obo/EUPATH_0010394","13.949689"
"illsymp_fever","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Fever","http://purl.obolibrary.org/obo/EUPATH_0021089","Any symptoms","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","13.09753"
"illsymp_fever","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Fever","http://purl.obolibrary.org/obo/EUPATH_0021090","Fever in last 48hrs","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","12.886979"
"illsymp_headache","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Headache","http://purl.obolibrary.org/obo/EUPATH_0015428","1st day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","25.916271"
"illsymp_headache","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Headache","http://purl.obolibrary.org/obo/EUPATH_0015433","Last day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","25.916271"
"illsymp_headache","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Headache","http://purl.obolibrary.org/obo/EUPATH_0000358","Additional job in the past month","Employment","http://purl.obolibrary.org/obo/EUPATH_0000342","25.760073"
"illsymp_headache","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Headache","http://purl.obolibrary.org/obo/EUPATH_0000426","Malaria diagnoses in the past year (count)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","23.774984"
"illsymp_headache","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Headache","http://purl.obolibrary.org/obo/EUPATH_0010356","Symptoms in the last 7 days","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","20.07177"
"illsymp_headache","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Headache","http://purl.obolibrary.org/obo/HP_0002315","Headache","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","19.752958"
"illsymp_headache","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Headache","http://purl.obolibrary.org/obo/EUPATH_0015011","None of the above","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","18.934412"
"illsymp_headache","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Headache","http://purl.obolibrary.org/obo/EUPATH_0000159","Headache duration (days)","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","15.352054"
"illsymp_headache","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Headache","http://purl.obolibrary.org/obo/EUPATH_0000441","Sprayed in the last 12 months","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","15.246264"
"illsymp_headache","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Headache","http://purl.obolibrary.org/obo/EUPATH_0021089","Any symptoms","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","13.09753"
"illsymp_chills","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Chills","http://purl.obolibrary.org/obo/EUPATH_0015428","1st day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","25.916271"
"illsymp_chills","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Chills","http://purl.obolibrary.org/obo/EUPATH_0015433","Last day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","25.916271"
"illsymp_chills","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Chills","http://purl.obolibrary.org/obo/EUPATH_0000358","Additional job in the past month","Employment","http://purl.obolibrary.org/obo/EUPATH_0000342","25.760073"
"illsymp_chills","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Chills","http://purl.obolibrary.org/obo/EUPATH_0000426","Malaria diagnoses in the past year (count)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","23.774984"
"illsymp_chills","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Chills","http://purl.obolibrary.org/obo/SYMP_0019174","Chills","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","21.23409"
"illsymp_chills","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Chills","http://purl.obolibrary.org/obo/EUPATH_0010356","Symptoms in the last 7 days","Signs and symptoms","http://purl.obolibrary.org/obo/EUPATH_0000309","20.07177"
"illsymp_chills","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Chills","http://purl.obolibrary.org/obo/EUPATH_0015011","None of the above","Assets","http://purl.obolibrary.org/obo/EUPATH_0000144","18.934412"
"illsymp_chills","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Chills","http://purl.obolibrary.org/obo/EUPATH_0000441","Sprayed in the last 12 months","Household vector intervention","http://purl.obolibrary.org/obo/EUPATH_0000341","15.246264"
"illsymp_chills","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Chills","http://purl.obolibrary.org/obo/EUPATH_0021089","Any symptoms","Symptoms","http://purl.obolibrary.org/obo/EUPATH_0021002","13.09753"
"illsymp_chills","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Chills","http://purl.obolibrary.org/obo/EUPATH_0010239","Describe stool since the illness began","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","12.637325"
"illsymp_nausvom","","Q6. Excluding the past day, have you experienced any of the following symptoms in the past TWO WEEKS?  Vomiting","http://purl.obolibrary.org/obo/EUPATH_0015428","1st day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","25.916271"
